id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,ntl_pc,ntl_a
3_21_385_0,2011,Rural,3,India,21,Odisha,385,Nayagarh,10.9,2.2
3_21_385_0,2011,Total,3,India,21,Odisha,385,Nayagarh,11.1,2.3
3_21_385_0,2011,Urban,3,India,21,Odisha,385,Nayagarh,14.5,13.7
3_21_386_0,2011,Rural,3,India,21,Odisha,386,Khordha,18.7,9.600000000000001
3_21_386_0,2011,Total,3,India,21,Odisha,386,Khordha,16.6,16.9
3_21_386_0,2011,Urban,3,India,21,Odisha,386,Khordha,14.8,81.2
3_21_387_0,2011,Rural,3,India,21,Odisha,387,Puri,16.8,5.800000000000001
3_21_387_0,2011,Total,3,India,21,Odisha,387,Puri,15.6,6.100000000000001
3_21_387_0,2011,Urban,3,India,21,Odisha,387,Puri,8.6,19.5
3_21_388_0,2011,Rural,3,India,21,Odisha,388,Ganjam,11.2,4
3_21_388_0,2011,Total,3,India,21,Odisha,388,Ganjam,10.2,4.4
3_21_388_0,2011,Urban,3,India,21,Odisha,388,Ganjam,6.2,17.2
3_21_389_0,2011,Rural,3,India,21,Odisha,389,Gajapati,5.9,.85
3_21_389_0,2011,Total,3,India,21,Odisha,389,Gajapati,6,.9500000000000001
3_21_389_0,2011,Urban,3,India,21,Odisha,389,Gajapati,7.600000000000001,10.7
3_21_390_0,2011,Rural,3,India,21,Odisha,390,Kandhamal,2.9,.18
3_21_390_0,2011,Total,3,India,21,Odisha,390,Kandhamal,3.4,.24
3_21_390_0,2011,Urban,3,India,21,Odisha,390,Kandhamal,7.2,10
3_21_391_0,2011,Rural,3,India,21,Odisha,391,Baudh,.98,.19
3_21_391_0,2011,Total,3,India,21,Odisha,391,Baudh,1.1,.21
3_21_391_0,2011,Urban,3,India,21,Odisha,391,Baudh,3.9,13.7
3_21_392_0,2011,Rural,3,India,21,Odisha,392,Subarnapur,4.600000000000001,.9300000000000001
3_21_392_0,2011,Total,3,India,21,Odisha,392,Subarnapur,5.5,1.2
3_21_392_0,2011,Urban,3,India,21,Odisha,392,Subarnapur,16.3,10.7
3_21_393_0,2011,Rural,3,India,21,Odisha,393,Balangir,7.2,1.7
3_21_393_0,2011,Total,3,India,21,Odisha,393,Balangir,7.5,1.9
3_21_393_0,2011,Urban,3,India,21,Odisha,393,Balangir,9.9,17.8
3_21_394_0,2011,Rural,3,India,21,Odisha,394,Nuapada,3.8,.66
3_21_394_0,2011,Total,3,India,21,Odisha,394,Nuapada,3.9,.7000000000000001
3_21_394_0,2011,Urban,3,India,21,Odisha,394,Nuapada,7.2,6.5
3_21_395_0,2011,Rural,3,India,21,Odisha,395,Kalahandi,8.1,1.4
3_21_395_0,2011,Total,3,India,21,Odisha,395,Kalahandi,8.5,1.6
3_21_395_0,2011,Urban,3,India,21,Odisha,395,Kalahandi,15.8,20.5
3_21_396_0,2011,Rural,3,India,21,Odisha,396,Rayagada,10.6,1
3_21_396_0,2011,Total,3,India,21,Odisha,396,Rayagada,10.7,1.1
3_21_396_0,2011,Urban,3,India,21,Odisha,396,Rayagada,11.6,15.6
3_21_397_0,2011,Rural,3,India,21,Odisha,397,Nabarangapur,1.4,.36
3_21_397_0,2011,Total,3,India,21,Odisha,397,Nabarangapur,1.9,.52
3_21_397_0,2011,Urban,3,India,21,Odisha,397,Nabarangapur,12,12
3_21_398_0,2011,Rural,3,India,21,Odisha,398,Koraput,8.5,1.1
3_21_398_0,2011,Total,3,India,21,Odisha,398,Koraput,9.700000000000001,1.5
3_21_398_0,2011,Urban,3,India,21,Odisha,398,Koraput,16.1,20.8
3_21_399_0,2011,Rural,3,India,21,Odisha,399,Malkangiri,6.300000000000001,.55
3_21_399_0,2011,Total,3,India,21,Odisha,399,Malkangiri,6.9,.65
3_21_399_0,2011,Urban,3,India,21,Odisha,399,Malkangiri,12.7,12.9
3_22_400_0,2011,Rural,3,India,22,Chhattisgarh,400,Koriya,22.8,1.5
3_22_400_0,2011,Total,3,India,22,Chhattisgarh,400,Koriya,22.3,1.9
3_22_400_0,2011,Urban,3,India,22,Chhattisgarh,400,Koriya,21.1,22.3
3_22_401_0,2011,Rural,3,India,22,Chhattisgarh,401,Surguja,8.4,1.2
3_22_401_0,2011,Total,3,India,22,Chhattisgarh,401,Surguja,9.200000000000001,1.4
3_22_401_0,2011,Urban,3,India,22,Chhattisgarh,401,Surguja,17.6,17.5
3_22_402_0,2011,Rural,3,India,22,Chhattisgarh,402,Jashpur,4.100000000000001,.59
3_22_402_0,2011,Total,3,India,22,Chhattisgarh,402,Jashpur,4.9,.76
3_22_402_0,2011,Urban,3,India,22,Chhattisgarh,402,Jashpur,13.6,13.4
3_22_403_0,2011,Rural,3,India,22,Chhattisgarh,403,Raigarh,48.7,8
3_22_403_0,2011,Total,3,India,22,Chhattisgarh,403,Raigarh,42,8.300000000000001
3_22_403_0,2011,Urban,3,India,22,Chhattisgarh,403,Raigarh,12.5,25.6
3_22_404_0,2011,Rural,3,India,22,Chhattisgarh,404,Korba,30.6,4.100000000000001
3_22_404_0,2011,Total,3,India,22,Chhattisgarh,404,Korba,30.2,6.7
3_22_404_0,2011,Urban,3,India,22,Chhattisgarh,404,Korba,29.6,61.3
3_22_405_0,2011,Rural,3,India,22,Chhattisgarh,405,Janjgir - Champa,41.8,12.2
3_22_405_0,2011,Total,3,India,22,Chhattisgarh,405,Janjgir - Champa,39.2,12.6
3_22_405_0,2011,Urban,3,India,22,Chhattisgarh,405,Janjgir - Champa,23.5,21.1
3_22_406_0,2011,Rural,3,India,22,Chhattisgarh,406,Bilaspur,40,8.1
3_22_406_0,2011,Total,3,India,22,Chhattisgarh,406,Bilaspur,37.3,9.600000000000001
3_22_406_0,2011,Urban,3,India,22,Chhattisgarh,406,Bilaspur,28.6,50
3_22_407_0,2011,Rural,3,India,22,Chhattisgarh,407,Kabeerdham,46.90000000000001,5.9
3_22_407_0,2011,Total,3,India,22,Chhattisgarh,407,Kabeerdham,45.5,6.100000000000001
3_22_407_0,2011,Urban,3,India,22,Chhattisgarh,407,Kabeerdham,29.3,20.1
3_22_408_0,2011,Rural,3,India,22,Chhattisgarh,408,Rajnandgaon,25.7,4.7
3_22_408_0,2011,Total,3,India,22,Chhattisgarh,408,Rajnandgaon,23.6,5.100000000000001
3_22_408_0,2011,Urban,3,India,22,Chhattisgarh,408,Rajnandgaon,13.2,24.3
3_22_409_0,2011,Rural,3,India,22,Chhattisgarh,409,Durg,51,11.9
3_22_409_0,2011,Total,3,India,22,Chhattisgarh,409,Durg,40.1,15.3
3_22_409_0,2011,Urban,3,India,22,Chhattisgarh,409,Durg,25.6,67.60000000000001
3_22_410_0,2011,Rural,3,India,22,Chhattisgarh,410,Raipur,39.40000000000001,7.300000000000001
3_22_410_0,2011,Total,3,India,22,Chhattisgarh,410,Raipur,34.9,9.800000000000001
3_22_410_0,2011,Urban,3,India,22,Chhattisgarh,410,Raipur,26.8,68
3_22_411_0,2011,Rural,3,India,22,Chhattisgarh,411,Mahasamund,27.8,5.600000000000001
3_22_411_0,2011,Total,3,India,22,Chhattisgarh,411,Mahasamund,26.5,5.800000000000001
3_22_411_0,2011,Urban,3,India,22,Chhattisgarh,411,Mahasamund,13.6,20.5
3_22_412_0,2011,Rural,3,India,22,Chhattisgarh,412,Dhamtari,27.1,4.4
3_22_412_0,2011,Total,3,India,22,Chhattisgarh,412,Dhamtari,25.3,4.9
3_22_412_0,2011,Urban,3,India,22,Chhattisgarh,412,Dhamtari,17.4,23.1
3_22_413_0,2011,Rural,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,12,1.1
3_22_413_0,2011,Total,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,12.8,1.2
3_22_413_0,2011,Urban,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,23.5,15.8
3_22_414_0,2011,Rural,3,India,22,Chhattisgarh,414,Bastar,6,.79
3_22_414_0,2011,Total,3,India,22,Chhattisgarh,414,Bastar,6.7,1
3_22_414_0,2011,Urban,3,India,22,Chhattisgarh,414,Bastar,11.2,15
3_22_415_0,2011,Rural,3,India,22,Chhattisgarh,415,Narayanpur,4.600000000000001,.05
3_22_415_0,2011,Total,3,India,22,Chhattisgarh,415,Narayanpur,6,.09
3_22_415_0,2011,Urban,3,India,22,Chhattisgarh,415,Narayanpur,9.4,9.300000000000001
3_22_416_0,2011,Rural,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,11.4,.7000000000000001
3_22_416_0,2011,Total,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,13.5,.84
3_22_416_0,2011,Urban,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,74.40000000000001,12.2
3_22_417_0,2011,Rural,3,India,22,Chhattisgarh,417,Bijapur,3,.08
3_22_417_0,2011,Total,3,India,22,Chhattisgarh,417,Bijapur,4.3,.12
3_22_417_0,2011,Urban,3,India,22,Chhattisgarh,417,Bijapur,38.2,4.9
3_23_418_0,2011,Rural,3,India,23,Madhya Pradesh,418,Sheopur,6.5,.89
3_23_418_0,2011,Total,3,India,23,Madhya Pradesh,418,Sheopur,6.7,1
3_23_418_0,2011,Urban,3,India,23,Madhya Pradesh,418,Sheopur,9.4,13.9
3_23_419_0,2011,Rural,3,India,23,Madhya Pradesh,419,Morena,11.4,2.9
3_23_419_0,2011,Total,3,India,23,Madhya Pradesh,419,Morena,10.4,3.2
3_23_419_0,2011,Urban,3,India,23,Madhya Pradesh,419,Morena,6,15
3_23_420_0,2011,Rural,3,India,23,Madhya Pradesh,420,Bhind,11.9,3.7
3_23_420_0,2011,Total,3,India,23,Madhya Pradesh,420,Bhind,11.3,4.100000000000001
3_23_420_0,2011,Urban,3,India,23,Madhya Pradesh,420,Bhind,8.6,12.3
3_23_421_0,2011,Rural,3,India,23,Madhya Pradesh,421,Gwalior,30,6.100000000000001
3_23_421_0,2011,Total,3,India,23,Madhya Pradesh,421,Gwalior,23.4,9.200000000000001
3_23_421_0,2011,Urban,3,India,23,Madhya Pradesh,421,Gwalior,17.2,56.40000000000001
3_23_422_0,2011,Rural,3,India,23,Madhya Pradesh,422,Datia,15.6,4.2
3_23_422_0,2011,Total,3,India,23,Madhya Pradesh,422,Datia,15.7,4.9
3_23_422_0,2011,Urban,3,India,23,Madhya Pradesh,422,Datia,16.1,22.6
3_23_423_0,2011,Rural,3,India,23,Madhya Pradesh,423,Shivpuri,8.200000000000001,1.1
3_23_423_0,2011,Total,3,India,23,Madhya Pradesh,423,Shivpuri,8.9,1.4
3_23_423_0,2011,Urban,3,India,23,Madhya Pradesh,423,Shivpuri,12.4,18.7
3_23_424_0,2011,Rural,3,India,23,Madhya Pradesh,424,Tikamgarh,14,3.5
3_23_424_0,2011,Total,3,India,23,Madhya Pradesh,424,Tikamgarh,14.3,3.9
3_23_424_0,2011,Urban,3,India,23,Madhya Pradesh,424,Tikamgarh,16.8,11.6
3_23_425_0,2011,Rural,3,India,23,Madhya Pradesh,425,Chhatarpur,13.5,2.3
3_23_425_0,2011,Total,3,India,23,Madhya Pradesh,425,Chhatarpur,14.1,2.8
3_23_425_0,2011,Urban,3,India,23,Madhya Pradesh,425,Chhatarpur,16.8,11.9
3_23_426_0,2011,Rural,3,India,23,Madhya Pradesh,426,Panna,5.100000000000001,.65
3_23_426_0,2011,Total,3,India,23,Madhya Pradesh,426,Panna,6.2,.87
3_23_426_0,2011,Urban,3,India,23,Madhya Pradesh,426,Panna,13.1,8.1
3_23_427_0,2011,Rural,3,India,23,Madhya Pradesh,427,Sagar,22.2,4.100000000000001
3_23_427_0,2011,Total,3,India,23,Madhya Pradesh,427,Sagar,19.8,4.4
3_23_427_0,2011,Urban,3,India,23,Madhya Pradesh,427,Sagar,9.200000000000001,19.7
3_23_428_0,2011,Rural,3,India,23,Madhya Pradesh,428,Damoh,12.8,1.9
3_23_428_0,2011,Total,3,India,23,Madhya Pradesh,428,Damoh,12.6,2.2
3_23_428_0,2011,Urban,3,India,23,Madhya Pradesh,428,Damoh,11.6,17.8
3_23_429_0,2011,Rural,3,India,23,Madhya Pradesh,429,Satna,23.2,5.4
3_23_429_0,2011,Total,3,India,23,Madhya Pradesh,429,Satna,20.4,5.7
3_23_429_0,2011,Urban,3,India,23,Madhya Pradesh,429,Satna,9.300000000000001,17.1
3_23_430_0,2011,Rural,3,India,23,Madhya Pradesh,430,Rewa,16.5,4.9
3_23_430_0,2011,Total,3,India,23,Madhya Pradesh,430,Rewa,14.8,5.300000000000001
3_23_430_0,2011,Urban,3,India,23,Madhya Pradesh,430,Rewa,8.9,15.4
3_23_431_0,2011,Rural,3,India,23,Madhya Pradesh,431,Umaria,9.300000000000001,1.3
3_23_431_0,2011,Total,3,India,23,Madhya Pradesh,431,Umaria,10.3,1.7
3_23_431_0,2011,Urban,3,India,23,Madhya Pradesh,431,Umaria,15.5,14.1
3_23_432_0,2011,Rural,3,India,23,Madhya Pradesh,432,Neemuch,29,4.9
3_23_432_0,2011,Total,3,India,23,Madhya Pradesh,432,Neemuch,25.8,5.300000000000001
3_23_432_0,2011,Urban,3,India,23,Madhya Pradesh,432,Neemuch,13.8,12.9
3_23_433_0,2011,Rural,3,India,23,Madhya Pradesh,433,Mandsaur,24.2,5.300000000000001
3_23_433_0,2011,Total,3,India,23,Madhya Pradesh,433,Mandsaur,22,5.5
3_23_433_0,2011,Urban,3,India,23,Madhya Pradesh,433,Mandsaur,10.3,12
3_23_434_0,2011,Rural,3,India,23,Madhya Pradesh,434,Ratlam,16.1,3.6
3_23_434_0,2011,Total,3,India,23,Madhya Pradesh,434,Ratlam,14.8,4.3
3_23_434_0,2011,Urban,3,India,23,Madhya Pradesh,434,Ratlam,11.1,19.9
3_23_435_0,2011,Rural,3,India,23,Madhya Pradesh,435,Ujjain,17.3,4
3_23_435_0,2011,Total,3,India,23,Madhya Pradesh,435,Ujjain,17.6,5.7
3_23_435_0,2011,Urban,3,India,23,Madhya Pradesh,435,Ujjain,18.3,44.7
3_23_436_0,2011,Rural,3,India,23,Madhya Pradesh,436,Shajapur,19.8,4.100000000000001
3_23_436_0,2011,Total,3,India,23,Madhya Pradesh,436,Shajapur,18.4,4.3
3_23_436_0,2011,Urban,3,India,23,Madhya Pradesh,436,Shajapur,10.9,9
3_23_437_0,2011,Rural,3,India,23,Madhya Pradesh,437,Dewas,18.4,3
3_23_437_0,2011,Total,3,India,23,Madhya Pradesh,437,Dewas,18.3,3.9
3_23_437_0,2011,Urban,3,India,23,Madhya Pradesh,437,Dewas,17.9,22
3_23_438_0,2011,Rural,3,India,23,Madhya Pradesh,438,Dhar,27.3,5.9
3_23_438_0,2011,Total,3,India,23,Madhya Pradesh,438,Dhar,26.2,6.4
3_23_438_0,2011,Urban,3,India,23,Madhya Pradesh,438,Dhar,19.4,20
3_23_439_0,2011,Rural,3,India,23,Madhya Pradesh,439,Indore,57.5,16.3
3_23_439_0,2011,Total,3,India,23,Madhya Pradesh,439,Indore,36.1,26.8
3_23_439_0,2011,Urban,3,India,23,Madhya Pradesh,439,Indore,24.7,136
3_23_440_0,2011,Rural,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),11.8,2.5
3_23_440_0,2011,Total,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),11.2,2.7
3_23_440_0,2011,Urban,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),7.2,17
3_23_441_0,2011,Rural,3,India,23,Madhya Pradesh,441,Barwani,14,2.5
3_23_441_0,2011,Total,3,India,23,Madhya Pradesh,441,Barwani,13.5,2.7
3_23_441_0,2011,Urban,3,India,23,Madhya Pradesh,441,Barwani,10.1,15.6
3_23_442_0,2011,Rural,3,India,23,Madhya Pradesh,442,Rajgarh,11.1,2.3
3_23_442_0,2011,Total,3,India,23,Madhya Pradesh,442,Rajgarh,10.7,2.5
3_23_442_0,2011,Urban,3,India,23,Madhya Pradesh,442,Rajgarh,8.5,10.2
3_23_443_0,2011,Rural,3,India,23,Madhya Pradesh,443,Vidisha,7.7,1.2
3_23_443_0,2011,Total,3,India,23,Madhya Pradesh,443,Vidisha,7.600000000000001,1.4
3_23_443_0,2011,Urban,3,India,23,Madhya Pradesh,443,Vidisha,7.300000000000001,12.4
3_23_444_0,2011,Rural,3,India,23,Madhya Pradesh,444,Bhopal,63,8.800000000000001
3_23_444_0,2011,Total,3,India,23,Madhya Pradesh,444,Bhopal,28.7,22.4
3_23_444_0,2011,Urban,3,India,23,Madhya Pradesh,444,Bhopal,22.3,120
3_23_445_0,2011,Rural,3,India,23,Madhya Pradesh,445,Sehore,38.6,6.100000000000001
3_23_445_0,2011,Total,3,India,23,Madhya Pradesh,445,Sehore,35.4,6.4
3_23_445_0,2011,Urban,3,India,23,Madhya Pradesh,445,Sehore,17,16.9
3_23_446_0,2011,Rural,3,India,23,Madhya Pradesh,446,Raisen,14.4,1.8
3_23_446_0,2011,Total,3,India,23,Madhya Pradesh,446,Raisen,14.1,2.1
3_23_446_0,2011,Urban,3,India,23,Madhya Pradesh,446,Raisen,12.7,12
3_23_447_0,2011,Rural,3,India,23,Madhya Pradesh,447,Betul,9.1,1.3
3_23_447_0,2011,Total,3,India,23,Madhya Pradesh,447,Betul,9.800000000000001,1.6
3_23_447_0,2011,Urban,3,India,23,Madhya Pradesh,447,Betul,16,17.1
3_23_448_0,2011,Rural,3,India,23,Madhya Pradesh,448,Harda,20,3.1
3_23_448_0,2011,Total,3,India,23,Madhya Pradesh,448,Harda,18.4,3.3
3_23_448_0,2011,Urban,3,India,23,Madhya Pradesh,448,Harda,8.4,14.9
3_23_449_0,2011,Rural,3,India,23,Madhya Pradesh,449,Hoshangabad,26.8,3.8
3_23_449_0,2011,Total,3,India,23,Madhya Pradesh,449,Hoshangabad,22.4,4.2
3_23_449_0,2011,Urban,3,India,23,Madhya Pradesh,449,Hoshangabad,9.600000000000001,19.5
3_23_450_0,2011,Rural,3,India,23,Madhya Pradesh,450,Katni,25,4.800000000000001
3_23_450_0,2011,Total,3,India,23,Madhya Pradesh,450,Katni,24.3,5.600000000000001
3_23_450_0,2011,Urban,3,India,23,Madhya Pradesh,450,Katni,20.9,35
3_23_451_0,2011,Rural,3,India,23,Madhya Pradesh,451,Jabalpur,34.6,8.9
3_23_451_0,2011,Total,3,India,23,Madhya Pradesh,451,Jabalpur,23.4,12
3_23_451_0,2011,Urban,3,India,23,Madhya Pradesh,451,Jabalpur,13.4,58.3
3_23_452_0,2011,Rural,3,India,23,Madhya Pradesh,452,Narsimhapur,28.1,5.5
3_23_452_0,2011,Total,3,India,23,Madhya Pradesh,452,Narsimhapur,26.5,5.7
3_23_452_0,2011,Urban,3,India,23,Madhya Pradesh,452,Narsimhapur,14.8,16.8
3_23_453_0,2011,Rural,3,India,23,Madhya Pradesh,453,Dindori,1.1,.12
3_23_453_0,2011,Total,3,India,23,Madhya Pradesh,453,Dindori,1.5,.15
3_23_453_0,2011,Urban,3,India,23,Madhya Pradesh,453,Dindori,15.2,6.800000000000001
3_23_454_0,2011,Rural,3,India,23,Madhya Pradesh,454,Mandla,7.2,.96
3_23_454_0,2011,Total,3,India,23,Madhya Pradesh,454,Mandla,7.800000000000001,1.1
3_23_454_0,2011,Urban,3,India,23,Madhya Pradesh,454,Mandla,13.7,13.3
3_23_455_0,2011,Rural,3,India,23,Madhya Pradesh,455,Chhindwara,11.2,1.7
3_23_455_0,2011,Total,3,India,23,Madhya Pradesh,455,Chhindwara,11.4,2
3_23_455_0,2011,Urban,3,India,23,Madhya Pradesh,455,Chhindwara,12,18.6
3_23_456_0,2011,Rural,3,India,23,Madhya Pradesh,456,Seoni,12.1,1.7
3_23_456_0,2011,Total,3,India,23,Madhya Pradesh,456,Seoni,12,1.8
3_23_456_0,2011,Urban,3,India,23,Madhya Pradesh,456,Seoni,10.7,15.3
3_23_457_0,2011,Rural,3,India,23,Madhya Pradesh,457,Balaghat,9.4,1.6
3_23_457_0,2011,Total,3,India,23,Madhya Pradesh,457,Balaghat,9.700000000000001,1.8
3_23_457_0,2011,Urban,3,India,23,Madhya Pradesh,457,Balaghat,11.8,12.2
3_23_458_0,2011,Rural,3,India,23,Madhya Pradesh,458,Guna,16.4,2.3
3_23_458_0,2011,Total,3,India,23,Madhya Pradesh,458,Guna,16.3,2.9
3_23_458_0,2011,Urban,3,India,23,Madhya Pradesh,458,Guna,15.8,22.5
3_23_459_0,2011,Rural,3,India,23,Madhya Pradesh,459,Ashoknagar,10,1.4
3_23_459_0,2011,Total,3,India,23,Madhya Pradesh,459,Ashoknagar,10.4,1.7
3_23_459_0,2011,Urban,3,India,23,Madhya Pradesh,459,Ashoknagar,12.6,14.1
3_23_460_0,2011,Rural,3,India,23,Madhya Pradesh,460,Shahdol,12.4,1.6
3_23_460_0,2011,Total,3,India,23,Madhya Pradesh,460,Shahdol,12.1,2.2
3_23_460_0,2011,Urban,3,India,23,Madhya Pradesh,460,Shahdol,11.4,22.9
3_23_461_0,2011,Rural,3,India,23,Madhya Pradesh,461,Anuppur,13.1,1.7
3_23_461_0,2011,Total,3,India,23,Madhya Pradesh,461,Anuppur,16.9,2.8
3_23_461_0,2011,Urban,3,India,23,Madhya Pradesh,461,Anuppur,29,20.6
3_23_462_0,2011,Rural,3,India,23,Madhya Pradesh,462,Sidhi,7,1.4
3_23_462_0,2011,Total,3,India,23,Madhya Pradesh,462,Sidhi,7.4,1.6
3_23_462_0,2011,Urban,3,India,23,Madhya Pradesh,462,Sidhi,11.7,11.8
3_23_463_0,2011,Rural,3,India,23,Madhya Pradesh,463,Singrauli,22.6,3.3
3_23_463_0,2011,Total,3,India,23,Madhya Pradesh,463,Singrauli,30.9,5.800000000000001
3_23_463_0,2011,Urban,3,India,23,Madhya Pradesh,463,Singrauli,54.7,52.6
3_23_464_0,2011,Rural,3,India,23,Madhya Pradesh,464,Jhabua,6.5,1.5
3_23_464_0,2011,Total,3,India,23,Madhya Pradesh,464,Jhabua,6.2,1.6
3_23_464_0,2011,Urban,3,India,23,Madhya Pradesh,464,Jhabua,4,10.9
3_23_465_0,2011,Rural,3,India,23,Madhya Pradesh,465,Alirajpur,3.9,.79
3_23_465_0,2011,Total,3,India,23,Madhya Pradesh,465,Alirajpur,4.100000000000001,.89
3_23_465_0,2011,Urban,3,India,23,Madhya Pradesh,465,Alirajpur,5.800000000000001,7.7
3_23_466_0,2011,Rural,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),10.5,1.8
3_23_466_0,2011,Total,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),10.8,2.1
3_23_466_0,2011,Urban,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),13,22.7
3_23_467_0,2011,Rural,3,India,23,Madhya Pradesh,467,Burhanpur,13.1,2
3_23_467_0,2011,Total,3,India,23,Madhya Pradesh,467,Burhanpur,12.4,2.2
3_23_467_0,2011,Urban,3,India,23,Madhya Pradesh,467,Burhanpur,9.1,13
3_24_468_0,2011,Rural,3,India,24,Gujarat,468,Kachchh,134,3.7
3_24_468_0,2011,Total,3,India,24,Gujarat,468,Kachchh,96.30000000000001,4.100000000000001
3_24_468_0,2011,Urban,3,India,24,Gujarat,468,Kachchh,29.3,34.4
3_24_469_0,2011,Rural,3,India,24,Gujarat,469,Banas Kantha,36,8
3_24_469_0,2011,Total,3,India,24,Gujarat,469,Banas Kantha,33.5,8.300000000000001
3_24_469_0,2011,Urban,3,India,24,Gujarat,469,Banas Kantha,13.8,22.2
3_24_470_0,2011,Rural,3,India,24,Gujarat,470,Patan,44.2,7.2
3_24_470_0,2011,Total,3,India,24,Gujarat,470,Patan,38,7.5
3_24_470_0,2011,Urban,3,India,24,Gujarat,470,Patan,13,20.1
3_24_471_0,2011,Rural,3,India,24,Gujarat,471,Mahesana,40.8,13.9
3_24_471_0,2011,Total,3,India,24,Gujarat,471,Mahesana,32.3,14.4
3_24_471_0,2011,Urban,3,India,24,Gujarat,471,Mahesana,10.1,22.3
3_24_472_0,2011,Rural,3,India,24,Gujarat,472,Sabar Kantha,29.5,8.1
3_24_472_0,2011,Total,3,India,24,Gujarat,472,Sabar Kantha,26.5,8.4
3_24_472_0,2011,Urban,3,India,24,Gujarat,472,Sabar Kantha,10.6,18.1
3_24_473_0,2011,Rural,3,India,24,Gujarat,473,Gandhinagar,36.1,20.1
3_24_473_0,2011,Total,3,India,24,Gujarat,473,Gandhinagar,32,26.9
3_24_473_0,2011,Urban,3,India,24,Gujarat,473,Gandhinagar,27.1,58.3
3_24_474_0,2011,Rural,3,India,24,Gujarat,474,Ahmadabad,54.1,8.9
3_24_474_0,2011,Total,3,India,24,Gujarat,474,Ahmadabad,23.7,20.9
3_24_474_0,2011,Urban,3,India,24,Gujarat,474,Ahmadabad,17.6,113
3_24_475_0,2011,Rural,3,India,24,Gujarat,475,Surendranagar,69.5,8.5
3_24_475_0,2011,Total,3,India,24,Gujarat,475,Surendranagar,54.5,9.1
3_24_475_0,2011,Urban,3,India,24,Gujarat,475,Surendranagar,18.3,19.9
3_24_476_0,2011,Rural,3,India,24,Gujarat,476,Rajkot,70.60000000000001,11.6
3_24_476_0,2011,Total,3,India,24,Gujarat,476,Rajkot,42,13.9
3_24_476_0,2011,Urban,3,India,24,Gujarat,476,Rajkot,17.7,44.1
3_24_477_0,2011,Rural,3,India,24,Gujarat,477,Jamnagar,105,13.1
3_24_477_0,2011,Total,3,India,24,Gujarat,477,Jamnagar,69.7,14.1
3_24_477_0,2011,Urban,3,India,24,Gujarat,477,Jamnagar,19,33.8
3_24_478_0,2011,Rural,3,India,24,Gujarat,478,Porbandar,54.40000000000001,9.700000000000001
3_24_478_0,2011,Total,3,India,24,Gujarat,478,Porbandar,38.2,10.9
3_24_478_0,2011,Urban,3,India,24,Gujarat,478,Porbandar,16.2,24.9
3_24_479_0,2011,Rural,3,India,24,Gujarat,479,Junagadh,45.3,10.7
3_24_479_0,2011,Total,3,India,24,Gujarat,479,Junagadh,36.1,11.4
3_24_479_0,2011,Urban,3,India,24,Gujarat,479,Junagadh,13.4,24.7
3_24_480_0,2011,Rural,3,India,24,Gujarat,480,Amreli,46.6,9.700000000000001
3_24_480_0,2011,Total,3,India,24,Gujarat,480,Amreli,38.5,10.1
3_24_480_0,2011,Urban,3,India,24,Gujarat,480,Amreli,13.6,15.9
3_24_481_0,2011,Rural,3,India,24,Gujarat,481,Bhavnagar,48.40000000000001,9.9
3_24_481_0,2011,Total,3,India,24,Gujarat,481,Bhavnagar,38.40000000000001,10.8
3_24_481_0,2011,Urban,3,India,24,Gujarat,481,Bhavnagar,17.1,26.1
3_24_482_0,2011,Rural,3,India,24,Gujarat,482,Anand,22.6,12.4
3_24_482_0,2011,Total,3,India,24,Gujarat,482,Anand,19.3,13.7
3_24_482_0,2011,Urban,3,India,24,Gujarat,482,Anand,11.4,27.1
3_24_483_0,2011,Rural,3,India,24,Gujarat,483,Kheda,24.8,11.3
3_24_483_0,2011,Total,3,India,24,Gujarat,483,Kheda,21.2,11.9
3_24_483_0,2011,Urban,3,India,24,Gujarat,483,Kheda,9.4,21.4
3_24_484_0,2011,Rural,3,India,24,Gujarat,484,Panch Mahals,16.9,7.600000000000001
3_24_484_0,2011,Total,3,India,24,Gujarat,484,Panch Mahals,15.6,8
3_24_484_0,2011,Urban,3,India,24,Gujarat,484,Panch Mahals,6.9,23.6
3_24_485_0,2011,Rural,3,India,24,Gujarat,485,Dohad,15.9,6.2
3_24_485_0,2011,Total,3,India,24,Gujarat,485,Dohad,15.1,6.4
3_24_485_0,2011,Urban,3,India,24,Gujarat,485,Dohad,7.600000000000001,16.3
3_24_486_0,2011,Rural,3,India,24,Gujarat,486,Vadodara,41.1,11.4
3_24_486_0,2011,Total,3,India,24,Gujarat,486,Vadodara,31,17.2
