id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,st,sc
3_21_387_0,2011,Urban,3,India,21,Odisha,387,Puri,.66,10.66
3_21_388_0,2011,Rural,3,India,21,Odisha,388,Ganjam,4.07,20.53
3_21_388_0,2011,Total,3,India,21,Odisha,388,Ganjam,3.37,19.5
3_21_388_0,2011,Urban,3,India,21,Odisha,388,Ganjam,.86,15.8
3_21_389_0,2011,Rural,3,India,21,Odisha,389,Gajapati,60.9,5.82
3_21_389_0,2011,Total,3,India,21,Odisha,389,Gajapati,54.29,6.78
3_21_389_0,2011,Urban,3,India,21,Odisha,389,Gajapati,6.86,13.64
3_21_390_0,2011,Rural,3,India,21,Odisha,390,Kandhamal,57.59,15.22
3_21_390_0,2011,Total,3,India,21,Odisha,390,Kandhamal,53.58,15.76
3_21_390_0,2011,Urban,3,India,21,Odisha,390,Kandhamal,16.9,20.72
3_21_391_0,2011,Rural,3,India,21,Odisha,391,Baudh,13.04,23.63
3_21_391_0,2011,Total,3,India,21,Odisha,391,Baudh,12.55,23.79
3_21_391_0,2011,Urban,3,India,21,Odisha,391,Baudh,2.43,26.91
3_21_392_0,2011,Rural,3,India,21,Odisha,392,Subarnapur,9.859999999999999,25.59
3_21_392_0,2011,Total,3,India,21,Odisha,392,Subarnapur,9.370000000000001,25.6
3_21_392_0,2011,Urban,3,India,21,Odisha,392,Subarnapur,3.88,25.71
3_21_393_0,2011,Rural,3,India,21,Odisha,393,Balangir,23.06,18.13
3_21_393_0,2011,Total,3,India,21,Odisha,393,Balangir,21.05,17.88
3_21_393_0,2011,Urban,3,India,21,Odisha,393,Balangir,6.33,16.04
3_21_394_0,2011,Rural,3,India,21,Odisha,394,Nuapada,35.42,13.07
3_21_394_0,2011,Total,3,India,21,Odisha,394,Nuapada,33.8,13.46
3_21_394_0,2011,Urban,3,India,21,Odisha,394,Nuapada,6.48,20.01
3_21_395_0,2011,Rural,3,India,21,Odisha,395,Kalahandi,30.3,18.21
3_21_395_0,2011,Total,3,India,21,Odisha,395,Kalahandi,28.5,18.17
3_21_395_0,2011,Urban,3,India,21,Odisha,395,Kalahandi,7.12,17.71
3_21_396_0,2011,Rural,3,India,21,Odisha,396,Rayagada,63.61,14.21
3_21_396_0,2011,Total,3,India,21,Odisha,396,Rayagada,55.99,14.41
3_21_396_0,2011,Urban,3,India,21,Odisha,396,Rayagada,13.4,15.55
3_21_397_0,2011,Rural,3,India,21,Odisha,397,Nabarangapur,58.95,13.91
3_21_397_0,2011,Total,3,India,21,Odisha,397,Nabarangapur,55.79,14.53
3_21_397_0,2011,Urban,3,India,21,Odisha,397,Nabarangapur,14.97,22.49
3_21_398_0,2011,Rural,3,India,21,Odisha,398,Koraput,57.45,13.93
3_21_398_0,2011,Total,3,India,21,Odisha,398,Koraput,50.56,14.25
3_21_398_0,2011,Urban,3,India,21,Odisha,398,Koraput,15.42,15.85
3_21_399_0,2011,Rural,3,India,21,Odisha,399,Malkangiri,61.47,21.79
3_21_399_0,2011,Total,3,India,21,Odisha,399,Malkangiri,57.83,22.55
3_21_399_0,2011,Urban,3,India,21,Odisha,399,Malkangiri,16.45,31.29
3_22_400_0,2011,Rural,3,India,22,Chhattisgarh,400,Koriya,60.42,6.890000000000001
3_22_400_0,2011,Total,3,India,22,Chhattisgarh,400,Koriya,46.18,8.310000000000001
3_22_400_0,2011,Urban,3,India,22,Chhattisgarh,400,Koriya,14.72,11.47
3_22_401_0,2011,Rural,3,India,22,Chhattisgarh,401,Surguja,58.96,4.88
3_22_401_0,2011,Total,3,India,22,Chhattisgarh,401,Surguja,55.11,4.9
3_22_401_0,2011,Urban,3,India,22,Chhattisgarh,401,Surguja,21.61,5.11
3_22_402_0,2011,Rural,3,India,22,Chhattisgarh,402,Jashpur,64.61,5.43
3_22_402_0,2011,Total,3,India,22,Chhattisgarh,402,Jashpur,62.28,5.74
3_22_402_0,2011,Urban,3,India,22,Chhattisgarh,402,Jashpur,38.49,8.82
3_22_403_0,2011,Rural,3,India,22,Chhattisgarh,403,Raigarh,38.12,15.07
3_22_403_0,2011,Total,3,India,22,Chhattisgarh,403,Raigarh,33.84,15.06
3_22_403_0,2011,Urban,3,India,22,Chhattisgarh,403,Raigarh,12.19,14.97
3_22_404_0,2011,Rural,3,India,22,Chhattisgarh,404,Korba,57.1,8.92
3_22_404_0,2011,Total,3,India,22,Chhattisgarh,404,Korba,40.9,10.33
3_22_404_0,2011,Urban,3,India,22,Chhattisgarh,404,Korba,13.32,12.74
3_22_405_0,2011,Rural,3,India,22,Chhattisgarh,405,Janjgir - Champa,12.54,25.64
3_22_405_0,2011,Total,3,India,22,Chhattisgarh,405,Janjgir - Champa,11.56,24.57
3_22_405_0,2011,Urban,3,India,22,Chhattisgarh,405,Janjgir - Champa,5.47,17.9
3_22_406_0,2011,Rural,3,India,22,Chhattisgarh,406,Bilaspur,22.84,23
3_22_406_0,2011,Total,3,India,22,Chhattisgarh,406,Bilaspur,18.71,20.76
3_22_406_0,2011,Urban,3,India,22,Chhattisgarh,406,Bilaspur,6.67,14.23
3_22_407_0,2011,Rural,3,India,22,Chhattisgarh,407,Kabeerdham,21.76,14.21
3_22_407_0,2011,Total,3,India,22,Chhattisgarh,407,Kabeerdham,20.31,14.56
3_22_407_0,2011,Urban,3,India,22,Chhattisgarh,407,Kabeerdham,8.08,17.53
3_22_408_0,2011,Rural,3,India,22,Chhattisgarh,408,Rajnandgaon,30.51,9.34
3_22_408_0,2011,Total,3,India,22,Chhattisgarh,408,Rajnandgaon,26.36,10.19
3_22_408_0,2011,Urban,3,India,22,Chhattisgarh,408,Rajnandgaon,7.12,14.14
3_22_409_0,2011,Rural,3,India,22,Chhattisgarh,409,Durg,15.44,13.82
3_22_409_0,2011,Total,3,India,22,Chhattisgarh,409,Durg,11.88,13.7
3_22_409_0,2011,Urban,3,India,22,Chhattisgarh,409,Durg,6.18,13.51
3_22_410_0,2011,Rural,3,India,22,Chhattisgarh,410,Raipur,15.81,20.34
3_22_410_0,2011,Total,3,India,22,Chhattisgarh,410,Raipur,11.72,17.82
3_22_410_0,2011,Urban,3,India,22,Chhattisgarh,410,Raipur,4.62,13.44
3_22_411_0,2011,Rural,3,India,22,Chhattisgarh,411,Mahasamund,29.6,13.22
3_22_411_0,2011,Total,3,India,22,Chhattisgarh,411,Mahasamund,27.1,13.52
3_22_411_0,2011,Urban,3,India,22,Chhattisgarh,411,Mahasamund,8.130000000000001,15.75
3_22_412_0,2011,Rural,3,India,22,Chhattisgarh,412,Dhamtari,29.28,6.99
3_22_412_0,2011,Total,3,India,22,Chhattisgarh,412,Dhamtari,25.96,7.32
3_22_412_0,2011,Urban,3,India,22,Chhattisgarh,412,Dhamtari,11.51,8.800000000000001
3_22_413_0,2011,Rural,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,58.91,3.87
3_22_413_0,2011,Total,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,55.38,4.21
3_22_413_0,2011,Urban,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,24.48,7.17
3_22_414_0,2011,Rural,3,India,22,Chhattisgarh,414,Bastar,72.17,2.12
3_22_414_0,2011,Total,3,India,22,Chhattisgarh,414,Bastar,65.93000000000001,2.69
3_22_414_0,2011,Urban,3,India,22,Chhattisgarh,414,Bastar,26.65,6.24
3_22_415_0,2011,Rural,3,India,22,Chhattisgarh,415,Narayanpur,82.72,3.23
3_22_415_0,2011,Total,3,India,22,Chhattisgarh,415,Narayanpur,77.36,3.56
3_22_415_0,2011,Urban,3,India,22,Chhattisgarh,415,Narayanpur,48.81,5.32
3_22_416_0,2011,Rural,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,85.89,.97
3_22_416_0,2011,Total,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,76.88,2.44
3_22_416_0,2011,Urban,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,35.9,9.1
3_22_417_0,2011,Rural,3,India,22,Chhattisgarh,417,Bijapur,83.56,3.35
3_22_417_0,2011,Total,3,India,22,Chhattisgarh,417,Bijapur,80,3.97
3_22_417_0,2011,Urban,3,India,22,Chhattisgarh,417,Bijapur,52.91,8.630000000000001
3_23_418_0,2011,Rural,3,India,23,Madhya Pradesh,418,Sheopur,27.08,15.81
3_23_418_0,2011,Total,3,India,23,Madhya Pradesh,418,Sheopur,23.47,15.76
3_23_418_0,2011,Urban,3,India,23,Madhya Pradesh,418,Sheopur,3.93,15.45
3_23_419_0,2011,Rural,3,India,23,Madhya Pradesh,419,Morena,.96,21.5
3_23_419_0,2011,Total,3,India,23,Madhya Pradesh,419,Morena,.87,21.44
3_23_419_0,2011,Urban,3,India,23,Madhya Pradesh,419,Morena,.5700000000000001,21.25
3_23_420_0,2011,Rural,3,India,23,Madhya Pradesh,420,Bhind,.11,22.4
3_23_420_0,2011,Total,3,India,23,Madhya Pradesh,420,Bhind,.36,22.01
3_23_420_0,2011,Urban,3,India,23,Madhya Pradesh,420,Bhind,1.09,20.86
3_23_421_0,2011,Rural,3,India,23,Madhya Pradesh,421,Gwalior,7.22,21.25
3_23_421_0,2011,Total,3,India,23,Madhya Pradesh,421,Gwalior,3.55,19.34
3_23_421_0,2011,Urban,3,India,23,Madhya Pradesh,421,Gwalior,1.36,18.21
3_23_422_0,2011,Rural,3,India,23,Madhya Pradesh,422,Datia,1.8,27.25
3_23_422_0,2011,Total,3,India,23,Madhya Pradesh,422,Datia,1.91,25.46
3_23_422_0,2011,Urban,3,India,23,Madhya Pradesh,422,Datia,2.29,19.5
3_23_423_0,2011,Rural,3,India,23,Madhya Pradesh,423,Shivpuri,15.32,19.14
3_23_423_0,2011,Total,3,India,23,Madhya Pradesh,423,Shivpuri,13.2,18.63
3_23_423_0,2011,Urban,3,India,23,Madhya Pradesh,423,Shivpuri,2.93,16.13
3_23_424_0,2011,Rural,3,India,23,Madhya Pradesh,424,Tikamgarh,5.15,25.77
3_23_424_0,2011,Total,3,India,23,Madhya Pradesh,424,Tikamgarh,4.7,25.02
3_23_424_0,2011,Urban,3,India,23,Madhya Pradesh,424,Tikamgarh,2.53,21.43
3_23_425_0,2011,Rural,3,India,23,Madhya Pradesh,425,Chhatarpur,5.060000000000001,24.51
3_23_425_0,2011,Total,3,India,23,Madhya Pradesh,425,Chhatarpur,4.18,23
3_23_425_0,2011,Urban,3,India,23,Madhya Pradesh,425,Chhatarpur,1.17,17.83
3_23_426_0,2011,Rural,3,India,23,Madhya Pradesh,426,Panna,18.42,20.75
3_23_426_0,2011,Total,3,India,23,Madhya Pradesh,426,Panna,16.81,20.46
3_23_426_0,2011,Urban,3,India,23,Madhya Pradesh,426,Panna,5.38,18.44
3_23_427_0,2011,Rural,3,India,23,Madhya Pradesh,427,Sagar,12.48,20.95
3_23_427_0,2011,Total,3,India,23,Madhya Pradesh,427,Sagar,9.33,21.09
3_23_427_0,2011,Urban,3,India,23,Madhya Pradesh,427,Sagar,1.92,21.41
3_23_428_0,2011,Rural,3,India,23,Madhya Pradesh,428,Damoh,15.83,19.3
3_23_428_0,2011,Total,3,India,23,Madhya Pradesh,428,Damoh,13.15,19.49
3_23_428_0,2011,Urban,3,India,23,Madhya Pradesh,428,Damoh,2.33,20.22
3_23_429_0,2011,Rural,3,India,23,Madhya Pradesh,429,Satna,17.04,18.28
3_23_429_0,2011,Total,3,India,23,Madhya Pradesh,429,Satna,14.36,17.88
3_23_429_0,2011,Urban,3,India,23,Madhya Pradesh,429,Satna,4.43,16.4
3_23_430_0,2011,Rural,3,India,23,Madhya Pradesh,430,Rewa,14.54,17
3_23_430_0,2011,Total,3,India,23,Madhya Pradesh,430,Rewa,13.19,16.22
3_23_430_0,2011,Urban,3,India,23,Madhya Pradesh,430,Rewa,6.5,12.29
3_23_431_0,2011,Rural,3,India,23,Madhya Pradesh,431,Umaria,51.44,8.449999999999999
3_23_431_0,2011,Total,3,India,23,Madhya Pradesh,431,Umaria,46.64,9.02
3_23_431_0,2011,Urban,3,India,23,Madhya Pradesh,431,Umaria,23.44,11.79
3_23_432_0,2011,Rural,3,India,23,Madhya Pradesh,432,Neemuch,10.83,13.63
3_23_432_0,2011,Total,3,India,23,Madhya Pradesh,432,Neemuch,8.65,13.46
3_23_432_0,2011,Urban,3,India,23,Madhya Pradesh,432,Neemuch,3.48,13.04
3_23_433_0,2011,Rural,3,India,23,Madhya Pradesh,433,Mandsaur,2.7,20.53
3_23_433_0,2011,Total,3,India,23,Madhya Pradesh,433,Mandsaur,2.47,18.58
3_23_433_0,2011,Urban,3,India,23,Madhya Pradesh,433,Mandsaur,1.6,11.11
3_23_434_0,2011,Rural,3,India,23,Madhya Pradesh,434,Ratlam,38.01,14.88
3_23_434_0,2011,Total,3,India,23,Madhya Pradesh,434,Ratlam,28.17,13.65
3_23_434_0,2011,Urban,3,India,23,Madhya Pradesh,434,Ratlam,5.09,10.75
3_23_435_0,2011,Rural,3,India,23,Madhya Pradesh,435,Ujjain,2.79,31.11
3_23_435_0,2011,Total,3,India,23,Madhya Pradesh,435,Ujjain,2.45,26.37
3_23_435_0,2011,Urban,3,India,23,Madhya Pradesh,435,Ujjain,1.93,19.01
3_23_436_0,2011,Rural,3,India,23,Madhya Pradesh,436,Shajapur,2.81,25.63
3_23_436_0,2011,Total,3,India,23,Madhya Pradesh,436,Shajapur,2.5,23.4
3_23_436_0,2011,Urban,3,India,23,Madhya Pradesh,436,Shajapur,1.23,14.1
3_23_437_0,2011,Rural,3,India,23,Madhya Pradesh,437,Dewas,22.22,19.28
3_23_437_0,2011,Total,3,India,23,Madhya Pradesh,437,Dewas,17.44,18.67
3_23_437_0,2011,Urban,3,India,23,Madhya Pradesh,437,Dewas,5.68,17.18
3_23_438_0,2011,Rural,3,India,23,Madhya Pradesh,438,Dhar,64.44,6.18
3_23_438_0,2011,Total,3,India,23,Madhya Pradesh,438,Dhar,55.94,6.65
3_23_438_0,2011,Urban,3,India,23,Madhya Pradesh,438,Dhar,19.49,8.700000000000001
3_23_439_0,2011,Rural,3,India,23,Madhya Pradesh,439,Indore,15.87,19.37
3_23_439_0,2011,Total,3,India,23,Madhya Pradesh,439,Indore,6.640000000000001,16.64
3_23_439_0,2011,Urban,3,India,23,Madhya Pradesh,439,Indore,3.42,15.68
3_23_440_0,2011,Rural,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),44.53,11.29
3_23_440_0,2011,Total,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),38.98,11.16
3_23_440_0,2011,Urban,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),9.779999999999999,10.5
3_23_441_0,2011,Rural,3,India,23,Madhya Pradesh,441,Barwani,78.32000000000001,5.44
3_23_441_0,2011,Total,3,India,23,Madhya Pradesh,441,Barwani,69.42,6.350000000000001
3_23_441_0,2011,Urban,3,India,23,Madhya Pradesh,441,Barwani,17.88,11.59
3_23_442_0,2011,Rural,3,India,23,Madhya Pradesh,442,Rajgarh,3.83,19.64
3_23_442_0,2011,Total,3,India,23,Madhya Pradesh,442,Rajgarh,3.48,19.13
3_23_442_0,2011,Urban,3,India,23,Madhya Pradesh,442,Rajgarh,1.84,16.78
3_23_443_0,2011,Rural,3,India,23,Madhya Pradesh,443,Vidisha,5.64,21.25
3_23_443_0,2011,Total,3,India,23,Madhya Pradesh,443,Vidisha,4.63,20.03
3_23_443_0,2011,Urban,3,India,23,Madhya Pradesh,443,Vidisha,1.32,16
3_23_444_0,2011,Rural,3,India,23,Madhya Pradesh,444,Bhopal,4.21,21.13
3_23_444_0,2011,Total,3,India,23,Madhya Pradesh,444,Bhopal,2.93,15.08
3_23_444_0,2011,Urban,3,India,23,Madhya Pradesh,444,Bhopal,2.62,13.64
3_23_445_0,2011,Rural,3,India,23,Madhya Pradesh,445,Sehore,12.98,21.77
3_23_445_0,2011,Total,3,India,23,Madhya Pradesh,445,Sehore,11.1,20.69
3_23_445_0,2011,Urban,3,India,23,Madhya Pradesh,445,Sehore,3.05,16.05
3_23_446_0,2011,Rural,3,India,23,Madhya Pradesh,446,Raisen,18.49,17.86
3_23_446_0,2011,Total,3,India,23,Madhya Pradesh,446,Raisen,15.4,16.96
3_23_446_0,2011,Urban,3,India,23,Madhya Pradesh,446,Raisen,4.92,13.93
3_23_447_0,2011,Rural,3,India,23,Madhya Pradesh,447,Betul,50.41,8.51
3_23_447_0,2011,Total,3,India,23,Madhya Pradesh,447,Betul,42.34,10.11
3_23_447_0,2011,Urban,3,India,23,Madhya Pradesh,447,Betul,9.27,16.66
3_23_448_0,2011,Rural,3,India,23,Madhya Pradesh,448,Harda,34.05,16.3
3_23_448_0,2011,Total,3,India,23,Madhya Pradesh,448,Harda,27.99,16.28
3_23_448_0,2011,Urban,3,India,23,Madhya Pradesh,448,Harda,5.11,16.21
3_23_449_0,2011,Rural,3,India,23,Madhya Pradesh,449,Hoshangabad,20.66,16.29
3_23_449_0,2011,Total,3,India,23,Madhya Pradesh,449,Hoshangabad,15.89,16.51
3_23_449_0,2011,Urban,3,India,23,Madhya Pradesh,449,Hoshangabad,5.49,17.02
3_23_450_0,2011,Rural,3,India,23,Madhya Pradesh,450,Katni,28.78,11.85
3_23_450_0,2011,Total,3,India,23,Madhya Pradesh,450,Katni,24.59,12.05
3_23_450_0,2011,Urban,3,India,23,Madhya Pradesh,450,Katni,8.220000000000001,12.82
3_23_451_0,2011,Rural,3,India,23,Madhya Pradesh,451,Jabalpur,28.81,13.57
3_23_451_0,2011,Total,3,India,23,Madhya Pradesh,451,Jabalpur,15.23,14.13
3_23_451_0,2011,Urban,3,India,23,Madhya Pradesh,451,Jabalpur,5.59,14.52
3_23_452_0,2011,Rural,3,India,23,Madhya Pradesh,452,Narsimhapur,15.2,17.31
3_23_452_0,2011,Total,3,India,23,Madhya Pradesh,452,Narsimhapur,13.36,16.87
3_23_452_0,2011,Urban,3,India,23,Madhya Pradesh,452,Narsimhapur,5.32,14.92
3_23_453_0,2011,Rural,3,India,23,Madhya Pradesh,453,Dindori,66.71000000000001,5.63
3_23_453_0,2011,Total,3,India,23,Madhya Pradesh,453,Dindori,64.69,5.65
3_23_453_0,2011,Urban,3,India,23,Madhya Pradesh,453,Dindori,22.8,6.09
3_23_454_0,2011,Rural,3,India,23,Madhya Pradesh,454,Mandla,63.85,3.92
3_23_454_0,2011,Total,3,India,23,Madhya Pradesh,454,Mandla,57.88,4.59
3_23_454_0,2011,Urban,3,India,23,Madhya Pradesh,454,Mandla,15.43,9.390000000000001
3_23_455_0,2011,Rural,3,India,23,Madhya Pradesh,455,Chhindwara,45,9.970000000000001
3_23_455_0,2011,Total,3,India,23,Madhya Pradesh,455,Chhindwara,36.82,11.11
3_23_455_0,2011,Urban,3,India,23,Madhya Pradesh,455,Chhindwara,11.13,14.67
3_23_456_0,2011,Rural,3,India,23,Madhya Pradesh,456,Seoni,41.62,9.25
3_23_456_0,2011,Total,3,India,23,Madhya Pradesh,456,Seoni,37.69,9.48
3_23_456_0,2011,Urban,3,India,23,Madhya Pradesh,456,Seoni,8.620000000000001,11.2
3_23_457_0,2011,Rural,3,India,23,Madhya Pradesh,457,Balaghat,23.78,6.84
3_23_457_0,2011,Total,3,India,23,Madhya Pradesh,457,Balaghat,22.51,7.37
3_23_457_0,2011,Urban,3,India,23,Madhya Pradesh,457,Balaghat,14.94,10.55
3_23_458_0,2011,Rural,3,India,23,Madhya Pradesh,458,Guna,19.56,15.38
3_23_458_0,2011,Total,3,India,23,Madhya Pradesh,458,Guna,15.37,15.55
3_23_458_0,2011,Urban,3,India,23,Madhya Pradesh,458,Guna,2.92,16.09
3_23_459_0,2011,Rural,3,India,23,Madhya Pradesh,459,Ashoknagar,11.23,21.69
3_23_459_0,2011,Total,3,India,23,Madhya Pradesh,459,Ashoknagar,9.710000000000001,20.8
3_23_459_0,2011,Urban,3,India,23,Madhya Pradesh,459,Ashoknagar,2.89,16.77
3_23_460_0,2011,Rural,3,India,23,Madhya Pradesh,460,Shahdol,52.86,8.24
3_23_460_0,2011,Total,3,India,23,Madhya Pradesh,460,Shahdol,44.65,8.42
3_23_460_0,2011,Urban,3,India,23,Madhya Pradesh,460,Shahdol,13.03,9.09
3_23_461_0,2011,Rural,3,India,23,Madhya Pradesh,461,Anuppur,58.39,9.19
3_23_461_0,2011,Total,3,India,23,Madhya Pradesh,461,Anuppur,47.85,9.93
3_23_461_0,2011,Urban,3,India,23,Madhya Pradesh,461,Anuppur,19.94,11.89
3_23_462_0,2011,Rural,3,India,23,Madhya Pradesh,462,Sidhi,29.28,11.64
3_23_462_0,2011,Total,3,India,23,Madhya Pradesh,462,Sidhi,27.8,11.55
3_23_462_0,2011,Urban,3,India,23,Madhya Pradesh,462,Sidhi,11.37,10.56
3_23_463_0,2011,Rural,3,India,23,Madhya Pradesh,463,Singrauli,37.97,12.66
3_23_463_0,2011,Total,3,India,23,Madhya Pradesh,463,Singrauli,32.59,12.79
3_23_463_0,2011,Urban,3,India,23,Madhya Pradesh,463,Singrauli,10.01,13.32
3_23_464_0,2011,Rural,3,India,23,Madhya Pradesh,464,Jhabua,92.33,1.22
3_23_464_0,2011,Total,3,India,23,Madhya Pradesh,464,Jhabua,87,1.7
3_23_464_0,2011,Urban,3,India,23,Madhya Pradesh,464,Jhabua,32.96,6.560000000000001
3_23_465_0,2011,Rural,3,India,23,Madhya Pradesh,465,Alirajpur,93.44,3.5
3_23_465_0,2011,Total,3,India,23,Madhya Pradesh,465,Alirajpur,88.98,3.69
3_23_465_0,2011,Urban,3,India,23,Madhya Pradesh,465,Alirajpur,36.45,5.91
3_23_466_0,2011,Rural,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),41.95,11.66
3_23_466_0,2011,Total,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),35.05,11.95
3_23_466_0,2011,Urban,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),7.07,13.16
3_23_467_0,2011,Rural,3,India,23,Madhya Pradesh,467,Burhanpur,44.64,8.380000000000001
3_23_467_0,2011,Total,3,India,23,Madhya Pradesh,467,Burhanpur,30.36,8.48
3_23_467_0,2011,Urban,3,India,23,Madhya Pradesh,467,Burhanpur,3.06,8.68
3_24_468_0,2011,Rural,3,India,24,Gujarat,468,Kachchh,1.05,12.49
3_24_468_0,2011,Total,3,India,24,Gujarat,468,Kachchh,1.16,12.37
3_24_468_0,2011,Urban,3,India,24,Gujarat,468,Kachchh,1.36,12.16
3_24_469_0,2011,Rural,3,India,24,Gujarat,469,Banas Kantha,10.02,10.64
3_24_469_0,2011,Total,3,India,24,Gujarat,469,Banas Kantha,9.109999999999999,10.49
3_24_469_0,2011,Urban,3,India,24,Gujarat,469,Banas Kantha,3.16,9.529999999999999
3_24_470_0,2011,Rural,3,India,24,Gujarat,470,Patan,.58,9.120000000000001
3_24_470_0,2011,Total,3,India,24,Gujarat,470,Patan,.99,9.18
3_24_470_0,2011,Urban,3,India,24,Gujarat,470,Patan,2.53,9.42
3_24_471_0,2011,Rural,3,India,24,Gujarat,471,Mahesana,.21,7.810000000000001
3_24_471_0,2011,Total,3,India,24,Gujarat,471,Mahesana,.46,7.97
3_24_471_0,2011,Urban,3,India,24,Gujarat,471,Mahesana,1.21,8.470000000000001
3_24_472_0,2011,Rural,3,India,24,Gujarat,472,Sabar Kantha,25.19,7.71
3_24_472_0,2011,Total,3,India,24,Gujarat,472,Sabar Kantha,22.32,7.73
3_24_472_0,2011,Urban,3,India,24,Gujarat,472,Sabar Kantha,6.04,7.83
3_24_473_0,2011,Rural,3,India,24,Gujarat,473,Gandhinagar,.33,5.11
3_24_473_0,2011,Total,3,India,24,Gujarat,473,Gandhinagar,1.31,7.8
3_24_473_0,2011,Urban,3,India,24,Gujarat,473,Gandhinagar,2.6,11.35
3_24_474_0,2011,Rural,3,India,24,Gujarat,474,Ahmadabad,1.45,10.29
3_24_474_0,2011,Total,3,India,24,Gujarat,474,Ahmadabad,1.24,10.53
3_24_474_0,2011,Urban,3,India,24,Gujarat,474,Ahmadabad,1.19,10.57
3_24_475_0,2011,Rural,3,India,24,Gujarat,475,Surendranagar,1.53,10.17
3_24_475_0,2011,Total,3,India,24,Gujarat,475,Surendranagar,1.22,10.22
3_24_475_0,2011,Urban,3,India,24,Gujarat,475,Surendranagar,.43,10.35
3_24_476_0,2011,Rural,3,India,24,Gujarat,476,Rajkot,.53,9.300000000000001
3_24_476_0,2011,Total,3,India,24,Gujarat,476,Rajkot,.63,7.63
3_24_476_0,2011,Urban,3,India,24,Gujarat,476,Rajkot,.71,6.42
3_24_477_0,2011,Rural,3,India,24,Gujarat,477,Jamnagar,1.39,8.359999999999999
3_24_477_0,2011,Total,3,India,24,Gujarat,477,Jamnagar,1.12,8.050000000000001
3_24_477_0,2011,Urban,3,India,24,Gujarat,477,Jamnagar,.79,7.67
3_24_478_0,2011,Rural,3,India,24,Gujarat,478,Porbandar,3.32,9.700000000000001
3_24_478_0,2011,Total,3,India,24,Gujarat,478,Porbandar,2.23,8.85
3_24_478_0,2011,Urban,3,India,24,Gujarat,478,Porbandar,1.08,7.97
3_24_479_0,2011,Rural,3,India,24,Gujarat,479,Junagadh,2.05,11.12
3_24_479_0,2011,Total,3,India,24,Gujarat,479,Junagadh,2.03,9.69
3_24_479_0,2011,Urban,3,India,24,Gujarat,479,Junagadh,1.98,6.8
3_24_480_0,2011,Rural,3,India,24,Gujarat,480,Amreli,.37,9.700000000000001
3_24_480_0,2011,Total,3,India,24,Gujarat,480,Amreli,.48,8.779999999999999
3_24_480_0,2011,Urban,3,India,24,Gujarat,480,Amreli,.8200000000000001,6.09
3_24_481_0,2011,Rural,3,India,24,Gujarat,481,Bhavnagar,.2,5.22
3_24_481_0,2011,Total,3,India,24,Gujarat,481,Bhavnagar,.32,5.45
3_24_481_0,2011,Urban,3,India,24,Gujarat,481,Bhavnagar,.48,5.78
3_24_482_0,2011,Rural,3,India,24,Gujarat,482,Anand,.6800000000000001,5.13
3_24_482_0,2011,Total,3,India,24,Gujarat,482,Anand,1.19,4.99
3_24_482_0,2011,Urban,3,India,24,Gujarat,482,Anand,2.35,4.68
3_24_483_0,2011,Rural,3,India,24,Gujarat,483,Kheda,1.54,4.89
3_24_483_0,2011,Total,3,India,24,Gujarat,483,Kheda,1.75,5.03
3_24_483_0,2011,Urban,3,India,24,Gujarat,483,Kheda,2.49,5.51
3_24_484_0,2011,Rural,3,India,24,Gujarat,484,Panch Mahals,33.93,4.04
3_24_484_0,2011,Total,3,India,24,Gujarat,484,Panch Mahals,30.18,4.2
3_24_484_0,2011,Urban,3,India,24,Gujarat,484,Panch Mahals,7.18,5.19
3_24_485_0,2011,Rural,3,India,24,Gujarat,485,Dohad,78.64,1.64
3_24_485_0,2011,Total,3,India,24,Gujarat,485,Dohad,74.32000000000001,1.95
3_24_485_0,2011,Urban,3,India,24,Gujarat,485,Dohad,30.71,5.11
3_24_486_0,2011,Rural,3,India,24,Gujarat,486,Vadodara,49.56,3.96
3_24_486_0,2011,Total,3,India,24,Gujarat,486,Vadodara,27.6,5.32
3_24_486_0,2011,Urban,3,India,24,Gujarat,486,Vadodara,5.29,6.71
3_24_487_0,2011,Rural,3,India,24,Gujarat,487,Narmada,87.31,1.13
3_24_487_0,2011,Total,3,India,24,Gujarat,487,Narmada,81.55,1.48
3_24_487_0,2011,Urban,3,India,24,Gujarat,487,Narmada,32.33,4.49
3_24_488_0,2011,Rural,3,India,24,Gujarat,488,Bharuch,42.1,3.45
3_24_488_0,2011,Total,3,India,24,Gujarat,488,Bharuch,31.48,4.01
3_24_488_0,2011,Urban,3,India,24,Gujarat,488,Bharuch,10.71,5.12
3_24_489_0,2011,Rural,3,India,24,Gujarat,489,The Dangs,98.3,.07
