id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,hh_intt_t,hh_intt_slm,ictc_inf_man,ictc_inf_ser
3_21_370_0,2011,Rural,3,India,21,Odisha,370,Bargarh,.3,,0,.9
3_21_370_0,2011,Total,3,India,21,Odisha,370,Bargarh,.6000000000000001,,.1,1.1
3_21_370_0,2011,Urban,3,India,21,Odisha,370,Bargarh,3.9,2.7,1,2.4
3_21_371_0,2011,Rural,3,India,21,Odisha,371,Jharsuguda,.4,,0,0
3_21_371_0,2011,Total,3,India,21,Odisha,371,Jharsuguda,1.9,,.8,6
3_21_371_0,2011,Urban,3,India,21,Odisha,371,Jharsuguda,4.2,1.4,3.1,10.8
3_21_372_0,2011,Rural,3,India,21,Odisha,372,Sambalpur,.4,,0,.3
3_21_372_0,2011,Total,3,India,21,Odisha,372,Sambalpur,2.1,,.2,3.2
3_21_372_0,2011,Urban,3,India,21,Odisha,372,Sambalpur,6.5,3,1.3,6.2
3_21_373_0,2011,Rural,3,India,21,Odisha,373,Debagarh,1,,.1,.7000000000000001
3_21_373_0,2011,Total,3,India,21,Odisha,373,Debagarh,1.1,,.1,1.1
3_21_373_0,2011,Urban,3,India,21,Odisha,373,Debagarh,2.8,1.8,0,6.100000000000001
3_21_374_0,2011,Rural,3,India,21,Odisha,374,Sundargarh,.5,,0,.3
3_21_374_0,2011,Total,3,India,21,Odisha,374,Sundargarh,2.7,,0,1.7
3_21_374_0,2011,Urban,3,India,21,Odisha,374,Sundargarh,6.9,3,0,4.2
3_21_375_0,2011,Rural,3,India,21,Odisha,375,Kendujhar,.3,,0,.1
3_21_375_0,2011,Total,3,India,21,Odisha,375,Kendujhar,.6000000000000001,,0,.1
3_21_375_0,2011,Urban,3,India,21,Odisha,375,Kendujhar,3,1.2,0,1
3_21_376_0,2011,Rural,3,India,21,Odisha,376,Mayurbhanj,.3,,0,0
3_21_376_0,2011,Total,3,India,21,Odisha,376,Mayurbhanj,.5,,0,.3
3_21_376_0,2011,Urban,3,India,21,Odisha,376,Mayurbhanj,3.7,2.7,0,3.8
3_21_377_0,2011,Rural,3,India,21,Odisha,377,Baleshwar,1,,3.9,.2
3_21_377_0,2011,Total,3,India,21,Odisha,377,Baleshwar,1.4,,3.5,2.1
3_21_377_0,2011,Urban,3,India,21,Odisha,377,Baleshwar,4.800000000000001,2.1,0,12.2
3_21_378_0,2011,Rural,3,India,21,Odisha,378,Bhadrak,.6000000000000001,,0,.3
3_21_378_0,2011,Total,3,India,21,Odisha,378,Bhadrak,.9,,0,.5
3_21_378_0,2011,Urban,3,India,21,Odisha,378,Bhadrak,3,1.9,0,1
3_21_379_0,2011,Rural,3,India,21,Odisha,379,Kendrapara,.4,,0,.1
3_21_379_0,2011,Total,3,India,21,Odisha,379,Kendrapara,.5,,.2,.3
3_21_379_0,2011,Urban,3,India,21,Odisha,379,Kendrapara,1.9,1.9,1.7,3.5
3_21_380_0,2011,Rural,3,India,21,Odisha,380,Jagatsinghapur,.9,,0,0
3_21_380_0,2011,Total,3,India,21,Odisha,380,Jagatsinghapur,1.2,,0,1
3_21_380_0,2011,Urban,3,India,21,Odisha,380,Jagatsinghapur,3.5,.7000000000000001,0,6.2
3_21_381_0,2011,Rural,3,India,21,Odisha,381,Cuttack,.6000000000000001,,0,2
3_21_381_0,2011,Total,3,India,21,Odisha,381,Cuttack,2.7,,2.1,2.5
3_21_381_0,2011,Urban,3,India,21,Odisha,381,Cuttack,8.700000000000001,4.9,11.9,3.4
3_21_382_0,2011,Rural,3,India,21,Odisha,382,Jajapur,.7000000000000001,,0,1.2
3_21_382_0,2011,Total,3,India,21,Odisha,382,Jajapur,.9,,.4,1.1
3_21_382_0,2011,Urban,3,India,21,Odisha,382,Jajapur,3.8,3.4,3.1,.9
3_21_383_0,2011,Rural,3,India,21,Odisha,383,Dhenkanal,.3,,0,.1
3_21_383_0,2011,Total,3,India,21,Odisha,383,Dhenkanal,.7000000000000001,,.1,.9
3_21_383_0,2011,Urban,3,India,21,Odisha,383,Dhenkanal,4.3,2.8,2.7,5.300000000000001
3_21_384_0,2011,Rural,3,India,21,Odisha,384,Anugul,.9,,0,0
3_21_384_0,2011,Total,3,India,21,Odisha,384,Anugul,1.9,,0,.1
3_21_384_0,2011,Urban,3,India,21,Odisha,384,Anugul,6.9,4.100000000000001,0,.9
3_21_385_0,2011,Rural,3,India,21,Odisha,385,Nayagarh,.4,,0,0
3_21_385_0,2011,Total,3,India,21,Odisha,385,Nayagarh,.5,,.1,.5
3_21_385_0,2011,Urban,3,India,21,Odisha,385,Nayagarh,2.1,,3.9,3.9
3_21_386_0,2011,Rural,3,India,21,Odisha,386,Khordha,.8,,0,0
3_21_386_0,2011,Total,3,India,21,Odisha,386,Khordha,7.300000000000001,,.3,2.2
3_21_386_0,2011,Urban,3,India,21,Odisha,386,Khordha,13.9,2.2,.6000000000000001,5
3_21_387_0,2011,Rural,3,India,21,Odisha,387,Puri,.5,,0,0
3_21_387_0,2011,Total,3,India,21,Odisha,387,Puri,.9,,.5,.2
3_21_387_0,2011,Urban,3,India,21,Odisha,387,Puri,3.7,1.8,3,.9
3_21_388_0,2011,Rural,3,India,21,Odisha,388,Ganjam,.4,,.7000000000000001,.4
3_21_388_0,2011,Total,3,India,21,Odisha,388,Ganjam,1.2,,.6000000000000001,1
3_21_388_0,2011,Urban,3,India,21,Odisha,388,Ganjam,4.2,2.1,.1,2.3
3_21_389_0,2011,Rural,3,India,21,Odisha,389,Gajapati,.3,,0,.6000000000000001
3_21_389_0,2011,Total,3,India,21,Odisha,389,Gajapati,.5,,.3,1
3_21_389_0,2011,Urban,3,India,21,Odisha,389,Gajapati,2.2,.6000000000000001,1.6,2.2
3_21_390_0,2011,Rural,3,India,21,Odisha,390,Kandhamal,.2,,0,0
3_21_390_0,2011,Total,3,India,21,Odisha,390,Kandhamal,.4,,0,.3
3_21_390_0,2011,Urban,3,India,21,Odisha,390,Kandhamal,2.7,.7000000000000001,0,6.2
3_21_391_0,2011,Rural,3,India,21,Odisha,391,Baudh,.1,,0,.9
3_21_391_0,2011,Total,3,India,21,Odisha,391,Baudh,.2,,.1,.9
3_21_391_0,2011,Urban,3,India,21,Odisha,391,Baudh,2.4,1.2,1,0
3_21_392_0,2011,Rural,3,India,21,Odisha,392,Subarnapur,.3,,0,.9
3_21_392_0,2011,Total,3,India,21,Odisha,392,Subarnapur,.5,,0,1.2
3_21_392_0,2011,Urban,3,India,21,Odisha,392,Subarnapur,2.3,.8,0,2.2
3_21_393_0,2011,Rural,3,India,21,Odisha,393,Balangir,.3,,.2,0
3_21_393_0,2011,Total,3,India,21,Odisha,393,Balangir,.8,,.2,.6000000000000001
3_21_393_0,2011,Urban,3,India,21,Odisha,393,Balangir,4.4,3.4,0,5
3_21_394_0,2011,Rural,3,India,21,Odisha,394,Nuapada,.3,,0,.1
3_21_394_0,2011,Total,3,India,21,Odisha,394,Nuapada,.5,,.2,1.7
3_21_394_0,2011,Urban,3,India,21,Odisha,394,Nuapada,2.9,2.7,3.5,14.4
3_21_395_0,2011,Rural,3,India,21,Odisha,395,Kalahandi,.3,,0,0
3_21_395_0,2011,Total,3,India,21,Odisha,395,Kalahandi,.5,,.1,1.4
3_21_395_0,2011,Urban,3,India,21,Odisha,395,Kalahandi,3.5,2.7,4.600000000000001,15.8
3_21_396_0,2011,Rural,3,India,21,Odisha,396,Rayagada,.3,,0,0
3_21_396_0,2011,Total,3,India,21,Odisha,396,Rayagada,.7000000000000001,,.2,.3
3_21_396_0,2011,Urban,3,India,21,Odisha,396,Rayagada,3.1,.8,1.5,2.4
3_21_397_0,2011,Rural,3,India,21,Odisha,397,Nabarangapur,.3,,0,0
3_21_397_0,2011,Total,3,India,21,Odisha,397,Nabarangapur,.5,,0,.1
3_21_397_0,2011,Urban,3,India,21,Odisha,397,Nabarangapur,2.5,2.8,0,.5
3_21_398_0,2011,Rural,3,India,21,Odisha,398,Koraput,.3,,0,0
3_21_398_0,2011,Total,3,India,21,Odisha,398,Koraput,1.2,,0,.4
3_21_398_0,2011,Urban,3,India,21,Odisha,398,Koraput,6,1.9,0,1.5
3_21_399_0,2011,Rural,3,India,21,Odisha,399,Malkangiri,.2,,0,0
3_21_399_0,2011,Total,3,India,21,Odisha,399,Malkangiri,.3,,.1,.2
3_21_399_0,2011,Urban,3,India,21,Odisha,399,Malkangiri,1.7,.6000000000000001,1.6,2.1
3_22_400_0,2011,Rural,3,India,22,Chhattisgarh,400,Koriya,.3,,0,.1
3_22_400_0,2011,Total,3,India,22,Chhattisgarh,400,Koriya,1.1,,0,.5
3_22_400_0,2011,Urban,3,India,22,Chhattisgarh,400,Koriya,3.1,3.3,0,1
3_22_401_0,2011,Rural,3,India,22,Chhattisgarh,401,Surguja,.2,,0,1.4
3_22_401_0,2011,Total,3,India,22,Chhattisgarh,401,Surguja,.5,,1,1.8
3_22_401_0,2011,Urban,3,India,22,Chhattisgarh,401,Surguja,4.100000000000001,2.5,11.8,3.2
3_22_402_0,2011,Rural,3,India,22,Chhattisgarh,402,Jashpur,.2,,0,0
3_22_402_0,2011,Total,3,India,22,Chhattisgarh,402,Jashpur,.3,,0,.1
3_22_402_0,2011,Urban,3,India,22,Chhattisgarh,402,Jashpur,1.9,.9,0,.6000000000000001
3_22_403_0,2011,Rural,3,India,22,Chhattisgarh,403,Raigarh,.5,,0,2.3
3_22_403_0,2011,Total,3,India,22,Chhattisgarh,403,Raigarh,.9,,.7000000000000001,3.3
3_22_403_0,2011,Urban,3,India,22,Chhattisgarh,403,Raigarh,3.6,2.1,3.9,6
3_22_404_0,2011,Rural,3,India,22,Chhattisgarh,404,Korba,.2,,1.3,1.3
3_22_404_0,2011,Total,3,India,22,Chhattisgarh,404,Korba,1.6,,1.9,2.4
3_22_404_0,2011,Urban,3,India,22,Chhattisgarh,404,Korba,4.4,.9,3.7,3.2
3_22_405_0,2011,Rural,3,India,22,Chhattisgarh,405,Janjgir - Champa,.2,,0,2.1
3_22_405_0,2011,Total,3,India,22,Chhattisgarh,405,Janjgir - Champa,.5,,0,2.1
3_22_405_0,2011,Urban,3,India,22,Chhattisgarh,405,Janjgir - Champa,2,.5,0,2.3
3_22_406_0,2011,Rural,3,India,22,Chhattisgarh,406,Bilaspur,.2,,0,.2
3_22_406_0,2011,Total,3,India,22,Chhattisgarh,406,Bilaspur,1.4,,1.3,5.100000000000001
3_22_406_0,2011,Urban,3,India,22,Chhattisgarh,406,Bilaspur,5.300000000000001,2.1,3.8,7.4
3_22_407_0,2011,Rural,3,India,22,Chhattisgarh,407,Kabeerdham,.3,,0,0
3_22_407_0,2011,Total,3,India,22,Chhattisgarh,407,Kabeerdham,.4,,.4,1.5
3_22_407_0,2011,Urban,3,India,22,Chhattisgarh,407,Kabeerdham,1.4,1.2,3.3,5.9
3_22_408_0,2011,Rural,3,India,22,Chhattisgarh,408,Rajnandgaon,.2,,0,0
3_22_408_0,2011,Total,3,India,22,Chhattisgarh,408,Rajnandgaon,.7000000000000001,,.3,2.8
3_22_408_0,2011,Urban,3,India,22,Chhattisgarh,408,Rajnandgaon,2.6,1.2,.8,5.5
3_22_409_0,2011,Rural,3,India,22,Chhattisgarh,409,Durg,.2,,1.4,5
3_22_409_0,2011,Total,3,India,22,Chhattisgarh,409,Durg,2.3,,.6000000000000001,11.5
3_22_409_0,2011,Urban,3,India,22,Chhattisgarh,409,Durg,5.600000000000001,1.6,0,17.2
3_22_410_0,2011,Rural,3,India,22,Chhattisgarh,410,Raipur,.3,,8.1,.5
3_22_410_0,2011,Total,3,India,22,Chhattisgarh,410,Raipur,2.4,,5.5,8.6
3_22_410_0,2011,Urban,3,India,22,Chhattisgarh,410,Raipur,6.2,3.5,.4,18.2
3_22_411_0,2011,Rural,3,India,22,Chhattisgarh,411,Mahasamund,.2,,0,0
3_22_411_0,2011,Total,3,India,22,Chhattisgarh,411,Mahasamund,.4,,0,.5
3_22_411_0,2011,Urban,3,India,22,Chhattisgarh,411,Mahasamund,1.9,1.3,0,5
3_22_412_0,2011,Rural,3,India,22,Chhattisgarh,412,Dhamtari,.2,,.9,2.2
3_22_412_0,2011,Total,3,India,22,Chhattisgarh,412,Dhamtari,.6000000000000001,,2,4.9
3_22_412_0,2011,Urban,3,India,22,Chhattisgarh,412,Dhamtari,2.3,1.7,4.9,7.4
3_22_413_0,2011,Rural,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,.1,,0,0
3_22_413_0,2011,Total,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,.4,,0,.7000000000000001
3_22_413_0,2011,Urban,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,2.2,2.9,0,12.9
3_22_414_0,2011,Rural,3,India,22,Chhattisgarh,414,Bastar,.2,,0,.9
3_22_414_0,2011,Total,3,India,22,Chhattisgarh,414,Bastar,.6000000000000001,,.1,.9
3_22_414_0,2011,Urban,3,India,22,Chhattisgarh,414,Bastar,3.2,2.1,.9,.8
3_22_415_0,2011,Rural,3,India,22,Chhattisgarh,415,Narayanpur,.1,,0,0
3_22_415_0,2011,Total,3,India,22,Chhattisgarh,415,Narayanpur,.3,,0,0
3_22_415_0,2011,Urban,3,India,22,Chhattisgarh,415,Narayanpur,1.4,.3,,
3_22_416_0,2011,Rural,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,.2,,0,2.9
3_22_416_0,2011,Total,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,.8,,0,2.4
3_22_416_0,2011,Urban,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,3.7,2.3,0,1.6
3_22_417_0,2011,Rural,3,India,22,Chhattisgarh,417,Bijapur,.1,,0,.8
3_22_417_0,2011,Total,3,India,22,Chhattisgarh,417,Bijapur,.2,,0,.8
3_22_417_0,2011,Urban,3,India,22,Chhattisgarh,417,Bijapur,1.1,1.2,,
3_23_418_0,2011,Rural,3,India,23,Madhya Pradesh,418,Sheopur,.1,,0,0
3_23_418_0,2011,Total,3,India,23,Madhya Pradesh,418,Sheopur,.2,,0,4.600000000000001
3_23_418_0,2011,Urban,3,India,23,Madhya Pradesh,418,Sheopur,1,.9,0,7.100000000000001
3_23_419_0,2011,Rural,3,India,23,Madhya Pradesh,419,Morena,.2,,0,.1
3_23_419_0,2011,Total,3,India,23,Madhya Pradesh,419,Morena,.5,,.2,.4
3_23_419_0,2011,Urban,3,India,23,Madhya Pradesh,419,Morena,1.7,1.1,.4,.6000000000000001
3_23_420_0,2011,Rural,3,India,23,Madhya Pradesh,420,Bhind,.2,,0,0
3_23_420_0,2011,Total,3,India,23,Madhya Pradesh,420,Bhind,.4,,0,1.3
3_23_420_0,2011,Urban,3,India,23,Madhya Pradesh,420,Bhind,1.1,.7000000000000001,0,2.6
3_23_421_0,2011,Rural,3,India,23,Madhya Pradesh,421,Gwalior,.3,,0,1.7
3_23_421_0,2011,Total,3,India,23,Madhya Pradesh,421,Gwalior,4.3,,.2,1.6
3_23_421_0,2011,Urban,3,India,23,Madhya Pradesh,421,Gwalior,6.800000000000001,3.3,.2,1.5
3_23_422_0,2011,Rural,3,India,23,Madhya Pradesh,422,Datia,.2,,0,.1
3_23_422_0,2011,Total,3,India,23,Madhya Pradesh,422,Datia,.4,,.6000000000000001,.5
3_23_422_0,2011,Urban,3,India,23,Madhya Pradesh,422,Datia,1.3,.4,1.5,.8
3_23_423_0,2011,Rural,3,India,23,Madhya Pradesh,423,Shivpuri,.1,,0,.3
3_23_423_0,2011,Total,3,India,23,Madhya Pradesh,423,Shivpuri,.5,,0,.3
3_23_423_0,2011,Urban,3,India,23,Madhya Pradesh,423,Shivpuri,2.8,2.3,0,.3
3_23_424_0,2011,Rural,3,India,23,Madhya Pradesh,424,Tikamgarh,.2,,0,.2
3_23_424_0,2011,Total,3,India,23,Madhya Pradesh,424,Tikamgarh,.4,,0,.8
3_23_424_0,2011,Urban,3,India,23,Madhya Pradesh,424,Tikamgarh,1.5,1.2,0,1.4
3_23_425_0,2011,Rural,3,India,23,Madhya Pradesh,425,Chhatarpur,.1,,0,0
3_23_425_0,2011,Total,3,India,23,Madhya Pradesh,425,Chhatarpur,.5,,0,.3
3_23_425_0,2011,Urban,3,India,23,Madhya Pradesh,425,Chhatarpur,2.2,.5,0,.6000000000000001
3_23_426_0,2011,Rural,3,India,23,Madhya Pradesh,426,Panna,.1,,0,0
3_23_426_0,2011,Total,3,India,23,Madhya Pradesh,426,Panna,.3,,0,.2
3_23_426_0,2011,Urban,3,India,23,Madhya Pradesh,426,Panna,1.7,2,0,.7000000000000001
3_23_427_0,2011,Rural,3,India,23,Madhya Pradesh,427,Sagar,.2,,0,0
3_23_427_0,2011,Total,3,India,23,Madhya Pradesh,427,Sagar,.9,,0,.4
3_23_427_0,2011,Urban,3,India,23,Madhya Pradesh,427,Sagar,2.9,.9,0,.8
3_23_428_0,2011,Rural,3,India,23,Madhya Pradesh,428,Damoh,.2,,0,0
3_23_428_0,2011,Total,3,India,23,Madhya Pradesh,428,Damoh,.5,,0,1.7
3_23_428_0,2011,Urban,3,India,23,Madhya Pradesh,428,Damoh,1.8,.8,0,5.4
3_23_429_0,2011,Rural,3,India,23,Madhya Pradesh,429,Satna,.3,,0,0
3_23_429_0,2011,Total,3,India,23,Madhya Pradesh,429,Satna,.8,,.1,.2
3_23_429_0,2011,Urban,3,India,23,Madhya Pradesh,429,Satna,3.1,1,.2,.6000000000000001
3_23_430_0,2011,Rural,3,India,23,Madhya Pradesh,430,Rewa,.2,,0,1.7
3_23_430_0,2011,Total,3,India,23,Madhya Pradesh,430,Rewa,.6000000000000001,,0,1.9
3_23_430_0,2011,Urban,3,India,23,Madhya Pradesh,430,Rewa,3.4,1.4,0,2.2
3_23_431_0,2011,Rural,3,India,23,Madhya Pradesh,431,Umaria,.2,,0,.5
3_23_431_0,2011,Total,3,India,23,Madhya Pradesh,431,Umaria,.6000000000000001,,0,1.9
3_23_431_0,2011,Urban,3,India,23,Madhya Pradesh,431,Umaria,2.7,1,0,3.2
3_23_432_0,2011,Rural,3,India,23,Madhya Pradesh,432,Neemuch,.4,,0,0
3_23_432_0,2011,Total,3,India,23,Madhya Pradesh,432,Neemuch,1.1,,0,.2
3_23_432_0,2011,Urban,3,India,23,Madhya Pradesh,432,Neemuch,3.1,2,0,.2
3_23_433_0,2011,Rural,3,India,23,Madhya Pradesh,433,Mandsaur,.3,,0,0
3_23_433_0,2011,Total,3,India,23,Madhya Pradesh,433,Mandsaur,.8,,.9,.5
3_23_433_0,2011,Urban,3,India,23,Madhya Pradesh,433,Mandsaur,3,1.1,4,1
3_23_434_0,2011,Rural,3,India,23,Madhya Pradesh,434,Ratlam,.2,,1,2.2
3_23_434_0,2011,Total,3,India,23,Madhya Pradesh,434,Ratlam,1.2,,.4,8.700000000000001
3_23_434_0,2011,Urban,3,India,23,Madhya Pradesh,434,Ratlam,4,1.4,0,14.2
3_23_435_0,2011,Rural,3,India,23,Madhya Pradesh,435,Ujjain,.2,,0,6
3_23_435_0,2011,Total,3,India,23,Madhya Pradesh,435,Ujjain,2,,0,3.5
3_23_435_0,2011,Urban,3,India,23,Madhya Pradesh,435,Ujjain,4.800000000000001,1.2,0,.8
3_23_436_0,2011,Rural,3,India,23,Madhya Pradesh,436,Shajapur,.1,,0,.8
3_23_436_0,2011,Total,3,India,23,Madhya Pradesh,436,Shajapur,.5,,0,1.5
3_23_436_0,2011,Urban,3,India,23,Madhya Pradesh,436,Shajapur,1.9,1.7,0,2.3
3_23_437_0,2011,Rural,3,India,23,Madhya Pradesh,437,Dewas,.2,,0,0
3_23_437_0,2011,Total,3,India,23,Madhya Pradesh,437,Dewas,1.2,,.2,2
3_23_437_0,2011,Urban,3,India,23,Madhya Pradesh,437,Dewas,3.5,1.2,.5,3.6
3_23_438_0,2011,Rural,3,India,23,Madhya Pradesh,438,Dhar,.2,,0,.2
3_23_438_0,2011,Total,3,India,23,Madhya Pradesh,438,Dhar,.6000000000000001,,.5,3.3
3_23_438_0,2011,Urban,3,India,23,Madhya Pradesh,438,Dhar,2,1,1.5,6.9
3_23_439_0,2011,Rural,3,India,23,Madhya Pradesh,439,Indore,1.1,,.4,.8
3_23_439_0,2011,Total,3,India,23,Madhya Pradesh,439,Indore,7.9,,.9,3.3
3_23_439_0,2011,Urban,3,India,23,Madhya Pradesh,439,Indore,10.2,2,.9,3.7
3_23_440_0,2011,Rural,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),.3,,0,.7000000000000001
3_23_440_0,2011,Total,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),.6000000000000001,,0,8.200000000000001
3_23_440_0,2011,Urban,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),2.4,1.9,0,17.9
3_23_441_0,2011,Rural,3,India,23,Madhya Pradesh,441,Barwani,.1,,0,.2
3_23_441_0,2011,Total,3,India,23,Madhya Pradesh,441,Barwani,.5,,.5,1.7
3_23_441_0,2011,Urban,3,India,23,Madhya Pradesh,441,Barwani,2.3,.9,4.800000000000001,4.800000000000001
3_23_442_0,2011,Rural,3,India,23,Madhya Pradesh,442,Rajgarh,.2,,0,0
3_23_442_0,2011,Total,3,India,23,Madhya Pradesh,442,Rajgarh,.5,,.9,1.1
3_23_442_0,2011,Urban,3,India,23,Madhya Pradesh,442,Rajgarh,1.8,1.2,1.4,2.2
3_23_443_0,2011,Rural,3,India,23,Madhya Pradesh,443,Vidisha,.1,,0,0
3_23_443_0,2011,Total,3,India,23,Madhya Pradesh,443,Vidisha,.6000000000000001,,.6000000000000001,1
3_23_443_0,2011,Urban,3,India,23,Madhya Pradesh,443,Vidisha,2.5,1,1.6,3.1
3_23_444_0,2011,Rural,3,India,23,Madhya Pradesh,444,Bhopal,.7000000000000001,,5.5,1.9
3_23_444_0,2011,Total,3,India,23,Madhya Pradesh,444,Bhopal,8.4,,1.7,9.300000000000001
3_23_444_0,2011,Urban,3,India,23,Madhya Pradesh,444,Bhopal,10.1,2,1.5,9.5
3_23_445_0,2011,Rural,3,India,23,Madhya Pradesh,445,Sehore,.3,,0,.4
3_23_445_0,2011,Total,3,India,23,Madhya Pradesh,445,Sehore,.6000000000000001,,.3,3.2
3_23_445_0,2011,Urban,3,India,23,Madhya Pradesh,445,Sehore,2.2,1.7,.9,5.4
3_23_446_0,2011,Rural,3,India,23,Madhya Pradesh,446,Raisen,.2,,0,.2
3_23_446_0,2011,Total,3,India,23,Madhya Pradesh,446,Raisen,.4,,.1,.7000000000000001
3_23_446_0,2011,Urban,3,India,23,Madhya Pradesh,446,Raisen,1.3,1.1,.8,1.6
3_23_447_0,2011,Rural,3,India,23,Madhya Pradesh,447,Betul,.2,,0,.1
3_23_447_0,2011,Total,3,India,23,Madhya Pradesh,447,Betul,.6000000000000001,,.1,3.2
3_23_447_0,2011,Urban,3,India,23,Madhya Pradesh,447,Betul,2.3,1.5,.3,6.800000000000001
3_23_448_0,2011,Rural,3,India,23,Madhya Pradesh,448,Harda,.5,,0,.8
3_23_448_0,2011,Total,3,India,23,Madhya Pradesh,448,Harda,.9,,1.2,6.4
3_23_448_0,2011,Urban,3,India,23,Madhya Pradesh,448,Harda,2.5,2.5,4.100000000000001,11.2
3_23_449_0,2011,Rural,3,India,23,Madhya Pradesh,449,Hoshangabad,.3,,0,4.800000000000001
3_23_449_0,2011,Total,3,India,23,Madhya Pradesh,449,Hoshangabad,1.1,,0,3.6
3_23_449_0,2011,Urban,3,India,23,Madhya Pradesh,449,Hoshangabad,3,1.9,0,3.2
3_23_450_0,2011,Rural,3,India,23,Madhya Pradesh,450,Katni,.2,,0,1.6
3_23_450_0,2011,Total,3,India,23,Madhya Pradesh,450,Katni,.8,,.2,1.4
3_23_450_0,2011,Urban,3,India,23,Madhya Pradesh,450,Katni,3.1,1.1,1.7,1.1
3_23_451_0,2011,Rural,3,India,23,Madhya Pradesh,451,Jabalpur,.3,,0,1.1
3_23_451_0,2011,Total,3,India,23,Madhya Pradesh,451,Jabalpur,4,,1.3,2.3
3_23_451_0,2011,Urban,3,India,23,Madhya Pradesh,451,Jabalpur,7,3.2,2.3,2.6
3_23_452_0,2011,Rural,3,India,23,Madhya Pradesh,452,Narsimhapur,.3,,.5,0
3_23_452_0,2011,Total,3,India,23,Madhya Pradesh,452,Narsimhapur,.6000000000000001,,.4,.9
3_23_452_0,2011,Urban,3,India,23,Madhya Pradesh,452,Narsimhapur,2.5,2,0,2.2
3_23_453_0,2011,Rural,3,India,23,Madhya Pradesh,453,Dindori,.2,,0,.3
3_23_453_0,2011,Total,3,India,23,Madhya Pradesh,453,Dindori,.3,,0,.3
3_23_453_0,2011,Urban,3,India,23,Madhya Pradesh,453,Dindori,2.2,,0,0
3_23_454_0,2011,Rural,3,India,23,Madhya Pradesh,454,Mandla,.1,,0,1.8
3_23_454_0,2011,Total,3,India,23,Madhya Pradesh,454,Mandla,.4,,0,3.5
3_23_454_0,2011,Urban,3,India,23,Madhya Pradesh,454,Mandla,2.2,1.6,0,7.9
3_23_455_0,2011,Rural,3,India,23,Madhya Pradesh,455,Chhindwara,.2,,0,.6000000000000001
3_23_455_0,2011,Total,3,India,23,Madhya Pradesh,455,Chhindwara,.8,,0,5.4
3_23_455_0,2011,Urban,3,India,23,Madhya Pradesh,455,Chhindwara,2.6,1.1,0,8.700000000000001
3_23_456_0,2011,Rural,3,India,23,Madhya Pradesh,456,Seoni,.1,,0,.2
3_23_456_0,2011,Total,3,India,23,Madhya Pradesh,456,Seoni,.4,,.1,2.5
3_23_456_0,2011,Urban,3,India,23,Madhya Pradesh,456,Seoni,2.4,1.8,.4,7.300000000000001
3_23_457_0,2011,Rural,3,India,23,Madhya Pradesh,457,Balaghat,.1,,0,1.2
3_23_457_0,2011,Total,3,India,23,Madhya Pradesh,457,Balaghat,.4,,0,2.5
3_23_457_0,2011,Urban,3,India,23,Madhya Pradesh,457,Balaghat,2.4,1.8,0,6.100000000000001
3_23_458_0,2011,Rural,3,India,23,Madhya Pradesh,458,Guna,.1,,0,0
3_23_458_0,2011,Total,3,India,23,Madhya Pradesh,458,Guna,1,,.3,1.5
3_23_458_0,2011,Urban,3,India,23,Madhya Pradesh,458,Guna,3.9,.4,.9,2.2
3_23_459_0,2011,Rural,3,India,23,Madhya Pradesh,459,Ashoknagar,.1,,0,0
3_23_459_0,2011,Total,3,India,23,Madhya Pradesh,459,Ashoknagar,.4,,0,.3
3_23_459_0,2011,Urban,3,India,23,Madhya Pradesh,459,Ashoknagar,1.5,.7000000000000001,0,.8
3_23_460_0,2011,Rural,3,India,23,Madhya Pradesh,460,Shahdol,.2,,0,.6000000000000001
3_23_460_0,2011,Total,3,India,23,Madhya Pradesh,460,Shahdol,.7000000000000001,,0,4
3_23_460_0,2011,Urban,3,India,23,Madhya Pradesh,460,Shahdol,3,1.8,0,7.800000000000001
3_23_461_0,2011,Rural,3,India,23,Madhya Pradesh,461,Anuppur,.2,,0,0
3_23_461_0,2011,Total,3,India,23,Madhya Pradesh,461,Anuppur,.8,,0,3.5
3_23_461_0,2011,Urban,3,India,23,Madhya Pradesh,461,Anuppur,2.5,1.1,0,6.100000000000001
3_23_462_0,2011,Rural,3,India,23,Madhya Pradesh,462,Sidhi,.2,,0,.8
3_23_462_0,2011,Total,3,India,23,Madhya Pradesh,462,Sidhi,.4,,.5,1
3_23_462_0,2011,Urban,3,India,23,Madhya Pradesh,462,Sidhi,1.7,1,2.7,1.3
3_23_463_0,2011,Rural,3,India,23,Madhya Pradesh,463,Singrauli,.1,,0,.8
3_23_463_0,2011,Total,3,India,23,Madhya Pradesh,463,Singrauli,1.1,,.5,1
3_23_463_0,2011,Urban,3,India,23,Madhya Pradesh,463,Singrauli,5.7,.9,2.7,1.3
