id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,hh_size_t,ppl_room_t,ppl_room_slm,ovr_crw_t,ovr_crw_slm
3_20_348_0,2011,Rural,3,India,20,Jharkhand,348,Kodarma,6.300000000000001,2.7,,30.2,
3_20_348_0,2011,Total,3,India,20,Jharkhand,348,Kodarma,6.2,2.7,3,30,36.9
3_20_348_0,2011,Urban,3,India,20,Jharkhand,348,Kodarma,5.800000000000001,2.6,3,29.2,36.9
3_20_349_0,2011,Rural,3,India,20,Jharkhand,349,Giridih,6.2,2.8,,32.1,
3_20_349_0,2011,Total,3,India,20,Jharkhand,349,Giridih,6.2,2.7,2.7,31.7,30.2
3_20_349_0,2011,Urban,3,India,20,Jharkhand,349,Giridih,5.800000000000001,2.5,2.7,27.3,30.2
3_20_350_0,2011,Rural,3,India,20,Jharkhand,350,Deoghar,5.7,2.9,,35.4,
3_20_350_0,2011,Total,3,India,20,Jharkhand,350,Deoghar,5.600000000000001,2.9,2.8,34.3,33.6
3_20_350_0,2011,Urban,3,India,20,Jharkhand,350,Deoghar,5.5,2.6,2.8,29.2,33.6
3_20_351_0,2011,Rural,3,India,20,Jharkhand,351,Godda,5.2,3.2,,42,
3_20_351_0,2011,Total,3,India,20,Jharkhand,351,Godda,5.2,3.2,,41.40000000000001,
3_20_351_0,2011,Urban,3,India,20,Jharkhand,351,Godda,5.4,2.6,,28.2,
3_20_352_0,2011,Rural,3,India,20,Jharkhand,352,Sahibganj,5.100000000000001,3.6,,49.7,
3_20_352_0,2011,Total,3,India,20,Jharkhand,352,Sahibganj,5.100000000000001,3.5,3.4,49,46.8
3_20_352_0,2011,Urban,3,India,20,Jharkhand,352,Sahibganj,5.2,3.3,3.4,44.7,46.8
3_20_353_0,2011,Rural,3,India,20,Jharkhand,353,Pakur,4.9,3.6,,51.1,
3_20_353_0,2011,Total,3,India,20,Jharkhand,353,Pakur,4.9,3.6,,50.6,
3_20_353_0,2011,Urban,3,India,20,Jharkhand,353,Pakur,5,3.4,,45.1,
3_20_354_0,2011,Rural,3,India,20,Jharkhand,354,Dhanbad,5.300000000000001,2.8,,33.8,
3_20_354_0,2011,Total,3,India,20,Jharkhand,354,Dhanbad,5.300000000000001,2.8,2.8,33.6,33.2
3_20_354_0,2011,Urban,3,India,20,Jharkhand,354,Dhanbad,5.300000000000001,2.8,2.8,33.4,33.2
3_20_355_0,2011,Rural,3,India,20,Jharkhand,355,Bokaro,5.2,2.7,,30.7,
3_20_355_0,2011,Total,3,India,20,Jharkhand,355,Bokaro,5.2,2.6,2.7,28.8,31.2
3_20_355_0,2011,Urban,3,India,20,Jharkhand,355,Bokaro,5.2,2.5,2.7,26.7,31.2
3_20_356_0,2011,Rural,3,India,20,Jharkhand,356,Lohardaga,5.2,2.3,,22,
3_20_356_0,2011,Total,3,India,20,Jharkhand,356,Lohardaga,5.2,2.3,2.4,22.1,25
3_20_356_0,2011,Urban,3,India,20,Jharkhand,356,Lohardaga,5.100000000000001,2.3,2.4,22.5,25
3_20_357_0,2011,Rural,3,India,20,Jharkhand,357,Purbi Singhbhum,4.7,2.7,,31.6,
3_20_357_0,2011,Total,3,India,20,Jharkhand,357,Purbi Singhbhum,4.800000000000001,2.7,3.2,31.2,42.1
3_20_357_0,2011,Urban,3,India,20,Jharkhand,357,Purbi Singhbhum,4.9,2.7,3.2,30.9,42.1
3_20_358_0,2011,Rural,3,India,20,Jharkhand,358,Palamu,5.4,3,,37,
3_20_358_0,2011,Total,3,India,20,Jharkhand,358,Palamu,5.4,2.9,3,36.2,37.2
3_20_358_0,2011,Urban,3,India,20,Jharkhand,358,Palamu,5.600000000000001,2.7,3,30,37.2
3_20_359_0,2011,Rural,3,India,20,Jharkhand,359,Latehar,5.4,3,,37.3,
3_20_359_0,2011,Total,3,India,20,Jharkhand,359,Latehar,5.4,2.9,2.5,36.3,25.1
3_20_359_0,2011,Urban,3,India,20,Jharkhand,359,Latehar,5.100000000000001,2.4,2.5,24.5,25.1
3_20_360_0,2011,Rural,3,India,20,Jharkhand,360,Hazaribagh,5.7,2.7,,30.8,
3_20_360_0,2011,Total,3,India,20,Jharkhand,360,Hazaribagh,5.7,2.7,2.8,30.3,31.6
3_20_360_0,2011,Urban,3,India,20,Jharkhand,360,Hazaribagh,5.5,2.6,2.8,27.2,31.6
3_20_361_0,2011,Rural,3,India,20,Jharkhand,361,Ramgarh,5.4,2.5,,25.7,
3_20_361_0,2011,Total,3,India,20,Jharkhand,361,Ramgarh,5.300000000000001,2.5,,26.7,
3_20_361_0,2011,Urban,3,India,20,Jharkhand,361,Ramgarh,5.2,2.5,,27.9,
3_20_362_0,2011,Rural,3,India,20,Jharkhand,362,Dumka,4.800000000000001,3,,38.2,
3_20_362_0,2011,Total,3,India,20,Jharkhand,362,Dumka,4.800000000000001,3,2.7,37.5,31.5
3_20_362_0,2011,Urban,3,India,20,Jharkhand,362,Dumka,5.100000000000001,2.5,2.7,26.1,31.5
3_20_363_0,2011,Rural,3,India,20,Jharkhand,363,Jamtara,5.100000000000001,3.2,,41.90000000000001,
3_20_363_0,2011,Total,3,India,20,Jharkhand,363,Jamtara,5.100000000000001,3.1,3.1,40.8,40
3_20_363_0,2011,Urban,3,India,20,Jharkhand,363,Jamtara,5.100000000000001,2.7,3.1,30.5,40
3_20_364_0,2011,Rural,3,India,20,Jharkhand,364,Ranchi,5.100000000000001,2.5,,26,
3_20_364_0,2011,Total,3,India,20,Jharkhand,364,Ranchi,5.100000000000001,2.4,2.6,24.7,29.5
3_20_364_0,2011,Urban,3,India,20,Jharkhand,364,Ranchi,5.100000000000001,2.4,2.6,22.9,29.5
3_20_365_0,2011,Rural,3,India,20,Jharkhand,365,Khunti,5.100000000000001,3,,38.6,
3_20_365_0,2011,Total,3,India,20,Jharkhand,365,Khunti,5.100000000000001,2.9,2.7,37.1,29.5
3_20_365_0,2011,Urban,3,India,20,Jharkhand,365,Khunti,4.800000000000001,2.3,2.7,21.4,29.5
3_20_366_0,2011,Rural,3,India,20,Jharkhand,366,Gumla,5.4,2.6,,29.1,
3_20_366_0,2011,Total,3,India,20,Jharkhand,366,Gumla,5.4,2.6,2.6,28.7,30.2
3_20_366_0,2011,Urban,3,India,20,Jharkhand,366,Gumla,5.100000000000001,2.3,2.6,22.8,30.2
3_20_367_0,2011,Rural,3,India,20,Jharkhand,367,Simdega,5,2.4,,24.6,
3_20_367_0,2011,Total,3,India,20,Jharkhand,367,Simdega,5,2.4,2.3,24.2,22.8
3_20_367_0,2011,Urban,3,India,20,Jharkhand,367,Simdega,5,2.2,2.3,19.3,22.8
3_20_368_0,2011,Rural,3,India,20,Jharkhand,368,Pashchimi Singhbhum,5,3,,38.5,
3_20_368_0,2011,Total,3,India,20,Jharkhand,368,Pashchimi Singhbhum,5,3,3.1,37.6,40.2
3_20_368_0,2011,Urban,3,India,20,Jharkhand,368,Pashchimi Singhbhum,4.800000000000001,2.7,3.1,32.2,40.2
3_20_369_0,2011,Rural,3,India,20,Jharkhand,369,Saraikela-Kharsawan,4.800000000000001,3,,37.2,
3_20_369_0,2011,Total,3,India,20,Jharkhand,369,Saraikela-Kharsawan,4.800000000000001,3,3,36.7,37.1
3_20_369_0,2011,Urban,3,India,20,Jharkhand,369,Saraikela-Kharsawan,4.800000000000001,2.9,3,35.1,37.1
3_21_370_0,2011,Rural,3,India,21,Odisha,370,Bargarh,3.9,2.8,,32.4,
3_21_370_0,2011,Total,3,India,21,Odisha,370,Bargarh,4,2.8,2.8,31.9,31.8
3_21_370_0,2011,Urban,3,India,21,Odisha,370,Bargarh,4.4,2.6,2.8,27.3,31.8
3_21_371_0,2011,Rural,3,India,21,Odisha,371,Jharsuguda,4.100000000000001,2.5,,25.7,
3_21_371_0,2011,Total,3,India,21,Odisha,371,Jharsuguda,4.2,2.5,2.6,25,28.7
3_21_371_0,2011,Urban,3,India,21,Odisha,371,Jharsuguda,4.4,2.4,2.6,23.9,28.7
3_21_372_0,2011,Rural,3,India,21,Odisha,372,Sambalpur,4,2.5,,25.2,
3_21_372_0,2011,Total,3,India,21,Odisha,372,Sambalpur,4.100000000000001,2.5,2.6,25.2,27
3_21_372_0,2011,Urban,3,India,21,Odisha,372,Sambalpur,4.3,2.5,2.6,25.4,27
3_21_373_0,2011,Rural,3,India,21,Odisha,373,Debagarh,4.100000000000001,2.9,,33.6,
3_21_373_0,2011,Total,3,India,21,Odisha,373,Debagarh,4.100000000000001,2.8,3.1,33.3,38.2
3_21_373_0,2011,Urban,3,India,21,Odisha,373,Debagarh,4,2.6,3.1,28.4,38.2
3_21_374_0,2011,Rural,3,India,21,Odisha,374,Sundargarh,4.3,2.7,,29.8,
3_21_374_0,2011,Total,3,India,21,Odisha,374,Sundargarh,4.3,2.6,2.7,27.9,29.3
3_21_374_0,2011,Urban,3,India,21,Odisha,374,Sundargarh,4.4,2.4,2.7,24.4,29.3
3_21_375_0,2011,Rural,3,India,21,Odisha,375,Kendujhar,4.4,2.9,,35.1,
3_21_375_0,2011,Total,3,India,21,Odisha,375,Kendujhar,4.4,2.8,2.8,33.8,33.8
3_21_375_0,2011,Urban,3,India,21,Odisha,375,Kendujhar,4.4,2.5,2.8,26.2,33.8
3_21_376_0,2011,Rural,3,India,21,Odisha,376,Mayurbhanj,4.2,3.1,,38.5,
3_21_376_0,2011,Total,3,India,21,Odisha,376,Mayurbhanj,4.2,3,2.6,37.3,26.5
3_21_376_0,2011,Urban,3,India,21,Odisha,376,Mayurbhanj,4.3,2.3,2.6,21.2,26.5
3_21_377_0,2011,Rural,3,India,21,Odisha,377,Baleshwar,4.3,3.3,,43,
3_21_377_0,2011,Total,3,India,21,Odisha,377,Baleshwar,4.3,3.2,3,41.40000000000001,38.3
3_21_377_0,2011,Urban,3,India,21,Odisha,377,Baleshwar,4.5,2.6,3,28,38.3
3_21_378_0,2011,Rural,3,India,21,Odisha,378,Bhadrak,4.9,3,,38.3,
3_21_378_0,2011,Total,3,India,21,Odisha,378,Bhadrak,4.9,3,3,37.7,38.2
3_21_378_0,2011,Urban,3,India,21,Odisha,378,Bhadrak,5.2,2.8,3,32.9,38.2
3_21_379_0,2011,Rural,3,India,21,Odisha,379,Kendrapara,4.4,2.8,,34,
3_21_379_0,2011,Total,3,India,21,Odisha,379,Kendrapara,4.5,2.8,3,34,38.40000000000001
3_21_379_0,2011,Urban,3,India,21,Odisha,379,Kendrapara,5.100000000000001,2.8,3,32.7,38.40000000000001
3_21_380_0,2011,Rural,3,India,21,Odisha,380,Jagatsinghapur,4.4,2.7,,30.9,
3_21_380_0,2011,Total,3,India,21,Odisha,380,Jagatsinghapur,4.3,2.7,2.9,30.5,36.5
3_21_380_0,2011,Urban,3,India,21,Odisha,380,Jagatsinghapur,4.2,2.6,2.9,28,36.5
3_21_381_0,2011,Rural,3,India,21,Odisha,381,Cuttack,4.4,2.9,,36.5,
3_21_381_0,2011,Total,3,India,21,Odisha,381,Cuttack,4.5,2.9,3,34.3,36.4
3_21_381_0,2011,Urban,3,India,21,Odisha,381,Cuttack,4.800000000000001,2.6,3,27.7,36.4
3_21_382_0,2011,Rural,3,India,21,Odisha,382,Jajapur,4.5,3,,39,
3_21_382_0,2011,Total,3,India,21,Odisha,382,Jajapur,4.5,3,2.8,38.2,31.1
3_21_382_0,2011,Urban,3,India,21,Odisha,382,Jajapur,4.600000000000001,2.6,2.8,27.7,31.1
3_21_383_0,2011,Rural,3,India,21,Odisha,383,Dhenkanal,4.2,2.8,,33.9,
3_21_383_0,2011,Total,3,India,21,Odisha,383,Dhenkanal,4.2,2.8,2.9,33.2,34.8
3_21_383_0,2011,Urban,3,India,21,Odisha,383,Dhenkanal,4.4,2.5,2.9,25.8,34.8
3_21_384_0,2011,Rural,3,India,21,Odisha,384,Anugul,4.3,2.8,,32.1,
3_21_384_0,2011,Total,3,India,21,Odisha,384,Anugul,4.3,2.7,2.7,30.7,30.1
3_21_384_0,2011,Urban,3,India,21,Odisha,384,Anugul,4.3,2.4,2.7,23.4,30.1
3_21_385_0,2011,Rural,3,India,21,Odisha,385,Nayagarh,4.2,2.9,,36.3,
3_21_385_0,2011,Total,3,India,21,Odisha,385,Nayagarh,4.2,2.9,,35.4,
3_21_385_0,2011,Urban,3,India,21,Odisha,385,Nayagarh,4.5,2.4,,24.5,
3_21_386_0,2011,Rural,3,India,21,Odisha,386,Khordha,4.7,2.8,,33.7,
3_21_386_0,2011,Total,3,India,21,Odisha,386,Khordha,4.5,2.6,3.1,28.9,40
3_21_386_0,2011,Urban,3,India,21,Odisha,386,Khordha,4.2,2.4,3.1,24.1,40
3_21_387_0,2011,Rural,3,India,21,Odisha,387,Puri,4.600000000000001,2.8,,33.7,
3_21_387_0,2011,Total,3,India,21,Odisha,387,Puri,4.600000000000001,2.8,2.8,32.7,34.3
3_21_387_0,2011,Urban,3,India,21,Odisha,387,Puri,4.800000000000001,2.5,2.8,26.6,34.3
3_21_388_0,2011,Rural,3,India,21,Odisha,388,Ganjam,4.600000000000001,2.5,,24.9,
3_21_388_0,2011,Total,3,India,21,Odisha,388,Ganjam,4.600000000000001,2.4,2.4,23.5,22.6
3_21_388_0,2011,Urban,3,India,21,Odisha,388,Ganjam,4.7,2.1,2.4,18.1,22.6
3_21_389_0,2011,Rural,3,India,21,Odisha,389,Gajapati,4.4,2.7,,30.6,
3_21_389_0,2011,Total,3,India,21,Odisha,389,Gajapati,4.4,2.6,2.9,29,36.1
3_21_389_0,2011,Urban,3,India,21,Odisha,389,Gajapati,4.3,2.1,2.9,18.1,36.1
3_21_390_0,2011,Rural,3,India,21,Odisha,390,Kandhamal,4.100000000000001,3.1,,38.90000000000001,
3_21_390_0,2011,Total,3,India,21,Odisha,390,Kandhamal,4.100000000000001,3,2.5,37,25.8
3_21_390_0,2011,Urban,3,India,21,Odisha,390,Kandhamal,4.2,2.2,2.5,20,25.8
3_21_391_0,2011,Rural,3,India,21,Odisha,391,Baudh,4.100000000000001,2.8,,32.2,
3_21_391_0,2011,Total,3,India,21,Odisha,391,Baudh,4.100000000000001,2.8,2.8,31.9,31.9
3_21_391_0,2011,Urban,3,India,21,Odisha,391,Baudh,4.4,2.5,2.8,25.1,31.9
3_21_392_0,2011,Rural,3,India,21,Odisha,392,Subarnapur,4,2.8,,33.3,
3_21_392_0,2011,Total,3,India,21,Odisha,392,Subarnapur,4,2.8,2.9,32.7,34.2
3_21_392_0,2011,Urban,3,India,21,Odisha,392,Subarnapur,4.2,2.5,2.9,25.9,34.2
3_21_393_0,2011,Rural,3,India,21,Odisha,393,Balangir,3.9,2.6,,27.1,
3_21_393_0,2011,Total,3,India,21,Odisha,393,Balangir,4,2.5,2.3,26.4,22.4
3_21_393_0,2011,Urban,3,India,21,Odisha,393,Balangir,4.3,2.2,2.3,20.6,22.4
3_21_394_0,2011,Rural,3,India,21,Odisha,394,Nuapada,3.9,2.6,,27.4,
3_21_394_0,2011,Total,3,India,21,Odisha,394,Nuapada,4,2.6,2.5,27.1,25.6
3_21_394_0,2011,Urban,3,India,21,Odisha,394,Nuapada,4.3,2.3,2.5,22.9,25.6
3_21_395_0,2011,Rural,3,India,21,Odisha,395,Kalahandi,3.9,2.4,,23,
3_21_395_0,2011,Total,3,India,21,Odisha,395,Kalahandi,3.9,2.4,2.2,22.6,19.1
3_21_395_0,2011,Urban,3,India,21,Odisha,395,Kalahandi,4.3,2.1,2.2,16.6,19.1
3_21_396_0,2011,Rural,3,India,21,Odisha,396,Rayagada,4.2,2.2,,19.3,
3_21_396_0,2011,Total,3,India,21,Odisha,396,Rayagada,4.2,2.2,2.2,18.7,19.4
3_21_396_0,2011,Urban,3,India,21,Odisha,396,Rayagada,4.2,2,2.2,15.3,19.4
3_21_397_0,2011,Rural,3,India,21,Odisha,397,Nabarangapur,4.4,2.4,,25.4,
3_21_397_0,2011,Total,3,India,21,Odisha,397,Nabarangapur,4.4,2.4,2.3,24.8,21.8
3_21_397_0,2011,Urban,3,India,21,Odisha,397,Nabarangapur,4.3,2.1,2.3,17.4,21.8
3_21_398_0,2011,Rural,3,India,21,Odisha,398,Koraput,4,2.5,,27.5,
3_21_398_0,2011,Total,3,India,21,Odisha,398,Koraput,4,2.5,2.3,25.7,22.2
3_21_398_0,2011,Urban,3,India,21,Odisha,398,Koraput,4,2,2.3,16.3,22.2
3_21_399_0,2011,Rural,3,India,21,Odisha,399,Malkangiri,4.3,3.2,,42.7,
3_21_399_0,2011,Total,3,India,21,Odisha,399,Malkangiri,4.3,3.1,2.9,41.40000000000001,37.1
3_21_399_0,2011,Urban,3,India,21,Odisha,399,Malkangiri,4.2,2.5,2.9,27,37.1
3_22_400_0,2011,Rural,3,India,22,Chhattisgarh,400,Koriya,4.2,2.5,,26.6,
3_22_400_0,2011,Total,3,India,22,Chhattisgarh,400,Koriya,4.3,2.4,2,23.6,15.9
3_22_400_0,2011,Urban,3,India,22,Chhattisgarh,400,Koriya,4.5,2.1,2,16.3,15.9
3_22_401_0,2011,Rural,3,India,22,Chhattisgarh,401,Surguja,4.4,2.6,,27.7,
3_22_401_0,2011,Total,3,India,22,Chhattisgarh,401,Surguja,4.4,2.5,2.1,26.6,18.4
3_22_401_0,2011,Urban,3,India,22,Chhattisgarh,401,Surguja,4.800000000000001,2,2.1,15.6,18.4
3_22_402_0,2011,Rural,3,India,22,Chhattisgarh,402,Jashpur,4.3,2.9,,35,
3_22_402_0,2011,Total,3,India,22,Chhattisgarh,402,Jashpur,4.3,2.8,2.9,34,34.3
3_22_402_0,2011,Urban,3,India,22,Chhattisgarh,402,Jashpur,4.4,2.3,2.9,22.6,34.3
3_22_403_0,2011,Rural,3,India,22,Chhattisgarh,403,Raigarh,4,2.9,,35.9,
3_22_403_0,2011,Total,3,India,22,Chhattisgarh,403,Raigarh,4,2.9,2.8,35,34.2
3_22_403_0,2011,Urban,3,India,22,Chhattisgarh,403,Raigarh,4.4,2.6,2.8,29.6,34.2
3_22_404_0,2011,Rural,3,India,22,Chhattisgarh,404,Korba,4.2,2.8,,33.5,
3_22_404_0,2011,Total,3,India,22,Chhattisgarh,404,Korba,4.3,2.7,2.7,30.1,30.6
3_22_404_0,2011,Urban,3,India,22,Chhattisgarh,404,Korba,4.4,2.4,2.7,23.7,30.6
3_22_405_0,2011,Rural,3,India,22,Chhattisgarh,405,Janjgir - Champa,4.4,3.1,,41.6,
3_22_405_0,2011,Total,3,India,22,Chhattisgarh,405,Janjgir - Champa,4.4,3.1,2.8,40.1,33.5
3_22_405_0,2011,Urban,3,India,22,Chhattisgarh,405,Janjgir - Champa,4.7,2.6,2.8,29.9,33.5
3_22_406_0,2011,Rural,3,India,22,Chhattisgarh,406,Bilaspur,4.3,3,,37.4,
3_22_406_0,2011,Total,3,India,22,Chhattisgarh,406,Bilaspur,4.4,2.9,2.8,34.7,32.4
3_22_406_0,2011,Urban,3,India,22,Chhattisgarh,406,Bilaspur,4.7,2.5,2.8,25.3,32.4
3_22_407_0,2011,Rural,3,India,22,Chhattisgarh,407,Kabeerdham,4.600000000000001,3,,37.1,
3_22_407_0,2011,Total,3,India,22,Chhattisgarh,407,Kabeerdham,4.600000000000001,2.9,2.7,36.3,31
3_22_407_0,2011,Urban,3,India,22,Chhattisgarh,407,Kabeerdham,4.5,2.6,2.7,28.7,31
3_22_408_0,2011,Rural,3,India,22,Chhattisgarh,408,Rajnandgaon,4.9,2.5,,27.1,
3_22_408_0,2011,Total,3,India,22,Chhattisgarh,408,Rajnandgaon,4.800000000000001,2.5,2.5,26.3,26
3_22_408_0,2011,Urban,3,India,22,Chhattisgarh,408,Rajnandgaon,4.5,2.3,2.5,22.9,26
3_22_409_0,2011,Rural,3,India,22,Chhattisgarh,409,Durg,4.9,2.6,,28.1,
3_22_409_0,2011,Total,3,India,22,Chhattisgarh,409,Durg,4.800000000000001,2.5,2.6,26.5,28.8
3_22_409_0,2011,Urban,3,India,22,Chhattisgarh,409,Durg,4.600000000000001,2.4,2.6,23.9,28.8
3_22_410_0,2011,Rural,3,India,22,Chhattisgarh,410,Raipur,4.600000000000001,2.8,,33.6,
3_22_410_0,2011,Total,3,India,22,Chhattisgarh,410,Raipur,4.7,2.7,2.8,31.7,33
3_22_410_0,2011,Urban,3,India,22,Chhattisgarh,410,Raipur,4.7,2.6,2.8,28.2,33
3_22_411_0,2011,Rural,3,India,22,Chhattisgarh,411,Mahasamund,4.100000000000001,2.8,,32.7,
3_22_411_0,2011,Total,3,India,22,Chhattisgarh,411,Mahasamund,4.100000000000001,2.7,2.5,31.8,25
3_22_411_0,2011,Urban,3,India,22,Chhattisgarh,411,Mahasamund,4.4,2.4,2.5,23.9,25
3_22_412_0,2011,Rural,3,India,22,Chhattisgarh,412,Dhamtari,4.7,2.5,,26.2,
3_22_412_0,2011,Total,3,India,22,Chhattisgarh,412,Dhamtari,4.7,2.5,2.5,26.1,26.7
3_22_412_0,2011,Urban,3,India,22,Chhattisgarh,412,Dhamtari,4.600000000000001,2.5,2.5,25.8,26.7
3_22_413_0,2011,Rural,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,4.600000000000001,2.4,,25.1,
3_22_413_0,2011,Total,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,4.600000000000001,2.4,1.8,24.1,10.9
3_22_413_0,2011,Urban,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,4.2,2,1.8,15.3,10.9
3_22_414_0,2011,Rural,3,India,22,Chhattisgarh,414,Bastar,4.5,2,,16.3,
3_22_414_0,2011,Total,3,India,22,Chhattisgarh,414,Bastar,4.5,2,1.9,15.8,13.7
3_22_414_0,2011,Urban,3,India,22,Chhattisgarh,414,Bastar,4.3,1.9,1.9,13.2,13.7
3_22_415_0,2011,Rural,3,India,22,Chhattisgarh,415,Narayanpur,4.800000000000001,2.2,,19.8,
3_22_415_0,2011,Total,3,India,22,Chhattisgarh,415,Narayanpur,4.7,2.1,2,18,13.5
3_22_415_0,2011,Urban,3,India,22,Chhattisgarh,415,Narayanpur,4.2,1.7,2,9.200000000000001,13.5
3_22_416_0,2011,Rural,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,4.2,2.2,,18.8,
3_22_416_0,2011,Total,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,4.2,2.1,2,17.8,14.1
3_22_416_0,2011,Urban,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,3.9,1.9,2,13.4,14.1
3_22_417_0,2011,Rural,3,India,22,Chhattisgarh,417,Bijapur,4.3,2.2,,20.6,
3_22_417_0,2011,Total,3,India,22,Chhattisgarh,417,Bijapur,4.3,2.2,2,19.9,16.3
3_22_417_0,2011,Urban,3,India,22,Chhattisgarh,417,Bijapur,4,1.9,2,14.1,16.3
3_23_418_0,2011,Rural,3,India,23,Madhya Pradesh,418,Sheopur,4.600000000000001,3.8,,54.8,
3_23_418_0,2011,Total,3,India,23,Madhya Pradesh,418,Sheopur,4.7,3.8,3.3,53.3,44.6
3_23_418_0,2011,Urban,3,India,23,Madhya Pradesh,418,Sheopur,5.2,3.3,3.3,44.2,44.6
3_23_419_0,2011,Rural,3,India,23,Madhya Pradesh,419,Morena,5.300000000000001,3.6,,50.90000000000001,
3_23_419_0,2011,Total,3,India,23,Madhya Pradesh,419,Morena,5.4,3.4,2.9,46.7,36.1
3_23_419_0,2011,Urban,3,India,23,Madhya Pradesh,419,Morena,6,2.7,2.9,30.9,36.1
3_23_420_0,2011,Rural,3,India,23,Madhya Pradesh,420,Bhind,5.600000000000001,3.1,,40,
3_23_420_0,2011,Total,3,India,23,Madhya Pradesh,420,Bhind,5.7,3,2.8,37.3,34.1
3_23_420_0,2011,Urban,3,India,23,Madhya Pradesh,420,Bhind,6,2.6,2.8,28.3,34.1
3_23_421_0,2011,Rural,3,India,23,Madhya Pradesh,421,Gwalior,5.2,3.1,,40.8,
3_23_421_0,2011,Total,3,India,23,Madhya Pradesh,421,Gwalior,5.300000000000001,2.8,2.9,32.8,36.6
3_23_421_0,2011,Urban,3,India,23,Madhya Pradesh,421,Gwalior,5.300000000000001,2.5,2.9,27.6,36.6
3_23_422_0,2011,Rural,3,India,23,Madhya Pradesh,422,Datia,4.800000000000001,2.3,,22.6,
3_23_422_0,2011,Total,3,India,23,Madhya Pradesh,422,Datia,4.9,2.4,2.8,23.2,32.6
3_23_422_0,2011,Urban,3,India,23,Madhya Pradesh,422,Datia,5.300000000000001,2.5,2.8,25.6,32.6
3_23_423_0,2011,Rural,3,India,23,Madhya Pradesh,423,Shivpuri,4.7,3.3,,45,
3_23_423_0,2011,Total,3,India,23,Madhya Pradesh,423,Shivpuri,4.800000000000001,3.2,3,43.2,37.5
3_23_423_0,2011,Urban,3,India,23,Madhya Pradesh,423,Shivpuri,5.300000000000001,2.7,3,32.6,37.5
3_23_424_0,2011,Rural,3,India,23,Madhya Pradesh,424,Tikamgarh,4.800000000000001,2.7,,30.3,
3_23_424_0,2011,Total,3,India,23,Madhya Pradesh,424,Tikamgarh,4.9,2.6,2.7,29.9,30.6
3_23_424_0,2011,Urban,3,India,23,Madhya Pradesh,424,Tikamgarh,5.4,2.5,2.7,27.4,30.6
3_23_425_0,2011,Rural,3,India,23,Madhya Pradesh,425,Chhatarpur,4.800000000000001,3,,37.7,
3_23_425_0,2011,Total,3,India,23,Madhya Pradesh,425,Chhatarpur,4.9,2.9,2.9,35.9,36.7
3_23_425_0,2011,Urban,3,India,23,Madhya Pradesh,425,Chhatarpur,5.300000000000001,2.5,2.9,28.1,36.7
3_23_426_0,2011,Rural,3,India,23,Madhya Pradesh,426,Panna,4.4,3.1,,40.1,
3_23_426_0,2011,Total,3,India,23,Madhya Pradesh,426,Panna,4.4,3,2.6,38.90000000000001,30.1
3_23_426_0,2011,Urban,3,India,23,Madhya Pradesh,426,Panna,4.9,2.6,2.6,28.8,30.1
3_23_427_0,2011,Rural,3,India,23,Madhya Pradesh,427,Sagar,4.4,3.3,,44.1,
3_23_427_0,2011,Total,3,India,23,Madhya Pradesh,427,Sagar,4.600000000000001,3.1,2.9,40.6,37
3_23_427_0,2011,Urban,3,India,23,Madhya Pradesh,427,Sagar,5.100000000000001,2.7,2.9,30.5,37
3_23_428_0,2011,Rural,3,India,23,Madhya Pradesh,428,Damoh,4.100000000000001,3.2,,41.5,
3_23_428_0,2011,Total,3,India,23,Madhya Pradesh,428,Damoh,4.2,3.1,2.9,39.5,37.2
3_23_428_0,2011,Urban,3,India,23,Madhya Pradesh,428,Damoh,4.800000000000001,2.6,2.9,29.8,37.2
3_23_429_0,2011,Rural,3,India,23,Madhya Pradesh,429,Satna,4.5,2.5,,26.4,
3_23_429_0,2011,Total,3,India,23,Madhya Pradesh,429,Satna,4.600000000000001,2.4,2.7,25.6,31.6
3_23_429_0,2011,Urban,3,India,23,Madhya Pradesh,429,Satna,5.100000000000001,2.3,2.7,22.2,31.6
3_23_430_0,2011,Rural,3,India,23,Madhya Pradesh,430,Rewa,4.4,2.2,,19.8,
3_23_430_0,2011,Total,3,India,23,Madhya Pradesh,430,Rewa,4.5,2.2,2.4,19.7,23.7
3_23_430_0,2011,Urban,3,India,23,Madhya Pradesh,430,Rewa,5.2,2.1,2.4,19.1,23.7
3_23_431_0,2011,Rural,3,India,23,Madhya Pradesh,431,Umaria,4.4,3.3,,43.6,
3_23_431_0,2011,Total,3,India,23,Madhya Pradesh,431,Umaria,4.4,3.1,2.6,40.3,28.3
3_23_431_0,2011,Urban,3,India,23,Madhya Pradesh,431,Umaria,4.600000000000001,2.3,2.6,22.8,28.3
3_23_432_0,2011,Rural,3,India,23,Madhya Pradesh,432,Neemuch,4.4,3.4,,46.6,
3_23_432_0,2011,Total,3,India,23,Madhya Pradesh,432,Neemuch,4.600000000000001,3.2,3,42.6,39
