id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,area_lit,pop_lit,dens_lit
3_21_383_0,2011,Urban,3,India,21,Odisha,383,Dhenkanal,198,159,803
3_21_384_0,2011,Rural,3,India,21,Odisha,384,Anugul,5583,982,.18
3_21_384_0,2011,Total,3,India,21,Odisha,384,Anugul,6320,1502,238
3_21_384_0,2011,Urban,3,India,21,Odisha,384,Anugul,737,520,705
3_21_385_0,2011,Rural,3,India,21,Odisha,385,Nayagarh,3848,790,.21
3_21_385_0,2011,Total,3,India,21,Odisha,385,Nayagarh,3877,810,209
3_21_385_0,2011,Urban,3,India,21,Odisha,385,Nayagarh,28.9,20.6,710
3_21_386_0,2011,Rural,3,India,21,Odisha,386,Khordha,2240,1034,.46
3_21_386_0,2011,Total,3,India,21,Odisha,386,Khordha,2813,2860,1017
3_21_386_0,2011,Urban,3,India,21,Odisha,386,Khordha,573,1826,3188
3_21_387_0,2011,Rural,3,India,21,Odisha,387,Puri,3404,1093,.32
3_21_387_0,2011,Total,3,India,21,Odisha,387,Puri,3529,1387,393
3_21_387_0,2011,Urban,3,India,21,Odisha,387,Puri,125,294,2346
3_21_388_0,2011,Rural,3,India,21,Odisha,388,Ganjam,8143,2782,.34
3_21_388_0,2011,Total,3,India,21,Odisha,388,Ganjam,8484,3636,429
3_21_388_0,2011,Urban,3,India,21,Odisha,388,Ganjam,341,854,2502
3_21_389_0,2011,Rural,3,India,21,Odisha,389,Gajapati,4210,608,.14
3_21_389_0,2011,Total,3,India,21,Odisha,389,Gajapati,4235,669,158
3_21_389_0,2011,Urban,3,India,21,Odisha,389,Gajapati,25.1,61.5,2450
3_21_390_0,2011,Rural,3,India,21,Odisha,390,Kandhamal,7917,514,.06
3_21_390_0,2011,Total,3,India,21,Odisha,390,Kandhamal,7943,566,71.2
3_21_390_0,2011,Urban,3,India,21,Odisha,390,Kandhamal,26.5,51.6,1951
3_21_391_0,2011,Rural,3,India,21,Odisha,391,Baudh,3062,607,.2
3_21_391_0,2011,Total,3,India,21,Odisha,391,Baudh,3066,609,199
3_21_391_0,2011,Urban,3,India,21,Odisha,391,Baudh,4.100000000000001,1.7,407
3_21_392_0,2011,Rural,3,India,21,Odisha,392,Subarnapur,2323,474,.2
3_21_392_0,2011,Total,3,India,21,Odisha,392,Subarnapur,2348,497,212
3_21_392_0,2011,Urban,3,India,21,Odisha,392,Subarnapur,24.7,23.5,949
3_21_393_0,2011,Rural,3,India,21,Odisha,393,Balangir,6235,1405,.23
3_21_393_0,2011,Total,3,India,21,Odisha,393,Balangir,6399,1648,258
3_21_393_0,2011,Urban,3,India,21,Odisha,393,Balangir,164,243,1479
3_21_394_0,2011,Rural,3,India,21,Odisha,394,Nuapada,3898,689,.18
3_21_394_0,2011,Total,3,India,21,Odisha,394,Nuapada,3928,707,180
3_21_394_0,2011,Urban,3,India,21,Odisha,394,Nuapada,29.7,18.7,631
3_21_395_0,2011,Rural,3,India,21,Odisha,395,Kalahandi,7737,1351,.17
3_21_395_0,2011,Total,3,India,21,Odisha,395,Kalahandi,7900,1469,186
3_21_395_0,2011,Urban,3,India,21,Odisha,395,Kalahandi,163,118,723
3_21_396_0,2011,Rural,3,India,21,Odisha,396,Rayagada,7289,695,.1
3_21_396_0,2011,Total,3,India,21,Odisha,396,Rayagada,7384,786,106
3_21_396_0,2011,Urban,3,India,21,Odisha,396,Rayagada,94.90000000000001,91,959
3_21_397_0,2011,Rural,3,India,21,Odisha,397,Nabarangapur,5369,1398,.26
3_21_397_0,2011,Total,3,India,21,Odisha,397,Nabarangapur,5405,1436,266
3_21_397_0,2011,Urban,3,India,21,Odisha,397,Nabarangapur,35.6,38,1068
3_21_398_0,2011,Rural,3,India,21,Odisha,398,Koraput,8447,1101,.13
3_21_398_0,2011,Total,3,India,21,Odisha,398,Koraput,8656,1331,154
3_21_398_0,2011,Urban,3,India,21,Odisha,398,Koraput,210,231,1098
3_21_399_0,2011,Rural,3,India,21,Odisha,399,Malkangiri,5806,523,.09
3_21_399_0,2011,Total,3,India,21,Odisha,399,Malkangiri,5831,557,95.5
3_21_399_0,2011,Urban,3,India,21,Odisha,399,Malkangiri,25.2,33.4,1326
3_22_400_0,2011,Rural,3,India,22,Chhattisgarh,400,Koriya,6348,395,.06
3_22_400_0,2011,Total,3,India,22,Chhattisgarh,400,Koriya,6548,562,85.80000000000001
3_22_400_0,2011,Urban,3,India,22,Chhattisgarh,400,Koriya,200,167,834
3_22_401_0,2011,Rural,3,India,22,Chhattisgarh,401,Surguja,15535,2149,.14
3_22_401_0,2011,Total,3,India,22,Chhattisgarh,401,Surguja,15765,2402,152
3_22_401_0,2011,Urban,3,India,22,Chhattisgarh,401,Surguja,230,254,1104
3_22_402_0,2011,Rural,3,India,22,Chhattisgarh,402,Jashpur,5816,856,.15
3_22_402_0,2011,Total,3,India,22,Chhattisgarh,402,Jashpur,5867,917,156
3_22_402_0,2011,Urban,3,India,22,Chhattisgarh,402,Jashpur,50.6,61.40000000000001,1214
3_22_403_0,2011,Rural,3,India,22,Chhattisgarh,403,Raigarh,6189,908,.15
3_22_403_0,2011,Total,3,India,22,Chhattisgarh,403,Raigarh,7037,1387,197
3_22_403_0,2011,Urban,3,India,22,Chhattisgarh,403,Raigarh,848,478,564
3_22_404_0,2011,Rural,3,India,22,Chhattisgarh,404,Korba,5949,633,.11
3_22_404_0,2011,Total,3,India,22,Chhattisgarh,404,Korba,6614,1463,221
3_22_404_0,2011,Urban,3,India,22,Chhattisgarh,404,Korba,664,830,1249
3_22_405_0,2011,Rural,3,India,22,Chhattisgarh,405,Janjgir - Champa,3434,955,.28
3_22_405_0,2011,Total,3,India,22,Chhattisgarh,405,Janjgir - Champa,3861,1243,322
3_22_405_0,2011,Urban,3,India,22,Chhattisgarh,405,Janjgir - Champa,427,289,676
3_22_406_0,2011,Rural,3,India,22,Chhattisgarh,406,Bilaspur,7508,1354,.18
3_22_406_0,2011,Total,3,India,22,Chhattisgarh,406,Bilaspur,8390,2152,257
3_22_406_0,2011,Urban,3,India,22,Chhattisgarh,406,Bilaspur,882,799,905
3_22_407_0,2011,Rural,3,India,22,Chhattisgarh,407,Kabeerdham,4068,507,.12
3_22_407_0,2011,Total,3,India,22,Chhattisgarh,407,Kabeerdham,4166,563,135
3_22_407_0,2011,Urban,3,India,22,Chhattisgarh,407,Kabeerdham,98.10000000000001,56.2,573
3_22_408_0,2011,Rural,3,India,22,Chhattisgarh,408,Rajnandgaon,7821,1392,.18
3_22_408_0,2011,Total,3,India,22,Chhattisgarh,408,Rajnandgaon,8171,1752,214
3_22_408_0,2011,Urban,3,India,22,Chhattisgarh,408,Rajnandgaon,350,359,1027
3_22_409_0,2011,Rural,3,India,22,Chhattisgarh,409,Durg,7094,1540,.22
3_22_409_0,2011,Total,3,India,22,Chhattisgarh,409,Durg,8431,3226,383
3_22_409_0,2011,Urban,3,India,22,Chhattisgarh,409,Durg,1337,1687,1262
3_22_410_0,2011,Rural,3,India,22,Chhattisgarh,410,Raipur,11176,1858,.17
3_22_410_0,2011,Total,3,India,22,Chhattisgarh,410,Raipur,12546,3511,280
3_22_410_0,2011,Urban,3,India,22,Chhattisgarh,410,Raipur,1370,1653,1207
3_22_411_0,2011,Rural,3,India,22,Chhattisgarh,411,Mahasamund,4510,874,.19
3_22_411_0,2011,Total,3,India,22,Chhattisgarh,411,Mahasamund,4701,1027,218
3_22_411_0,2011,Urban,3,India,22,Chhattisgarh,411,Mahasamund,191,153,800
3_22_412_0,2011,Rural,3,India,22,Chhattisgarh,412,Dhamtari,4029,637,.16
3_22_412_0,2011,Total,3,India,22,Chhattisgarh,412,Dhamtari,4159,803,193
3_22_412_0,2011,Urban,3,India,22,Chhattisgarh,412,Dhamtari,130,166,1280
3_22_413_0,2011,Rural,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,7069,617,.09
3_22_413_0,2011,Total,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,7145,673,94.10000000000001
3_22_413_0,2011,Urban,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,76.3,56.1,735
3_22_414_0,2011,Rural,3,India,22,Chhattisgarh,414,Bastar,10460,1384,.13
3_22_414_0,2011,Total,3,India,22,Chhattisgarh,414,Bastar,10562,1589,150
3_22_414_0,2011,Urban,3,India,22,Chhattisgarh,414,Bastar,102,205,2008
3_22_415_0,2011,Rural,3,India,22,Chhattisgarh,415,Narayanpur,4911,77,.02
3_22_415_0,2011,Total,3,India,22,Chhattisgarh,415,Narayanpur,4911,77,15.7
3_22_415_0,2011,Urban,3,India,22,Chhattisgarh,415,Narayanpur,0,0,
3_22_416_0,2011,Rural,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,8473,528,.06
3_22_416_0,2011,Total,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,8603,536,62.3
3_22_416_0,2011,Urban,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,130,7.9,61.1
3_22_417_0,2011,Rural,3,India,22,Chhattisgarh,417,Bijapur,8192,230,.03
3_22_417_0,2011,Total,3,India,22,Chhattisgarh,417,Bijapur,8192,230,28.1
3_22_417_0,2011,Urban,3,India,22,Chhattisgarh,417,Bijapur,0,0,
3_23_418_0,2011,Rural,3,India,23,Madhya Pradesh,418,Sheopur,6602,899,.14
3_23_418_0,2011,Total,3,India,23,Madhya Pradesh,418,Sheopur,6663,987,148
3_23_418_0,2011,Urban,3,India,23,Madhya Pradesh,418,Sheopur,61.2,88.5,1445
3_23_419_0,2011,Rural,3,India,23,Madhya Pradesh,419,Morena,4875,1122,.23
3_23_419_0,2011,Total,3,India,23,Madhya Pradesh,419,Morena,5129,1580,308
3_23_419_0,2011,Urban,3,India,23,Madhya Pradesh,419,Morena,254,458,1802
3_23_420_0,2011,Rural,3,India,23,Madhya Pradesh,420,Bhind,4452,1372,.31
3_23_420_0,2011,Total,3,India,23,Madhya Pradesh,420,Bhind,4536,1647,363
3_23_420_0,2011,Urban,3,India,23,Madhya Pradesh,420,Bhind,84.40000000000001,274,3253
3_23_421_0,2011,Rural,3,India,23,Madhya Pradesh,421,Gwalior,4107,633,.15
3_23_421_0,2011,Total,3,India,23,Madhya Pradesh,421,Gwalior,4476,1751,391
3_23_421_0,2011,Urban,3,India,23,Madhya Pradesh,421,Gwalior,368,1119,3036
3_23_422_0,2011,Rural,3,India,23,Madhya Pradesh,422,Datia,2809,779,.28
3_23_422_0,2011,Total,3,India,23,Madhya Pradesh,422,Datia,2888,896,310
3_23_422_0,2011,Urban,3,India,23,Madhya Pradesh,422,Datia,78.7,117,1488
3_23_423_0,2011,Rural,3,India,23,Madhya Pradesh,423,Shivpuri,9884,1391,.14
3_23_423_0,2011,Total,3,India,23,Madhya Pradesh,423,Shivpuri,10007,1613,161
3_23_423_0,2011,Urban,3,India,23,Madhya Pradesh,423,Shivpuri,122,222,1816
3_23_424_0,2011,Rural,3,India,23,Madhya Pradesh,424,Tikamgarh,4920,1251,.25
3_23_424_0,2011,Total,3,India,23,Madhya Pradesh,424,Tikamgarh,5025,1367,272
3_23_424_0,2011,Urban,3,India,23,Madhya Pradesh,424,Tikamgarh,105,116,1104
3_23_425_0,2011,Rural,3,India,23,Madhya Pradesh,425,Chhatarpur,8619,1507,.17
3_23_425_0,2011,Total,3,India,23,Madhya Pradesh,425,Chhatarpur,8775,1715,195
3_23_425_0,2011,Urban,3,India,23,Madhya Pradesh,425,Chhatarpur,156,208,1337
3_23_426_0,2011,Rural,3,India,23,Madhya Pradesh,426,Panna,6888,905,.13
3_23_426_0,2011,Total,3,India,23,Madhya Pradesh,426,Panna,6929,976,141
3_23_426_0,2011,Urban,3,India,23,Madhya Pradesh,426,Panna,41.2,71.3,1728
3_23_427_0,2011,Rural,3,India,23,Madhya Pradesh,427,Sagar,10075,1824,.18
3_23_427_0,2011,Total,3,India,23,Madhya Pradesh,427,Sagar,10466,2344,224
3_23_427_0,2011,Urban,3,India,23,Madhya Pradesh,427,Sagar,392,520,1326
3_23_428_0,2011,Rural,3,India,23,Madhya Pradesh,428,Damoh,7266,1054,.15
3_23_428_0,2011,Total,3,India,23,Madhya Pradesh,428,Damoh,7399,1268,171
3_23_428_0,2011,Urban,3,India,23,Madhya Pradesh,428,Damoh,133,214,1606
3_23_429_0,2011,Rural,3,India,23,Madhya Pradesh,429,Satna,7262,1550,.21
3_23_429_0,2011,Total,3,India,23,Madhya Pradesh,429,Satna,7673,2160,282
3_23_429_0,2011,Urban,3,India,23,Madhya Pradesh,429,Satna,411,611,1487
3_23_430_0,2011,Rural,3,India,23,Madhya Pradesh,430,Rewa,6149,1803,.29
3_23_430_0,2011,Total,3,India,23,Madhya Pradesh,430,Rewa,6340,2277,359
3_23_430_0,2011,Urban,3,India,23,Madhya Pradesh,430,Rewa,190,474,2494
3_23_431_0,2011,Rural,3,India,23,Madhya Pradesh,431,Umaria,4583,699,.15
3_23_431_0,2011,Total,3,India,23,Madhya Pradesh,431,Umaria,4700,781,166
3_23_431_0,2011,Urban,3,India,23,Madhya Pradesh,431,Umaria,117,82.60000000000001,708
3_23_432_0,2011,Rural,3,India,23,Madhya Pradesh,432,Neemuch,4308,711,.16
3_23_432_0,2011,Total,3,India,23,Madhya Pradesh,432,Neemuch,4451,916,206
3_23_432_0,2011,Urban,3,India,23,Madhya Pradesh,432,Neemuch,144,206,1433
3_23_433_0,2011,Rural,3,India,23,Madhya Pradesh,433,Mandsaur,5229,1139,.22
3_23_433_0,2011,Total,3,India,23,Madhya Pradesh,433,Mandsaur,5336,1337,250
3_23_433_0,2011,Urban,3,India,23,Madhya Pradesh,433,Mandsaur,107,197,1838
3_23_434_0,2011,Rural,3,India,23,Madhya Pradesh,434,Ratlam,4633,993,.21
3_23_434_0,2011,Total,3,India,23,Madhya Pradesh,434,Ratlam,4821,1401,291
3_23_434_0,2011,Urban,3,India,23,Madhya Pradesh,434,Ratlam,188,408,2174
3_23_435_0,2011,Rural,3,India,23,Madhya Pradesh,435,Ujjain,5782,1273,.22
3_23_435_0,2011,Total,3,India,23,Madhya Pradesh,435,Ujjain,6144,1985,323
3_23_435_0,2011,Urban,3,India,23,Madhya Pradesh,435,Ujjain,363,712,1964
3_23_436_0,2011,Rural,3,India,23,Madhya Pradesh,436,Shajapur,6159,1381,.22
3_23_436_0,2011,Total,3,India,23,Madhya Pradesh,436,Shajapur,6219,1458,234
3_23_436_0,2011,Urban,3,India,23,Madhya Pradesh,436,Shajapur,60.8,77.7,1279
3_23_437_0,2011,Rural,3,India,23,Madhya Pradesh,437,Dewas,6972,1153,.17
3_23_437_0,2011,Total,3,India,23,Madhya Pradesh,437,Dewas,7184,1522,212
3_23_437_0,2011,Urban,3,India,23,Madhya Pradesh,437,Dewas,212,369,1743
3_23_438_0,2011,Rural,3,India,23,Madhya Pradesh,438,Dhar,7845,1659,.21
3_23_438_0,2011,Total,3,India,23,Madhya Pradesh,438,Dhar,8147,1982,243
3_23_438_0,2011,Urban,3,India,23,Madhya Pradesh,438,Dhar,301,322,1070
3_23_439_0,2011,Rural,3,India,23,Madhya Pradesh,439,Indore,2853,565,.2
3_23_439_0,2011,Total,3,India,23,Madhya Pradesh,439,Indore,3792,2822,744
3_23_439_0,2011,Urban,3,India,23,Madhya Pradesh,439,Indore,939,2258,2404
3_23_440_0,2011,Rural,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),8088,1733,.21
3_23_440_0,2011,Total,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),8244,1966,238
3_23_440_0,2011,Urban,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),156,233,1498
3_23_441_0,2011,Rural,3,India,23,Madhya Pradesh,441,Barwani,5103,932,.18
3_23_441_0,2011,Total,3,India,23,Madhya Pradesh,441,Barwani,5175,1036,200
3_23_441_0,2011,Urban,3,India,23,Madhya Pradesh,441,Barwani,71.90000000000001,105,1454
3_23_442_0,2011,Rural,3,India,23,Madhya Pradesh,442,Rajgarh,6177,1366,.22
3_23_442_0,2011,Total,3,India,23,Madhya Pradesh,442,Rajgarh,6253,1454,233
3_23_442_0,2011,Urban,3,India,23,Madhya Pradesh,442,Rajgarh,75.8,87.40000000000001,1153
3_23_443_0,2011,Rural,3,India,23,Madhya Pradesh,443,Vidisha,7119,1132,.16
3_23_443_0,2011,Total,3,India,23,Madhya Pradesh,443,Vidisha,7225,1364,189
3_23_443_0,2011,Urban,3,India,23,Madhya Pradesh,443,Vidisha,106,232,2189
3_23_444_0,2011,Rural,3,India,23,Madhya Pradesh,444,Bhopal,2088,208,.1
3_23_444_0,2011,Total,3,India,23,Madhya Pradesh,444,Bhopal,2715,2123,782
3_23_444_0,2011,Urban,3,India,23,Madhya Pradesh,444,Bhopal,627,1916,3054
3_23_445_0,2011,Rural,3,India,23,Madhya Pradesh,445,Sehore,6345,973,.15
3_23_445_0,2011,Total,3,India,23,Madhya Pradesh,445,Sehore,6544,1191,182
3_23_445_0,2011,Urban,3,India,23,Madhya Pradesh,445,Sehore,200,218,1093
3_23_446_0,2011,Rural,3,India,23,Madhya Pradesh,446,Raisen,8315,1132,.14
3_23_446_0,2011,Total,3,India,23,Madhya Pradesh,446,Raisen,8414,1285,153
3_23_446_0,2011,Urban,3,India,23,Madhya Pradesh,446,Raisen,98.10000000000001,153,1561
3_23_447_0,2011,Rural,3,India,23,Madhya Pradesh,447,Betul,9998,1440,.14
3_23_447_0,2011,Total,3,India,23,Madhya Pradesh,447,Betul,10149,1604,158
3_23_447_0,2011,Urban,3,India,23,Madhya Pradesh,447,Betul,152,164,1079
3_23_448_0,2011,Rural,3,India,23,Madhya Pradesh,448,Harda,3260,506,.16
3_23_448_0,2011,Total,3,India,23,Madhya Pradesh,448,Harda,3317,597,180
3_23_448_0,2011,Urban,3,India,23,Madhya Pradesh,448,Harda,57,91.10000000000001,1598
3_23_449_0,2011,Rural,3,India,23,Madhya Pradesh,449,Hoshangabad,6486,908,.14
3_23_449_0,2011,Total,3,India,23,Madhya Pradesh,449,Hoshangabad,6676,1245,187
3_23_449_0,2011,Urban,3,India,23,Madhya Pradesh,449,Hoshangabad,190,338,1773
3_23_450_0,2011,Rural,3,India,23,Madhya Pradesh,450,Katni,4843,922,.19
3_23_450_0,2011,Total,3,India,23,Madhya Pradesh,450,Katni,5127,1177,229
3_23_450_0,2011,Urban,3,India,23,Madhya Pradesh,450,Katni,283,255,900
3_23_451_0,2011,Rural,3,India,23,Madhya Pradesh,451,Jabalpur,4438,1022,.23
3_23_451_0,2011,Total,3,India,23,Madhya Pradesh,451,Jabalpur,4923,2526,513
3_23_451_0,2011,Urban,3,India,23,Madhya Pradesh,451,Jabalpur,485,1504,3102
3_23_452_0,2011,Rural,3,India,23,Madhya Pradesh,452,Narsimhapur,4930,947,.19
3_23_452_0,2011,Total,3,India,23,Madhya Pradesh,452,Narsimhapur,5135,1112,216
3_23_452_0,2011,Urban,3,India,23,Madhya Pradesh,452,Narsimhapur,204,164,804
3_23_453_0,2011,Rural,3,India,23,Madhya Pradesh,453,Dindori,5665,591,.1
3_23_453_0,2011,Total,3,India,23,Madhya Pradesh,453,Dindori,5666,591,104
3_23_453_0,2011,Urban,3,India,23,Madhya Pradesh,453,Dindori,.92,.03,29.1
3_23_454_0,2011,Rural,3,India,23,Madhya Pradesh,454,Mandla,7548,1037,.14
3_23_454_0,2011,Total,3,India,23,Madhya Pradesh,454,Mandla,7606,1111,146
3_23_454_0,2011,Urban,3,India,23,Madhya Pradesh,454,Mandla,58,74.2,1278
3_23_455_0,2011,Rural,3,India,23,Madhya Pradesh,455,Chhindwara,11530,1754,.15
3_23_455_0,2011,Total,3,India,23,Madhya Pradesh,455,Chhindwara,11745,2120,180
3_23_455_0,2011,Urban,3,India,23,Madhya Pradesh,455,Chhindwara,214,366,1707
3_23_456_0,2011,Rural,3,India,23,Madhya Pradesh,456,Seoni,8701,1248,.14
3_23_456_0,2011,Total,3,India,23,Madhya Pradesh,456,Seoni,8774,1353,154
3_23_456_0,2011,Urban,3,India,23,Madhya Pradesh,456,Seoni,73.5,105,1426
3_23_457_0,2011,Rural,3,India,23,Madhya Pradesh,457,Balaghat,9148,1571,.17
3_23_457_0,2011,Total,3,India,23,Madhya Pradesh,457,Balaghat,9253,1730,187
3_23_457_0,2011,Urban,3,India,23,Madhya Pradesh,457,Balaghat,106,159,1506
3_23_458_0,2011,Rural,3,India,23,Madhya Pradesh,458,Guna,6249,901,.14
3_23_458_0,2011,Total,3,India,23,Madhya Pradesh,458,Guna,6435,1143,178
3_23_458_0,2011,Urban,3,India,23,Madhya Pradesh,458,Guna,185,242,1303
3_23_459_0,2011,Rural,3,India,23,Madhya Pradesh,459,Ashoknagar,4747,670,.14
3_23_459_0,2011,Total,3,India,23,Madhya Pradesh,459,Ashoknagar,4826,788,163
3_23_459_0,2011,Urban,3,India,23,Madhya Pradesh,459,Ashoknagar,78.40000000000001,118,1501
3_23_460_0,2011,Rural,3,India,23,Madhya Pradesh,460,Shahdol,5550,674,.12
3_23_460_0,2011,Total,3,India,23,Madhya Pradesh,460,Shahdol,5693,1017,179
3_23_460_0,2011,Urban,3,India,23,Madhya Pradesh,460,Shahdol,142,342,2406
3_23_461_0,2011,Rural,3,India,23,Madhya Pradesh,461,Anuppur,3631,488,.13
3_23_461_0,2011,Total,3,India,23,Madhya Pradesh,461,Anuppur,3848,628,163
3_23_461_0,2011,Urban,3,India,23,Madhya Pradesh,461,Anuppur,217,141,650
3_23_462_0,2011,Rural,3,India,23,Madhya Pradesh,462,Sidhi,4614,956,.21
3_23_462_0,2011,Total,3,India,23,Madhya Pradesh,462,Sidhi,4675,1033,221
3_23_462_0,2011,Urban,3,India,23,Madhya Pradesh,462,Sidhi,61.40000000000001,77.10000000000001,1256
3_23_463_0,2011,Rural,3,India,23,Madhya Pradesh,463,Singrauli,5262,750,.14
3_23_463_0,2011,Total,3,India,23,Madhya Pradesh,463,Singrauli,5764,1080,187
3_23_463_0,2011,Urban,3,India,23,Madhya Pradesh,463,Singrauli,503,330,656
3_23_464_0,2011,Rural,3,India,23,Madhya Pradesh,464,Jhabua,3468,812,.23
3_23_464_0,2011,Total,3,India,23,Madhya Pradesh,464,Jhabua,3509,892,254
3_23_464_0,2011,Urban,3,India,23,Madhya Pradesh,464,Jhabua,41.1,80.30000000000001,1956
3_23_465_0,2011,Rural,3,India,23,Madhya Pradesh,465,Alirajpur,3286,670,.2
3_23_465_0,2011,Total,3,India,23,Madhya Pradesh,465,Alirajpur,3317,727,219
3_23_465_0,2011,Urban,3,India,23,Madhya Pradesh,465,Alirajpur,30.9,57.5,1860
3_23_466_0,2011,Rural,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),7151,1209,.17
3_23_466_0,2011,Total,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),7298,1397,191
3_23_466_0,2011,Urban,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),146,188,1287
3_23_467_0,2011,Rural,3,India,23,Madhya Pradesh,467,Burhanpur,3151,389,.12
3_23_467_0,2011,Total,3,India,23,Madhya Pradesh,467,Burhanpur,3238,574,177
3_23_467_0,2011,Urban,3,India,23,Madhya Pradesh,467,Burhanpur,87.7,185,2106
3_24_468_0,2011,Rural,3,India,24,Gujarat,468,Kachchh,41028,1007,.02
3_24_468_0,2011,Total,3,India,24,Gujarat,468,Kachchh,42766,1826,42.7
3_24_468_0,2011,Urban,3,India,24,Gujarat,468,Kachchh,1739,819,471
3_24_469_0,2011,Rural,3,India,24,Gujarat,469,Banas Kantha,10228,2147,.21
3_24_469_0,2011,Total,3,India,24,Gujarat,469,Banas Kantha,10657,2629,247
3_24_469_0,2011,Urban,3,India,24,Gujarat,469,Banas Kantha,429,481,1123
3_24_470_0,2011,Rural,3,India,24,Gujarat,470,Patan,5450,836,.15
3_24_470_0,2011,Total,3,India,24,Gujarat,470,Patan,5666,1120,198
3_24_470_0,2011,Urban,3,India,24,Gujarat,470,Patan,216,283,1315
3_24_471_0,2011,Rural,3,India,24,Gujarat,471,Mahesana,3550,1006,.28
3_24_471_0,2011,Total,3,India,24,Gujarat,471,Mahesana,4427,1972,445
3_24_471_0,2011,Urban,3,India,24,Gujarat,471,Mahesana,876,965,1102
3_24_472_0,2011,Rural,3,India,24,Gujarat,472,Sabar Kantha,7411,2000,.27
3_24_472_0,2011,Total,3,India,24,Gujarat,472,Sabar Kantha,7713,2431,315
3_24_472_0,2011,Urban,3,India,24,Gujarat,472,Sabar Kantha,302,431,1428
3_24_473_0,2011,Rural,3,India,24,Gujarat,473,Gandhinagar,1101,440,.4
3_24_473_0,2011,Total,3,India,24,Gujarat,473,Gandhinagar,2097,1763,841
3_24_473_0,2011,Urban,3,India,24,Gujarat,473,Gandhinagar,997,1323,1328
3_24_474_0,2011,Rural,3,India,24,Gujarat,474,Ahmadabad,6795,969,.14
3_24_474_0,2011,Total,3,India,24,Gujarat,474,Ahmadabad,8123,7161,882
3_24_474_0,2011,Urban,3,India,24,Gujarat,474,Ahmadabad,1328,6192,4662
3_24_475_0,2011,Rural,3,India,24,Gujarat,475,Surendranagar,10181,1207,.12
3_24_475_0,2011,Total,3,India,24,Gujarat,475,Surendranagar,10599,1761,166
3_24_475_0,2011,Urban,3,India,24,Gujarat,475,Surendranagar,419,553,1321
3_24_476_0,2011,Rural,3,India,24,Gujarat,476,Rajkot,9904,1513,.15
3_24_476_0,2011,Total,3,India,24,Gujarat,476,Rajkot,11131,3695,332
3_24_476_0,2011,Urban,3,India,24,Gujarat,476,Rajkot,1227,2181,1777
3_24_477_0,2011,Rural,3,India,24,Gujarat,477,Jamnagar,9887,1099,.11
3_24_477_0,2011,Total,3,India,24,Gujarat,477,Jamnagar,10864,2197,202
3_24_477_0,2011,Urban,3,India,24,Gujarat,477,Jamnagar,977,1099,1125
3_24_478_0,2011,Rural,3,India,24,Gujarat,478,Porbandar,2154,360,.17
3_24_478_0,2011,Total,3,India,24,Gujarat,478,Porbandar,2332,664,285
3_24_478_0,2011,Urban,3,India,24,Gujarat,478,Porbandar,178,304,1706
3_24_479_0,2011,Rural,3,India,24,Gujarat,479,Junagadh,7706,1686,.22
3_24_479_0,2011,Total,3,India,24,Gujarat,479,Junagadh,8784,2776,316
3_24_479_0,2011,Urban,3,India,24,Gujarat,479,Junagadh,1078,1091,1011
3_24_480_0,2011,Rural,3,India,24,Gujarat,480,Amreli,7042,1557,.22
3_24_480_0,2011,Total,3,India,24,Gujarat,480,Amreli,7374,1930,262
3_24_480_0,2011,Urban,3,India,24,Gujarat,480,Amreli,332,373,1123
3_24_481_0,2011,Rural,3,India,24,Gujarat,481,Bhavnagar,8164,1496,.18
3_24_481_0,2011,Total,3,India,24,Gujarat,481,Bhavnagar,8875,2502,282
3_24_481_0,2011,Urban,3,India,24,Gujarat,481,Bhavnagar,711,1006,1415
3_24_482_0,2011,Rural,3,India,24,Gujarat,482,Anand,2390,1085,.45
3_24_482_0,2011,Total,3,India,24,Gujarat,482,Anand,3127,2220,710
3_24_482_0,2011,Urban,3,India,24,Gujarat,482,Anand,737,1135,1540
3_24_483_0,2011,Rural,3,India,24,Gujarat,483,Kheda,3495,1477,.42
3_24_483_0,2011,Total,3,India,24,Gujarat,483,Kheda,3991,2237,560
3_24_483_0,2011,Urban,3,India,24,Gujarat,483,Kheda,496,760,1533
3_24_484_0,2011,Rural,3,India,24,Gujarat,484,Panch Mahals,5010,2091,.42
3_24_484_0,2011,Total,3,India,24,Gujarat,484,Panch Mahals,5277,2697,511
3_24_484_0,2011,Urban,3,India,24,Gujarat,484,Panch Mahals,266,606,2277
3_24_485_0,2011,Rural,3,India,24,Gujarat,485,Dohad,3531,1369,.39
