id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,area_bu,pop_bu,dens_bu
3_21_382_0,2011,Total,3,India,21,Odisha,382,Jajapur,2882,1668,579
3_21_382_0,2011,Urban,3,India,21,Odisha,382,Jajapur,8.800000000000001,20.6,2348
3_21_383_0,2011,Rural,3,India,21,Odisha,383,Dhenkanal,4407,999,.23
3_21_383_0,2011,Total,3,India,21,Odisha,383,Dhenkanal,4413,1029,233
3_21_383_0,2011,Urban,3,India,21,Odisha,383,Dhenkanal,5.7,29.2,5090
3_21_384_0,2011,Rural,3,India,21,Odisha,384,Anugul,6312,1481,.23
3_21_384_0,2011,Total,3,India,21,Odisha,384,Anugul,6320,1502,238
3_21_384_0,2011,Urban,3,India,21,Odisha,384,Anugul,8.4,21.6,2555
3_21_385_0,2011,Rural,3,India,21,Odisha,385,Nayagarh,3873,808,.21
3_21_385_0,2011,Total,3,India,21,Odisha,385,Nayagarh,3877,810,209
3_21_385_0,2011,Urban,3,India,21,Odisha,385,Nayagarh,3.6,2.2,608
3_21_386_0,2011,Rural,3,India,21,Odisha,386,Khordha,2735,1969,.72
3_21_386_0,2011,Total,3,India,21,Odisha,386,Khordha,2813,2860,1017
3_21_386_0,2011,Urban,3,India,21,Odisha,386,Khordha,78.2,891,11397
3_21_387_0,2011,Rural,3,India,21,Odisha,387,Puri,3515,1279,.36
3_21_387_0,2011,Total,3,India,21,Odisha,387,Puri,3529,1387,393
3_21_387_0,2011,Urban,3,India,21,Odisha,387,Puri,13.9,108,7753
3_21_388_0,2011,Rural,3,India,21,Odisha,388,Ganjam,8403,3247,.39
3_21_388_0,2011,Total,3,India,21,Odisha,388,Ganjam,8484,3636,429
3_21_388_0,2011,Urban,3,India,21,Odisha,388,Ganjam,80.80000000000001,389,4808
3_21_389_0,2011,Rural,3,India,21,Odisha,389,Gajapati,4227,643,.15
3_21_389_0,2011,Total,3,India,21,Odisha,389,Gajapati,4235,669,158
3_21_389_0,2011,Urban,3,India,21,Odisha,389,Gajapati,8,25.7,3206
3_21_390_0,2011,Rural,3,India,21,Odisha,390,Kandhamal,7941,555,.07
3_21_390_0,2011,Total,3,India,21,Odisha,390,Kandhamal,7943,566,71.2
3_21_390_0,2011,Urban,3,India,21,Odisha,390,Kandhamal,2.4,10.6,4399
3_21_391_0,2011,Rural,3,India,21,Odisha,391,Baudh,3065,606,.2
3_21_391_0,2011,Total,3,India,21,Odisha,391,Baudh,3066,609,199
3_21_391_0,2011,Urban,3,India,21,Odisha,391,Baudh,.76,2.4,3140
3_21_392_0,2011,Rural,3,India,21,Odisha,392,Subarnapur,2345,492,.21
3_21_392_0,2011,Total,3,India,21,Odisha,392,Subarnapur,2348,497,212
3_21_392_0,2011,Urban,3,India,21,Odisha,392,Subarnapur,2.7,4.800000000000001,1789
3_21_393_0,2011,Rural,3,India,21,Odisha,393,Balangir,6388,1605,.25
3_21_393_0,2011,Total,3,India,21,Odisha,393,Balangir,6399,1648,258
3_21_393_0,2011,Urban,3,India,21,Odisha,393,Balangir,10.9,42.8,3928
3_21_394_0,2011,Rural,3,India,21,Odisha,394,Nuapada,3927,706,.18
3_21_394_0,2011,Total,3,India,21,Odisha,394,Nuapada,3928,707,180
3_21_394_0,2011,Urban,3,India,21,Odisha,394,Nuapada,1.5,1.8,1163
3_21_395_0,2011,Rural,3,India,21,Odisha,395,Kalahandi,7895,1452,.18
3_21_395_0,2011,Total,3,India,21,Odisha,395,Kalahandi,7900,1469,186
3_21_395_0,2011,Urban,3,India,21,Odisha,395,Kalahandi,5.2,16.3,3160
3_21_396_0,2011,Rural,3,India,21,Odisha,396,Rayagada,7378,764,.1
3_21_396_0,2011,Total,3,India,21,Odisha,396,Rayagada,7384,786,106
3_21_396_0,2011,Urban,3,India,21,Odisha,396,Rayagada,5.5,21.2,3862
3_21_397_0,2011,Rural,3,India,21,Odisha,397,Nabarangapur,5401,1432,.27
3_21_397_0,2011,Total,3,India,21,Odisha,397,Nabarangapur,5405,1436,266
3_21_397_0,2011,Urban,3,India,21,Odisha,397,Nabarangapur,4,3.7,941
3_21_398_0,2011,Rural,3,India,21,Odisha,398,Koraput,8651,1309,.15
3_21_398_0,2011,Total,3,India,21,Odisha,398,Koraput,8656,1331,154
3_21_398_0,2011,Urban,3,India,21,Odisha,398,Koraput,5.800000000000001,22.5,3883
3_21_399_0,2011,Rural,3,India,21,Odisha,399,Malkangiri,5831,554,.09
3_21_399_0,2011,Total,3,India,21,Odisha,399,Malkangiri,5831,557,95.5
3_21_399_0,2011,Urban,3,India,21,Odisha,399,Malkangiri,.61,3.4,5487
3_22_400_0,2011,Rural,3,India,22,Chhattisgarh,400,Koriya,6544,549,.08
3_22_400_0,2011,Total,3,India,22,Chhattisgarh,400,Koriya,6548,562,85.80000000000001
3_22_400_0,2011,Urban,3,India,22,Chhattisgarh,400,Koriya,3.9,12.5,3240
3_22_401_0,2011,Rural,3,India,22,Chhattisgarh,401,Surguja,15757,2359,.15
3_22_401_0,2011,Total,3,India,22,Chhattisgarh,401,Surguja,15765,2402,152
3_22_401_0,2011,Urban,3,India,22,Chhattisgarh,401,Surguja,8,43.6,5475
3_22_402_0,2011,Rural,3,India,22,Chhattisgarh,402,Jashpur,5860,913,.16
3_22_402_0,2011,Total,3,India,22,Chhattisgarh,402,Jashpur,5867,917,156
3_22_402_0,2011,Urban,3,India,22,Chhattisgarh,402,Jashpur,6.300000000000001,4.5,723
3_22_403_0,2011,Rural,3,India,22,Chhattisgarh,403,Raigarh,7015,1269,.18
3_22_403_0,2011,Total,3,India,22,Chhattisgarh,403,Raigarh,7037,1387,197
3_22_403_0,2011,Urban,3,India,22,Chhattisgarh,403,Raigarh,21.9,118,5378
3_22_404_0,2011,Rural,3,India,22,Chhattisgarh,404,Korba,6561,1178,.18
3_22_404_0,2011,Total,3,India,22,Chhattisgarh,404,Korba,6614,1463,221
3_22_404_0,2011,Urban,3,India,22,Chhattisgarh,404,Korba,52.3,286,5466
3_22_405_0,2011,Rural,3,India,22,Chhattisgarh,405,Janjgir - Champa,3853,1225,.32
3_22_405_0,2011,Total,3,India,22,Chhattisgarh,405,Janjgir - Champa,3861,1243,322
3_22_405_0,2011,Urban,3,India,22,Chhattisgarh,405,Janjgir - Champa,7.4,18.7,2530
3_22_406_0,2011,Rural,3,India,22,Chhattisgarh,406,Bilaspur,8357,1936,.23
3_22_406_0,2011,Total,3,India,22,Chhattisgarh,406,Bilaspur,8390,2152,257
3_22_406_0,2011,Urban,3,India,22,Chhattisgarh,406,Bilaspur,33.2,216,6497
3_22_407_0,2011,Rural,3,India,22,Chhattisgarh,407,Kabeerdham,4166,563,.14
3_22_407_0,2011,Total,3,India,22,Chhattisgarh,407,Kabeerdham,4166,563,135
3_22_407_0,2011,Urban,3,India,22,Chhattisgarh,407,Kabeerdham,0,0,
3_22_408_0,2011,Rural,3,India,22,Chhattisgarh,408,Rajnandgaon,8158,1665,.2
3_22_408_0,2011,Total,3,India,22,Chhattisgarh,408,Rajnandgaon,8171,1752,214
3_22_408_0,2011,Urban,3,India,22,Chhattisgarh,408,Rajnandgaon,13,86.30000000000001,6662
3_22_409_0,2011,Rural,3,India,22,Chhattisgarh,409,Durg,8326,2332,.28
3_22_409_0,2011,Total,3,India,22,Chhattisgarh,409,Durg,8431,3226,383
3_22_409_0,2011,Urban,3,India,22,Chhattisgarh,409,Durg,105,894,8525
3_22_410_0,2011,Rural,3,India,22,Chhattisgarh,410,Raipur,12479,2942,.24
3_22_410_0,2011,Total,3,India,22,Chhattisgarh,410,Raipur,12546,3511,280
3_22_410_0,2011,Urban,3,India,22,Chhattisgarh,410,Raipur,66.8,569,8523
3_22_411_0,2011,Rural,3,India,22,Chhattisgarh,411,Mahasamund,4695,1004,.21
3_22_411_0,2011,Total,3,India,22,Chhattisgarh,411,Mahasamund,4701,1027,218
3_22_411_0,2011,Urban,3,India,22,Chhattisgarh,411,Mahasamund,5.600000000000001,23.6,4226
3_22_412_0,2011,Rural,3,India,22,Chhattisgarh,412,Dhamtari,4153,766,.18
3_22_412_0,2011,Total,3,India,22,Chhattisgarh,412,Dhamtari,4159,803,193
3_22_412_0,2011,Urban,3,India,22,Chhattisgarh,412,Dhamtari,6.5,36.7,5623
3_22_413_0,2011,Rural,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,7143,664,.09
3_22_413_0,2011,Total,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,7145,673,94.10000000000001
3_22_413_0,2011,Urban,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,2.7,8.4,3079
3_22_414_0,2011,Rural,3,India,22,Chhattisgarh,414,Bastar,10554,1537,.15
3_22_414_0,2011,Total,3,India,22,Chhattisgarh,414,Bastar,10562,1589,150
3_22_414_0,2011,Urban,3,India,22,Chhattisgarh,414,Bastar,8.6,52.40000000000001,6061
3_22_415_0,2011,Rural,3,India,22,Chhattisgarh,415,Narayanpur,4910,74.7,.02
3_22_415_0,2011,Total,3,India,22,Chhattisgarh,415,Narayanpur,4911,77,15.7
3_22_415_0,2011,Urban,3,India,22,Chhattisgarh,415,Narayanpur,1.2,2.3,1856
3_22_416_0,2011,Rural,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,8601,535,.06
3_22_416_0,2011,Total,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,8603,536,62.3
3_22_416_0,2011,Urban,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,1.5,1.1,718
3_22_417_0,2011,Rural,3,India,22,Chhattisgarh,417,Bijapur,8192,230,.03
3_22_417_0,2011,Total,3,India,22,Chhattisgarh,417,Bijapur,8192,230,28.1
3_22_417_0,2011,Urban,3,India,22,Chhattisgarh,417,Bijapur,0,0,
3_23_418_0,2011,Rural,3,India,23,Madhya Pradesh,418,Sheopur,6659,979,.15
3_23_418_0,2011,Total,3,India,23,Madhya Pradesh,418,Sheopur,6663,987,148
3_23_418_0,2011,Urban,3,India,23,Madhya Pradesh,418,Sheopur,5,8.6,1744
3_23_419_0,2011,Rural,3,India,23,Madhya Pradesh,419,Morena,5092,1454,.29
3_23_419_0,2011,Total,3,India,23,Madhya Pradesh,419,Morena,5129,1580,308
3_23_419_0,2011,Urban,3,India,23,Madhya Pradesh,419,Morena,36.8,125,3407
3_23_420_0,2011,Rural,3,India,23,Madhya Pradesh,420,Bhind,4496,1527,.34
3_23_420_0,2011,Total,3,India,23,Madhya Pradesh,420,Bhind,4536,1647,363
3_23_420_0,2011,Urban,3,India,23,Madhya Pradesh,420,Bhind,40.3,119,2952
3_23_421_0,2011,Rural,3,India,23,Madhya Pradesh,421,Gwalior,4381,1025,.23
3_23_421_0,2011,Total,3,India,23,Madhya Pradesh,421,Gwalior,4476,1751,391
3_23_421_0,2011,Urban,3,India,23,Madhya Pradesh,421,Gwalior,95.30000000000001,726,7614
3_23_422_0,2011,Rural,3,India,23,Madhya Pradesh,422,Datia,2876,877,.3
3_23_422_0,2011,Total,3,India,23,Madhya Pradesh,422,Datia,2888,896,310
3_23_422_0,2011,Urban,3,India,23,Madhya Pradesh,422,Datia,12.5,19.7,1572
3_23_423_0,2011,Rural,3,India,23,Madhya Pradesh,423,Shivpuri,9989,1529,.15
3_23_423_0,2011,Total,3,India,23,Madhya Pradesh,423,Shivpuri,10007,1613,161
3_23_423_0,2011,Urban,3,India,23,Madhya Pradesh,423,Shivpuri,17.2,83.60000000000001,4855
3_23_424_0,2011,Rural,3,India,23,Madhya Pradesh,424,Tikamgarh,5019,1352,.27
3_23_424_0,2011,Total,3,India,23,Madhya Pradesh,424,Tikamgarh,5025,1367,272
3_23_424_0,2011,Urban,3,India,23,Madhya Pradesh,424,Tikamgarh,5.800000000000001,15.5,2655
3_23_425_0,2011,Rural,3,India,23,Madhya Pradesh,425,Chhatarpur,8762,1649,.19
3_23_425_0,2011,Total,3,India,23,Madhya Pradesh,425,Chhatarpur,8775,1715,195
3_23_425_0,2011,Urban,3,India,23,Madhya Pradesh,425,Chhatarpur,12.7,66,5218
3_23_426_0,2011,Rural,3,India,23,Madhya Pradesh,426,Panna,6926,963,.14
3_23_426_0,2011,Total,3,India,23,Madhya Pradesh,426,Panna,6929,976,141
3_23_426_0,2011,Urban,3,India,23,Madhya Pradesh,426,Panna,3.2,13.2,4081
3_23_427_0,2011,Rural,3,India,23,Madhya Pradesh,427,Sagar,10401,2091,.2
3_23_427_0,2011,Total,3,India,23,Madhya Pradesh,427,Sagar,10466,2344,224
3_23_427_0,2011,Urban,3,India,23,Madhya Pradesh,427,Sagar,65.3,253,3875
3_23_428_0,2011,Rural,3,India,23,Madhya Pradesh,428,Damoh,7386,1215,.16
3_23_428_0,2011,Total,3,India,23,Madhya Pradesh,428,Damoh,7399,1268,171
3_23_428_0,2011,Urban,3,India,23,Madhya Pradesh,428,Damoh,12.7,52.90000000000001,4160
3_23_429_0,2011,Rural,3,India,23,Madhya Pradesh,429,Satna,7648,1926,.25
3_23_429_0,2011,Total,3,India,23,Madhya Pradesh,429,Satna,7673,2160,282
3_23_429_0,2011,Urban,3,India,23,Madhya Pradesh,429,Satna,24.6,235,9551
3_23_430_0,2011,Rural,3,India,23,Madhya Pradesh,430,Rewa,6326,2146,.34
3_23_430_0,2011,Total,3,India,23,Madhya Pradesh,430,Rewa,6340,2277,359
3_23_430_0,2011,Urban,3,India,23,Madhya Pradesh,430,Rewa,13.5,131,9687
3_23_431_0,2011,Rural,3,India,23,Madhya Pradesh,431,Umaria,4692,772,.16
3_23_431_0,2011,Total,3,India,23,Madhya Pradesh,431,Umaria,4700,781,166
3_23_431_0,2011,Urban,3,India,23,Madhya Pradesh,431,Umaria,7.7,8.9,1154
3_23_432_0,2011,Rural,3,India,23,Madhya Pradesh,432,Neemuch,4436,848,.19
3_23_432_0,2011,Total,3,India,23,Madhya Pradesh,432,Neemuch,4451,916,206
3_23_432_0,2011,Urban,3,India,23,Madhya Pradesh,432,Neemuch,15.3,68.2,4445
3_23_433_0,2011,Rural,3,India,23,Madhya Pradesh,433,Mandsaur,5294,1218,.23
3_23_433_0,2011,Total,3,India,23,Madhya Pradesh,433,Mandsaur,5336,1337,250
3_23_433_0,2011,Urban,3,India,23,Madhya Pradesh,433,Mandsaur,43,118,2755
3_23_434_0,2011,Rural,3,India,23,Madhya Pradesh,434,Ratlam,4757,1211,.25
3_23_434_0,2011,Total,3,India,23,Madhya Pradesh,434,Ratlam,4821,1401,291
3_23_434_0,2011,Urban,3,India,23,Madhya Pradesh,434,Ratlam,63.90000000000001,191,2980
3_23_435_0,2011,Rural,3,India,23,Madhya Pradesh,435,Ujjain,6041,1586,.26
3_23_435_0,2011,Total,3,India,23,Madhya Pradesh,435,Ujjain,6144,1985,323
3_23_435_0,2011,Urban,3,India,23,Madhya Pradesh,435,Ujjain,103,399,3863
3_23_436_0,2011,Rural,3,India,23,Madhya Pradesh,436,Shajapur,6192,1406,.23
3_23_436_0,2011,Total,3,India,23,Madhya Pradesh,436,Shajapur,6219,1458,234
3_23_436_0,2011,Urban,3,India,23,Madhya Pradesh,436,Shajapur,27.6,52.40000000000001,1903
3_23_437_0,2011,Rural,3,India,23,Madhya Pradesh,437,Dewas,7142,1373,.19
3_23_437_0,2011,Total,3,India,23,Madhya Pradesh,437,Dewas,7184,1522,212
3_23_437_0,2011,Urban,3,India,23,Madhya Pradesh,437,Dewas,41.40000000000001,149,3611
3_23_438_0,2011,Rural,3,India,23,Madhya Pradesh,438,Dhar,8025,1806,.22
3_23_438_0,2011,Total,3,India,23,Madhya Pradesh,438,Dhar,8147,1982,243
3_23_438_0,2011,Urban,3,India,23,Madhya Pradesh,438,Dhar,122,176,1447
3_23_439_0,2011,Rural,3,India,23,Madhya Pradesh,439,Indore,3508,1093,.31
3_23_439_0,2011,Total,3,India,23,Madhya Pradesh,439,Indore,3792,2822,744
3_23_439_0,2011,Urban,3,India,23,Madhya Pradesh,439,Indore,285,1730,6074
3_23_440_0,2011,Rural,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),8143,1789,.22
3_23_440_0,2011,Total,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),8244,1966,238
3_23_440_0,2011,Urban,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),101,177,1753
3_23_441_0,2011,Rural,3,India,23,Madhya Pradesh,441,Barwani,5122,972,.19
3_23_441_0,2011,Total,3,India,23,Madhya Pradesh,441,Barwani,5175,1036,200
3_23_441_0,2011,Urban,3,India,23,Madhya Pradesh,441,Barwani,53.40000000000001,63.90000000000001,1196
3_23_442_0,2011,Rural,3,India,23,Madhya Pradesh,442,Rajgarh,6230,1407,.23
3_23_442_0,2011,Total,3,India,23,Madhya Pradesh,442,Rajgarh,6253,1454,233
3_23_442_0,2011,Urban,3,India,23,Madhya Pradesh,442,Rajgarh,22.8,47.2,2073
3_23_443_0,2011,Rural,3,India,23,Madhya Pradesh,443,Vidisha,7198,1236,.17
3_23_443_0,2011,Total,3,India,23,Madhya Pradesh,443,Vidisha,7225,1364,189
3_23_443_0,2011,Urban,3,India,23,Madhya Pradesh,443,Vidisha,26.9,128,4773
3_23_444_0,2011,Rural,3,India,23,Madhya Pradesh,444,Bhopal,2573,761,.3
3_23_444_0,2011,Total,3,India,23,Madhya Pradesh,444,Bhopal,2715,2123,782
3_23_444_0,2011,Urban,3,India,23,Madhya Pradesh,444,Bhopal,142,1363,9592
3_23_445_0,2011,Rural,3,India,23,Madhya Pradesh,445,Sehore,6517,1131,.17
3_23_445_0,2011,Total,3,India,23,Madhya Pradesh,445,Sehore,6544,1191,182
3_23_445_0,2011,Urban,3,India,23,Madhya Pradesh,445,Sehore,27.5,59.90000000000001,2179
3_23_446_0,2011,Rural,3,India,23,Madhya Pradesh,446,Raisen,8383,1200,.14
3_23_446_0,2011,Total,3,India,23,Madhya Pradesh,446,Raisen,8414,1285,153
3_23_446_0,2011,Urban,3,India,23,Madhya Pradesh,446,Raisen,30.7,85.2,2777
3_23_447_0,2011,Rural,3,India,23,Madhya Pradesh,447,Betul,10129,1535,.15
3_23_447_0,2011,Total,3,India,23,Madhya Pradesh,447,Betul,10149,1604,158
3_23_447_0,2011,Urban,3,India,23,Madhya Pradesh,447,Betul,20.4,68.60000000000001,3364
3_23_448_0,2011,Rural,3,India,23,Madhya Pradesh,448,Harda,3304,549,.17
3_23_448_0,2011,Total,3,India,23,Madhya Pradesh,448,Harda,3317,597,180
3_23_448_0,2011,Urban,3,India,23,Madhya Pradesh,448,Harda,12.6,47.7,3802
3_23_449_0,2011,Rural,3,India,23,Madhya Pradesh,449,Hoshangabad,6650,1122,.17
3_23_449_0,2011,Total,3,India,23,Madhya Pradesh,449,Hoshangabad,6676,1245,187
3_23_449_0,2011,Urban,3,India,23,Madhya Pradesh,449,Hoshangabad,26.7,123,4626
3_23_450_0,2011,Rural,3,India,23,Madhya Pradesh,450,Katni,5101,1087,.21
3_23_450_0,2011,Total,3,India,23,Madhya Pradesh,450,Katni,5127,1177,229
3_23_450_0,2011,Urban,3,India,23,Madhya Pradesh,450,Katni,25.1,90,3579
3_23_451_0,2011,Rural,3,India,23,Madhya Pradesh,451,Jabalpur,4807,1603,.33
3_23_451_0,2011,Total,3,India,23,Madhya Pradesh,451,Jabalpur,4923,2526,513
3_23_451_0,2011,Urban,3,India,23,Madhya Pradesh,451,Jabalpur,116,923,7925
3_23_452_0,2011,Rural,3,India,23,Madhya Pradesh,452,Narsimhapur,5093,1048,.21
3_23_452_0,2011,Total,3,India,23,Madhya Pradesh,452,Narsimhapur,5135,1112,216
3_23_452_0,2011,Urban,3,India,23,Madhya Pradesh,452,Narsimhapur,42,64,1525
3_23_453_0,2011,Rural,3,India,23,Madhya Pradesh,453,Dindori,5665,589,.1
3_23_453_0,2011,Total,3,India,23,Madhya Pradesh,453,Dindori,5666,591,104
3_23_453_0,2011,Urban,3,India,23,Madhya Pradesh,453,Dindori,1.8,1.2,687
3_23_454_0,2011,Rural,3,India,23,Madhya Pradesh,454,Mandla,7597,1089,.14
3_23_454_0,2011,Total,3,India,23,Madhya Pradesh,454,Mandla,7606,1111,146
3_23_454_0,2011,Urban,3,India,23,Madhya Pradesh,454,Mandla,9.600000000000001,22,2297
3_23_455_0,2011,Rural,3,India,23,Madhya Pradesh,455,Chhindwara,11699,1992,.17
3_23_455_0,2011,Total,3,India,23,Madhya Pradesh,455,Chhindwara,11745,2120,180
3_23_455_0,2011,Urban,3,India,23,Madhya Pradesh,455,Chhindwara,45.2,127,2818
3_23_456_0,2011,Rural,3,India,23,Madhya Pradesh,456,Seoni,8731,1286,.15
3_23_456_0,2011,Total,3,India,23,Madhya Pradesh,456,Seoni,8774,1353,154
3_23_456_0,2011,Urban,3,India,23,Madhya Pradesh,456,Seoni,43.6,67.3,1543
3_23_457_0,2011,Rural,3,India,23,Madhya Pradesh,457,Balaghat,9244,1694,.18
3_23_457_0,2011,Total,3,India,23,Madhya Pradesh,457,Balaghat,9253,1730,187
3_23_457_0,2011,Urban,3,India,23,Madhya Pradesh,457,Balaghat,9.9,36.4,3675
3_23_458_0,2011,Rural,3,India,23,Madhya Pradesh,458,Guna,6405,1038,.16
3_23_458_0,2011,Total,3,India,23,Madhya Pradesh,458,Guna,6435,1143,178
3_23_458_0,2011,Urban,3,India,23,Madhya Pradesh,458,Guna,30.3,105,3475
3_23_459_0,2011,Rural,3,India,23,Madhya Pradesh,459,Ashoknagar,4814,751,.16
3_23_459_0,2011,Total,3,India,23,Madhya Pradesh,459,Ashoknagar,4826,788,163
3_23_459_0,2011,Urban,3,India,23,Madhya Pradesh,459,Ashoknagar,11.8,36.7,3125
3_23_460_0,2011,Rural,3,India,23,Madhya Pradesh,460,Shahdol,5676,916,.16
3_23_460_0,2011,Total,3,India,23,Madhya Pradesh,460,Shahdol,5693,1017,179
3_23_460_0,2011,Urban,3,India,23,Madhya Pradesh,460,Shahdol,16.9,100,5935
3_23_461_0,2011,Rural,3,India,23,Madhya Pradesh,461,Anuppur,3843,620,.16
3_23_461_0,2011,Total,3,India,23,Madhya Pradesh,461,Anuppur,3848,628,163
3_23_461_0,2011,Urban,3,India,23,Madhya Pradesh,461,Anuppur,4.4,8.1,1825
3_23_462_0,2011,Rural,3,India,23,Madhya Pradesh,462,Sidhi,4674,1029,.22
3_23_462_0,2011,Total,3,India,23,Madhya Pradesh,462,Sidhi,4675,1033,221
3_23_462_0,2011,Urban,3,India,23,Madhya Pradesh,462,Sidhi,1.2,4.2,3528
3_23_463_0,2011,Rural,3,India,23,Madhya Pradesh,463,Singrauli,5740,1021,.18
3_23_463_0,2011,Total,3,India,23,Madhya Pradesh,463,Singrauli,5764,1080,187
3_23_463_0,2011,Urban,3,India,23,Madhya Pradesh,463,Singrauli,24.4,59.2,2431
3_23_464_0,2011,Rural,3,India,23,Madhya Pradesh,464,Jhabua,3501,887,.25
3_23_464_0,2011,Total,3,India,23,Madhya Pradesh,464,Jhabua,3509,892,254
3_23_464_0,2011,Urban,3,India,23,Madhya Pradesh,464,Jhabua,8,4.800000000000001,596
3_23_465_0,2011,Rural,3,India,23,Madhya Pradesh,465,Alirajpur,3315,723,.22
3_23_465_0,2011,Total,3,India,23,Madhya Pradesh,465,Alirajpur,3317,727,219
3_23_465_0,2011,Urban,3,India,23,Madhya Pradesh,465,Alirajpur,1.8,4.3,2402
3_23_466_0,2011,Rural,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),7245,1261,.17
3_23_466_0,2011,Total,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),7298,1397,191
3_23_466_0,2011,Urban,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),52.90000000000001,136,2574
3_23_467_0,2011,Rural,3,India,23,Madhya Pradesh,467,Burhanpur,3198,444,.14
3_23_467_0,2011,Total,3,India,23,Madhya Pradesh,467,Burhanpur,3238,574,177
3_23_467_0,2011,Urban,3,India,23,Madhya Pradesh,467,Burhanpur,40,130,3256
3_24_468_0,2011,Rural,3,India,24,Gujarat,468,Kachchh,42693,1548,.04
3_24_468_0,2011,Total,3,India,24,Gujarat,468,Kachchh,42766,1826,42.7
3_24_468_0,2011,Urban,3,India,24,Gujarat,468,Kachchh,72.8,278,3818
3_24_469_0,2011,Rural,3,India,24,Gujarat,469,Banas Kantha,10624,2557,.24
3_24_469_0,2011,Total,3,India,24,Gujarat,469,Banas Kantha,10657,2629,247
3_24_469_0,2011,Urban,3,India,24,Gujarat,469,Banas Kantha,32.9,71.90000000000001,2186
3_24_470_0,2011,Rural,3,India,24,Gujarat,470,Patan,5639,1055,.19
3_24_470_0,2011,Total,3,India,24,Gujarat,470,Patan,5666,1120,198
3_24_470_0,2011,Urban,3,India,24,Gujarat,470,Patan,26.3,64.7,2460
3_24_471_0,2011,Rural,3,India,24,Gujarat,471,Mahesana,4386,1809,.41
3_24_471_0,2011,Total,3,India,24,Gujarat,471,Mahesana,4427,1972,445
3_24_471_0,2011,Urban,3,India,24,Gujarat,471,Mahesana,40.5,163,4018
3_24_472_0,2011,Rural,3,India,24,Gujarat,472,Sabar Kantha,7682,2331,.3
3_24_472_0,2011,Total,3,India,24,Gujarat,472,Sabar Kantha,7713,2431,315
3_24_472_0,2011,Urban,3,India,24,Gujarat,472,Sabar Kantha,31.4,99.80000000000001,3182
3_24_473_0,2011,Rural,3,India,24,Gujarat,473,Gandhinagar,2043,1517,.74
3_24_473_0,2011,Total,3,India,24,Gujarat,473,Gandhinagar,2097,1763,841
3_24_473_0,2011,Urban,3,India,24,Gujarat,473,Gandhinagar,54.3,246,4532
3_24_474_0,2011,Rural,3,India,24,Gujarat,474,Ahmadabad,7839,2709,.35
3_24_474_0,2011,Total,3,India,24,Gujarat,474,Ahmadabad,8123,7161,882
3_24_474_0,2011,Urban,3,India,24,Gujarat,474,Ahmadabad,284,4452,15672
3_24_475_0,2011,Rural,3,India,24,Gujarat,475,Surendranagar,10491,1468,.14
3_24_475_0,2011,Total,3,India,24,Gujarat,475,Surendranagar,10599,1761,166
3_24_475_0,2011,Urban,3,India,24,Gujarat,475,Surendranagar,109,292,2688
3_24_476_0,2011,Rural,3,India,24,Gujarat,476,Rajkot,10814,2314,.21
3_24_476_0,2011,Total,3,India,24,Gujarat,476,Rajkot,11131,3695,332
3_24_476_0,2011,Urban,3,India,24,Gujarat,476,Rajkot,317,1381,4353
3_24_477_0,2011,Rural,3,India,24,Gujarat,477,Jamnagar,10724,1595,.15
3_24_477_0,2011,Total,3,India,24,Gujarat,477,Jamnagar,10864,2197,202
3_24_477_0,2011,Urban,3,India,24,Gujarat,477,Jamnagar,140,603,4305
3_24_478_0,2011,Rural,3,India,24,Gujarat,478,Porbandar,2313,567,.25
3_24_478_0,2011,Total,3,India,24,Gujarat,478,Porbandar,2332,664,285
3_24_478_0,2011,Urban,3,India,24,Gujarat,478,Porbandar,19.3,96.40000000000001,4987
3_24_479_0,2011,Rural,3,India,24,Gujarat,479,Junagadh,8702,2465,.28
3_24_479_0,2011,Total,3,India,24,Gujarat,479,Junagadh,8784,2776,316
3_24_479_0,2011,Urban,3,India,24,Gujarat,479,Junagadh,82.40000000000001,311,3777
3_24_480_0,2011,Rural,3,India,24,Gujarat,480,Amreli,7175,1684,.23
3_24_480_0,2011,Total,3,India,24,Gujarat,480,Amreli,7374,1930,262
3_24_480_0,2011,Urban,3,India,24,Gujarat,480,Amreli,199,246,1235
3_24_481_0,2011,Rural,3,India,24,Gujarat,481,Bhavnagar,8610,1864,.22
3_24_481_0,2011,Total,3,India,24,Gujarat,481,Bhavnagar,8875,2502,282
3_24_481_0,2011,Urban,3,India,24,Gujarat,481,Bhavnagar,266,638,2400
3_24_482_0,2011,Rural,3,India,24,Gujarat,482,Anand,3058,2005,.66
