id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,hh_cell_t,hh_cell_slm
3_21_394_0,2011,Rural,3,India,21,Odisha,394,Nuapada,21.7,
3_21_394_0,2011,Total,3,India,21,Odisha,394,Nuapada,23.3,
3_21_394_0,2011,Urban,3,India,21,Odisha,394,Nuapada,55.1,52.3
3_21_395_0,2011,Rural,3,India,21,Odisha,395,Kalahandi,19.6,
3_21_395_0,2011,Total,3,India,21,Odisha,395,Kalahandi,22.6,
3_21_395_0,2011,Urban,3,India,21,Odisha,395,Kalahandi,63.90000000000001,60.1
3_21_396_0,2011,Rural,3,India,21,Odisha,396,Rayagada,16.1,
3_21_396_0,2011,Total,3,India,21,Odisha,396,Rayagada,23.8,
3_21_396_0,2011,Urban,3,India,21,Odisha,396,Rayagada,67.10000000000001,47.8
3_21_397_0,2011,Rural,3,India,21,Odisha,397,Nabarangapur,16.1,
3_21_397_0,2011,Total,3,India,21,Odisha,397,Nabarangapur,19.2,
3_21_397_0,2011,Urban,3,India,21,Odisha,397,Nabarangapur,57.8,49.8
3_21_398_0,2011,Rural,3,India,21,Odisha,398,Koraput,15.9,
3_21_398_0,2011,Total,3,India,21,Odisha,398,Koraput,24.5,
3_21_398_0,2011,Urban,3,India,21,Odisha,398,Koraput,69.10000000000001,47.2
3_21_399_0,2011,Rural,3,India,21,Odisha,399,Malkangiri,15.5,
3_21_399_0,2011,Total,3,India,21,Odisha,399,Malkangiri,19,
3_21_399_0,2011,Urban,3,India,21,Odisha,399,Malkangiri,58.6,43
3_22_400_0,2011,Rural,3,India,22,Chhattisgarh,400,Koriya,17.4,
3_22_400_0,2011,Total,3,India,22,Chhattisgarh,400,Koriya,31.6,
3_22_400_0,2011,Urban,3,India,22,Chhattisgarh,400,Koriya,65.60000000000001,68.60000000000001
3_22_401_0,2011,Rural,3,India,22,Chhattisgarh,401,Surguja,17.4,
3_22_401_0,2011,Total,3,India,22,Chhattisgarh,401,Surguja,22,
3_22_401_0,2011,Urban,3,India,22,Chhattisgarh,401,Surguja,67.8,60.1
3_22_402_0,2011,Rural,3,India,22,Chhattisgarh,402,Jashpur,14.7,
3_22_402_0,2011,Total,3,India,22,Chhattisgarh,402,Jashpur,18,
3_22_402_0,2011,Urban,3,India,22,Chhattisgarh,402,Jashpur,55.6,52.3
3_22_403_0,2011,Rural,3,India,22,Chhattisgarh,403,Raigarh,19.8,
3_22_403_0,2011,Total,3,India,22,Chhattisgarh,403,Raigarh,25.3,
3_22_403_0,2011,Urban,3,India,22,Chhattisgarh,403,Raigarh,58.1,51.7
3_22_404_0,2011,Rural,3,India,22,Chhattisgarh,404,Korba,14.6,
3_22_404_0,2011,Total,3,India,22,Chhattisgarh,404,Korba,31.1,
3_22_404_0,2011,Urban,3,India,22,Chhattisgarh,404,Korba,62.2,48.2
3_22_405_0,2011,Rural,3,India,22,Chhattisgarh,405,Janjgir - Champa,24.6,
3_22_405_0,2011,Total,3,India,22,Chhattisgarh,405,Janjgir - Champa,28,
3_22_405_0,2011,Urban,3,India,22,Chhattisgarh,405,Janjgir - Champa,51.7,37.8
3_22_406_0,2011,Rural,3,India,22,Chhattisgarh,406,Bilaspur,17.5,
3_22_406_0,2011,Total,3,India,22,Chhattisgarh,406,Bilaspur,27.3,
3_22_406_0,2011,Urban,3,India,22,Chhattisgarh,406,Bilaspur,60.40000000000001,50.3
3_22_407_0,2011,Rural,3,India,22,Chhattisgarh,407,Kabeerdham,20.1,
3_22_407_0,2011,Total,3,India,22,Chhattisgarh,407,Kabeerdham,23.2,
3_22_407_0,2011,Urban,3,India,22,Chhattisgarh,407,Kabeerdham,49.5,45.8
3_22_408_0,2011,Rural,3,India,22,Chhattisgarh,408,Rajnandgaon,24.4,
3_22_408_0,2011,Total,3,India,22,Chhattisgarh,408,Rajnandgaon,30,
3_22_408_0,2011,Urban,3,India,22,Chhattisgarh,408,Rajnandgaon,54.90000000000001,48.3
3_22_409_0,2011,Rural,3,India,22,Chhattisgarh,409,Durg,29.4,
3_22_409_0,2011,Total,3,India,22,Chhattisgarh,409,Durg,43.1,
3_22_409_0,2011,Urban,3,India,22,Chhattisgarh,409,Durg,64.60000000000001,55.2
3_22_410_0,2011,Rural,3,India,22,Chhattisgarh,410,Raipur,24.4,
3_22_410_0,2011,Total,3,India,22,Chhattisgarh,410,Raipur,37.3,
3_22_410_0,2011,Urban,3,India,22,Chhattisgarh,410,Raipur,61.6,53.7
3_22_411_0,2011,Rural,3,India,22,Chhattisgarh,411,Mahasamund,21.5,
3_22_411_0,2011,Total,3,India,22,Chhattisgarh,411,Mahasamund,24.7,
3_22_411_0,2011,Urban,3,India,22,Chhattisgarh,411,Mahasamund,52.1,44.90000000000001
3_22_412_0,2011,Rural,3,India,22,Chhattisgarh,412,Dhamtari,27,
3_22_412_0,2011,Total,3,India,22,Chhattisgarh,412,Dhamtari,31.7,
3_22_412_0,2011,Urban,3,India,22,Chhattisgarh,412,Dhamtari,51.6,50.1
3_22_413_0,2011,Rural,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,17.2,
3_22_413_0,2011,Total,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,21.8,
3_22_413_0,2011,Urban,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,60.2,62.5
3_22_414_0,2011,Rural,3,India,22,Chhattisgarh,414,Bastar,11.9,
3_22_414_0,2011,Total,3,India,22,Chhattisgarh,414,Bastar,18.3,
3_22_414_0,2011,Urban,3,India,22,Chhattisgarh,414,Bastar,58.8,53.90000000000001
3_22_415_0,2011,Rural,3,India,22,Chhattisgarh,415,Narayanpur,5.800000000000001,
3_22_415_0,2011,Total,3,India,22,Chhattisgarh,415,Narayanpur,14.4,
3_22_415_0,2011,Urban,3,India,22,Chhattisgarh,415,Narayanpur,58.40000000000001,36.9
3_22_416_0,2011,Rural,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,8.1,
3_22_416_0,2011,Total,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,18.1,
3_22_416_0,2011,Urban,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,60.6,60.2
3_22_417_0,2011,Rural,3,India,22,Chhattisgarh,417,Bijapur,4.3,
3_22_417_0,2011,Total,3,India,22,Chhattisgarh,417,Bijapur,9,
3_22_417_0,2011,Urban,3,India,22,Chhattisgarh,417,Bijapur,44.2,45.2
3_23_418_0,2011,Rural,3,India,23,Madhya Pradesh,418,Sheopur,33.7,
3_23_418_0,2011,Total,3,India,23,Madhya Pradesh,418,Sheopur,38.6,
3_23_418_0,2011,Urban,3,India,23,Madhya Pradesh,418,Sheopur,68.8,71.3
3_23_419_0,2011,Rural,3,India,23,Madhya Pradesh,419,Morena,47.3,
3_23_419_0,2011,Total,3,India,23,Madhya Pradesh,419,Morena,52.3,
3_23_419_0,2011,Urban,3,India,23,Madhya Pradesh,419,Morena,71.2,66.2
3_23_420_0,2011,Rural,3,India,23,Madhya Pradesh,420,Bhind,53.8,
3_23_420_0,2011,Total,3,India,23,Madhya Pradesh,420,Bhind,57.7,
3_23_420_0,2011,Urban,3,India,23,Madhya Pradesh,420,Bhind,70,63.40000000000001
3_23_421_0,2011,Rural,3,India,23,Madhya Pradesh,421,Gwalior,50.90000000000001,
3_23_421_0,2011,Total,3,India,23,Madhya Pradesh,421,Gwalior,64.2,
3_23_421_0,2011,Urban,3,India,23,Madhya Pradesh,421,Gwalior,72.7,63.3
3_23_422_0,2011,Rural,3,India,23,Madhya Pradesh,422,Datia,49.6,
3_23_422_0,2011,Total,3,India,23,Madhya Pradesh,422,Datia,54,
3_23_422_0,2011,Urban,3,India,23,Madhya Pradesh,422,Datia,71.10000000000001,61.1
3_23_423_0,2011,Rural,3,India,23,Madhya Pradesh,423,Shivpuri,35.8,
3_23_423_0,2011,Total,3,India,23,Madhya Pradesh,423,Shivpuri,40.40000000000001,
3_23_423_0,2011,Urban,3,India,23,Madhya Pradesh,423,Shivpuri,66.3,61.8
3_23_424_0,2011,Rural,3,India,23,Madhya Pradesh,424,Tikamgarh,41.90000000000001,
3_23_424_0,2011,Total,3,India,23,Madhya Pradesh,424,Tikamgarh,45.5,
3_23_424_0,2011,Urban,3,India,23,Madhya Pradesh,424,Tikamgarh,65.5,61.5
3_23_425_0,2011,Rural,3,India,23,Madhya Pradesh,425,Chhatarpur,41.8,
3_23_425_0,2011,Total,3,India,23,Madhya Pradesh,425,Chhatarpur,47.1,
3_23_425_0,2011,Urban,3,India,23,Madhya Pradesh,425,Chhatarpur,69.40000000000001,57
3_23_426_0,2011,Rural,3,India,23,Madhya Pradesh,426,Panna,31.1,
3_23_426_0,2011,Total,3,India,23,Madhya Pradesh,426,Panna,34.4,
3_23_426_0,2011,Urban,3,India,23,Madhya Pradesh,426,Panna,63,62.8
3_23_427_0,2011,Rural,3,India,23,Madhya Pradesh,427,Sagar,31.2,
3_23_427_0,2011,Total,3,India,23,Madhya Pradesh,427,Sagar,39.8,
3_23_427_0,2011,Urban,3,India,23,Madhya Pradesh,427,Sagar,64.10000000000001,56.5
3_23_428_0,2011,Rural,3,India,23,Madhya Pradesh,428,Damoh,27.8,
3_23_428_0,2011,Total,3,India,23,Madhya Pradesh,428,Damoh,33,
3_23_428_0,2011,Urban,3,India,23,Madhya Pradesh,428,Damoh,59,54.2
3_23_429_0,2011,Rural,3,India,23,Madhya Pradesh,429,Satna,36.7,
3_23_429_0,2011,Total,3,India,23,Madhya Pradesh,429,Satna,42.2,
3_23_429_0,2011,Urban,3,India,23,Madhya Pradesh,429,Satna,66.60000000000001,50.5
3_23_430_0,2011,Rural,3,India,23,Madhya Pradesh,430,Rewa,37.9,
3_23_430_0,2011,Total,3,India,23,Madhya Pradesh,430,Rewa,41.3,
3_23_430_0,2011,Urban,3,India,23,Madhya Pradesh,430,Rewa,62.90000000000001,50.5
3_23_431_0,2011,Rural,3,India,23,Madhya Pradesh,431,Umaria,19.1,
3_23_431_0,2011,Total,3,India,23,Madhya Pradesh,431,Umaria,25.8,
3_23_431_0,2011,Urban,3,India,23,Madhya Pradesh,431,Umaria,61.40000000000001,51.2
3_23_432_0,2011,Rural,3,India,23,Madhya Pradesh,432,Neemuch,50.8,
3_23_432_0,2011,Total,3,India,23,Madhya Pradesh,432,Neemuch,56.2,
3_23_432_0,2011,Urban,3,India,23,Madhya Pradesh,432,Neemuch,71.7,62.7
3_23_433_0,2011,Rural,3,India,23,Madhya Pradesh,433,Mandsaur,51.1,
3_23_433_0,2011,Total,3,India,23,Madhya Pradesh,433,Mandsaur,55.6,
3_23_433_0,2011,Urban,3,India,23,Madhya Pradesh,433,Mandsaur,73.90000000000001,58.40000000000001
3_23_434_0,2011,Rural,3,India,23,Madhya Pradesh,434,Ratlam,37.1,
3_23_434_0,2011,Total,3,India,23,Madhya Pradesh,434,Ratlam,47.6,
3_23_434_0,2011,Urban,3,India,23,Madhya Pradesh,434,Ratlam,74.60000000000001,64.60000000000001
3_23_435_0,2011,Rural,3,India,23,Madhya Pradesh,435,Ujjain,53.8,
3_23_435_0,2011,Total,3,India,23,Madhya Pradesh,435,Ujjain,61.7,
3_23_435_0,2011,Urban,3,India,23,Madhya Pradesh,435,Ujjain,74.3,64.7
3_23_436_0,2011,Rural,3,India,23,Madhya Pradesh,436,Shajapur,47.5,
3_23_436_0,2011,Total,3,India,23,Madhya Pradesh,436,Shajapur,51.5,
3_23_436_0,2011,Urban,3,India,23,Madhya Pradesh,436,Shajapur,69.40000000000001,67
3_23_437_0,2011,Rural,3,India,23,Madhya Pradesh,437,Dewas,45.2,
3_23_437_0,2011,Total,3,India,23,Madhya Pradesh,437,Dewas,52.5,
3_23_437_0,2011,Urban,3,India,23,Madhya Pradesh,437,Dewas,71.7,62.40000000000001
3_23_438_0,2011,Rural,3,India,23,Madhya Pradesh,438,Dhar,34.8,
3_23_438_0,2011,Total,3,India,23,Madhya Pradesh,438,Dhar,42.1,
3_23_438_0,2011,Urban,3,India,23,Madhya Pradesh,438,Dhar,73.10000000000001,64.10000000000001
3_23_439_0,2011,Rural,3,India,23,Madhya Pradesh,439,Indore,59.90000000000001,
3_23_439_0,2011,Total,3,India,23,Madhya Pradesh,439,Indore,72.2,
3_23_439_0,2011,Urban,3,India,23,Madhya Pradesh,439,Indore,76.3,69.60000000000001
3_23_440_0,2011,Rural,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),32.7,
3_23_440_0,2011,Total,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),38.40000000000001,
3_23_440_0,2011,Urban,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),69,62.6
3_23_441_0,2011,Rural,3,India,23,Madhya Pradesh,441,Barwani,20.7,
3_23_441_0,2011,Total,3,India,23,Madhya Pradesh,441,Barwani,27.6,
3_23_441_0,2011,Urban,3,India,23,Madhya Pradesh,441,Barwani,65.3,54.5
3_23_442_0,2011,Rural,3,India,23,Madhya Pradesh,442,Rajgarh,36.5,
3_23_442_0,2011,Total,3,India,23,Madhya Pradesh,442,Rajgarh,41.5,
3_23_442_0,2011,Urban,3,India,23,Madhya Pradesh,442,Rajgarh,69.2,65.10000000000001
3_23_443_0,2011,Rural,3,India,23,Madhya Pradesh,443,Vidisha,44,
3_23_443_0,2011,Total,3,India,23,Madhya Pradesh,443,Vidisha,49,
3_23_443_0,2011,Urban,3,India,23,Madhya Pradesh,443,Vidisha,67,62
3_23_444_0,2011,Rural,3,India,23,Madhya Pradesh,444,Bhopal,44.40000000000001,
3_23_444_0,2011,Total,3,India,23,Madhya Pradesh,444,Bhopal,67.10000000000001,
3_23_444_0,2011,Urban,3,India,23,Madhya Pradesh,444,Bhopal,72.3,59.90000000000001
3_23_445_0,2011,Rural,3,India,23,Madhya Pradesh,445,Sehore,46,
3_23_445_0,2011,Total,3,India,23,Madhya Pradesh,445,Sehore,50.5,
3_23_445_0,2011,Urban,3,India,23,Madhya Pradesh,445,Sehore,71.2,66.40000000000001
3_23_446_0,2011,Rural,3,India,23,Madhya Pradesh,446,Raisen,41.6,
3_23_446_0,2011,Total,3,India,23,Madhya Pradesh,446,Raisen,47.3,
3_23_446_0,2011,Urban,3,India,23,Madhya Pradesh,446,Raisen,67.7,63.40000000000001
3_23_447_0,2011,Rural,3,India,23,Madhya Pradesh,447,Betul,24.8,
3_23_447_0,2011,Total,3,India,23,Madhya Pradesh,447,Betul,33.7,
3_23_447_0,2011,Urban,3,India,23,Madhya Pradesh,447,Betul,68.40000000000001,64.10000000000001
3_23_448_0,2011,Rural,3,India,23,Madhya Pradesh,448,Harda,49.90000000000001,
3_23_448_0,2011,Total,3,India,23,Madhya Pradesh,448,Harda,55.2,
3_23_448_0,2011,Urban,3,India,23,Madhya Pradesh,448,Harda,76.10000000000001,71.8
3_23_449_0,2011,Rural,3,India,23,Madhya Pradesh,449,Hoshangabad,43.8,
3_23_449_0,2011,Total,3,India,23,Madhya Pradesh,449,Hoshangabad,52.7,
3_23_449_0,2011,Urban,3,India,23,Madhya Pradesh,449,Hoshangabad,72.5,66.10000000000001
3_23_450_0,2011,Rural,3,India,23,Madhya Pradesh,450,Katni,25.3,
3_23_450_0,2011,Total,3,India,23,Madhya Pradesh,450,Katni,33.3,
3_23_450_0,2011,Urban,3,India,23,Madhya Pradesh,450,Katni,67.40000000000001,41.1
3_23_451_0,2011,Rural,3,India,23,Madhya Pradesh,451,Jabalpur,28.6,
3_23_451_0,2011,Total,3,India,23,Madhya Pradesh,451,Jabalpur,49.5,
3_23_451_0,2011,Urban,3,India,23,Madhya Pradesh,451,Jabalpur,67.10000000000001,59.6
3_23_452_0,2011,Rural,3,India,23,Madhya Pradesh,452,Narsimhapur,28.4,
3_23_452_0,2011,Total,3,India,23,Madhya Pradesh,452,Narsimhapur,33.8,
3_23_452_0,2011,Urban,3,India,23,Madhya Pradesh,452,Narsimhapur,59.8,50.7
3_23_453_0,2011,Rural,3,India,23,Madhya Pradesh,453,Dindori,12.3,
3_23_453_0,2011,Total,3,India,23,Madhya Pradesh,453,Dindori,14.3,
3_23_453_0,2011,Urban,3,India,23,Madhya Pradesh,453,Dindori,60.40000000000001,
3_23_454_0,2011,Rural,3,India,23,Madhya Pradesh,454,Mandla,14.2,
3_23_454_0,2011,Total,3,India,23,Madhya Pradesh,454,Mandla,19.4,
3_23_454_0,2011,Urban,3,India,23,Madhya Pradesh,454,Mandla,59.5,56.2
3_23_455_0,2011,Rural,3,India,23,Madhya Pradesh,455,Chhindwara,22.8,
3_23_455_0,2011,Total,3,India,23,Madhya Pradesh,455,Chhindwara,31.4,
3_23_455_0,2011,Urban,3,India,23,Madhya Pradesh,455,Chhindwara,57.90000000000001,45.7
3_23_456_0,2011,Rural,3,India,23,Madhya Pradesh,456,Seoni,20.6,
3_23_456_0,2011,Total,3,India,23,Madhya Pradesh,456,Seoni,25.3,
3_23_456_0,2011,Urban,3,India,23,Madhya Pradesh,456,Seoni,62.5,58.90000000000001
3_23_457_0,2011,Rural,3,India,23,Madhya Pradesh,457,Balaghat,18.4,
3_23_457_0,2011,Total,3,India,23,Madhya Pradesh,457,Balaghat,23.7,
3_23_457_0,2011,Urban,3,India,23,Madhya Pradesh,457,Balaghat,57.6,52.3
3_23_458_0,2011,Rural,3,India,23,Madhya Pradesh,458,Guna,42.2,
3_23_458_0,2011,Total,3,India,23,Madhya Pradesh,458,Guna,48.3,
3_23_458_0,2011,Urban,3,India,23,Madhya Pradesh,458,Guna,67.7,55
3_23_459_0,2011,Rural,3,India,23,Madhya Pradesh,459,Ashoknagar,42.2,
3_23_459_0,2011,Total,3,India,23,Madhya Pradesh,459,Ashoknagar,45.90000000000001,
3_23_459_0,2011,Urban,3,India,23,Madhya Pradesh,459,Ashoknagar,64.10000000000001,50.40000000000001
3_23_460_0,2011,Rural,3,India,23,Madhya Pradesh,460,Shahdol,19.8,
3_23_460_0,2011,Total,3,India,23,Madhya Pradesh,460,Shahdol,27.6,
3_23_460_0,2011,Urban,3,India,23,Madhya Pradesh,460,Shahdol,63.90000000000001,53.40000000000001
3_23_461_0,2011,Rural,3,India,23,Madhya Pradesh,461,Anuppur,20.4,
3_23_461_0,2011,Total,3,India,23,Madhya Pradesh,461,Anuppur,32.1,
3_23_461_0,2011,Urban,3,India,23,Madhya Pradesh,461,Anuppur,66.60000000000001,52.2
3_23_462_0,2011,Rural,3,India,23,Madhya Pradesh,462,Sidhi,31.3,
3_23_462_0,2011,Total,3,India,23,Madhya Pradesh,462,Sidhi,33.6,
3_23_462_0,2011,Urban,3,India,23,Madhya Pradesh,462,Sidhi,62.5,53.3
3_23_463_0,2011,Rural,3,India,23,Madhya Pradesh,463,Singrauli,24.9,
3_23_463_0,2011,Total,3,India,23,Madhya Pradesh,463,Singrauli,33.4,
3_23_463_0,2011,Urban,3,India,23,Madhya Pradesh,463,Singrauli,71.5,50.5
3_23_464_0,2011,Rural,3,India,23,Madhya Pradesh,464,Jhabua,24.1,
3_23_464_0,2011,Total,3,India,23,Madhya Pradesh,464,Jhabua,28.3,
3_23_464_0,2011,Urban,3,India,23,Madhya Pradesh,464,Jhabua,74.5,74.2
3_23_465_0,2011,Rural,3,India,23,Madhya Pradesh,465,Alirajpur,20.3,
3_23_465_0,2011,Total,3,India,23,Madhya Pradesh,465,Alirajpur,24.7,
3_23_465_0,2011,Urban,3,India,23,Madhya Pradesh,465,Alirajpur,75.40000000000001,
3_23_466_0,2011,Rural,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),29,
3_23_466_0,2011,Total,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),36.1,
3_23_466_0,2011,Urban,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),67.40000000000001,54.40000000000001
3_23_467_0,2011,Rural,3,India,23,Madhya Pradesh,467,Burhanpur,27.2,
3_23_467_0,2011,Total,3,India,23,Madhya Pradesh,467,Burhanpur,37.1,
3_23_467_0,2011,Urban,3,India,23,Madhya Pradesh,467,Burhanpur,57,43.2
3_24_468_0,2011,Rural,3,India,24,Gujarat,468,Kachchh,70.5,
3_24_468_0,2011,Total,3,India,24,Gujarat,468,Kachchh,74.2,
3_24_468_0,2011,Urban,3,India,24,Gujarat,468,Kachchh,80.90000000000001,59.2
3_24_469_0,2011,Rural,3,India,24,Gujarat,469,Banas Kantha,62.5,
3_24_469_0,2011,Total,3,India,24,Gujarat,469,Banas Kantha,64.5,
3_24_469_0,2011,Urban,3,India,24,Gujarat,469,Banas Kantha,76.5,54.5
3_24_470_0,2011,Rural,3,India,24,Gujarat,470,Patan,60,
3_24_470_0,2011,Total,3,India,24,Gujarat,470,Patan,62.8,
3_24_470_0,2011,Urban,3,India,24,Gujarat,470,Patan,73,48
3_24_471_0,2011,Rural,3,India,24,Gujarat,471,Mahesana,63.2,
3_24_471_0,2011,Total,3,India,24,Gujarat,471,Mahesana,67.10000000000001,
3_24_471_0,2011,Urban,3,India,24,Gujarat,471,Mahesana,78.60000000000001,48.5
3_24_472_0,2011,Rural,3,India,24,Gujarat,472,Sabar Kantha,49.90000000000001,
3_24_472_0,2011,Total,3,India,24,Gujarat,472,Sabar Kantha,53.1,
3_24_472_0,2011,Urban,3,India,24,Gujarat,472,Sabar Kantha,70.3,45.5
3_24_473_0,2011,Rural,3,India,24,Gujarat,473,Gandhinagar,60.5,
3_24_473_0,2011,Total,3,India,24,Gujarat,473,Gandhinagar,67.8,
3_24_473_0,2011,Urban,3,India,24,Gujarat,473,Gandhinagar,77,37.5
3_24_474_0,2011,Rural,3,India,24,Gujarat,474,Ahmadabad,59.2,
3_24_474_0,2011,Total,3,India,24,Gujarat,474,Ahmadabad,74.90000000000001,
3_24_474_0,2011,Urban,3,India,24,Gujarat,474,Ahmadabad,77.7,51.40000000000001
3_24_475_0,2011,Rural,3,India,24,Gujarat,475,Surendranagar,67.2,
3_24_475_0,2011,Total,3,India,24,Gujarat,475,Surendranagar,69.8,
3_24_475_0,2011,Urban,3,India,24,Gujarat,475,Surendranagar,76.3,61.3
3_24_476_0,2011,Rural,3,India,24,Gujarat,476,Rajkot,75.3,
3_24_476_0,2011,Total,3,India,24,Gujarat,476,Rajkot,79.40000000000001,
3_24_476_0,2011,Urban,3,India,24,Gujarat,476,Rajkot,82.10000000000001,65.60000000000001
3_24_477_0,2011,Rural,3,India,24,Gujarat,477,Jamnagar,74,
3_24_477_0,2011,Total,3,India,24,Gujarat,477,Jamnagar,75.3,
3_24_477_0,2011,Urban,3,India,24,Gujarat,477,Jamnagar,76.7,64.10000000000001
3_24_478_0,2011,Rural,3,India,24,Gujarat,478,Porbandar,69.40000000000001,
3_24_478_0,2011,Total,3,India,24,Gujarat,478,Porbandar,71.10000000000001,
3_24_478_0,2011,Urban,3,India,24,Gujarat,478,Porbandar,72.8,52.1
3_24_479_0,2011,Rural,3,India,24,Gujarat,479,Junagadh,72.5,
3_24_479_0,2011,Total,3,India,24,Gujarat,479,Junagadh,74.3,
3_24_479_0,2011,Urban,3,India,24,Gujarat,479,Junagadh,77.80000000000001,56.1
3_24_480_0,2011,Rural,3,India,24,Gujarat,480,Amreli,71.3,
3_24_480_0,2011,Total,3,India,24,Gujarat,480,Amreli,72.40000000000001,
3_24_480_0,2011,Urban,3,India,24,Gujarat,480,Amreli,75.7,60.3
3_24_481_0,2011,Rural,3,India,24,Gujarat,481,Bhavnagar,69.3,
3_24_481_0,2011,Total,3,India,24,Gujarat,481,Bhavnagar,71.3,
3_24_481_0,2011,Urban,3,India,24,Gujarat,481,Bhavnagar,73.8,50
3_24_482_0,2011,Rural,3,India,24,Gujarat,482,Anand,45.3,
3_24_482_0,2011,Total,3,India,24,Gujarat,482,Anand,52,
3_24_482_0,2011,Urban,3,India,24,Gujarat,482,Anand,67.3,34
3_24_483_0,2011,Rural,3,India,24,Gujarat,483,Kheda,38.8,
3_24_483_0,2011,Total,3,India,24,Gujarat,483,Kheda,44.3,
3_24_483_0,2011,Urban,3,India,24,Gujarat,483,Kheda,63.1,52.2
3_24_484_0,2011,Rural,3,India,24,Gujarat,484,Panch Mahals,42.1,
3_24_484_0,2011,Total,3,India,24,Gujarat,484,Panch Mahals,46.2,
3_24_484_0,2011,Urban,3,India,24,Gujarat,484,Panch Mahals,69.3,58.5
3_24_485_0,2011,Rural,3,India,24,Gujarat,485,Dohad,41.8,
3_24_485_0,2011,Total,3,India,24,Gujarat,485,Dohad,44.7,
3_24_485_0,2011,Urban,3,India,24,Gujarat,485,Dohad,69.60000000000001,54.7
3_24_486_0,2011,Rural,3,India,24,Gujarat,486,Vadodara,44.2,
3_24_486_0,2011,Total,3,India,24,Gujarat,486,Vadodara,62.1,
3_24_486_0,2011,Urban,3,India,24,Gujarat,486,Vadodara,78.30000000000001,50.6
3_24_487_0,2011,Rural,3,India,24,Gujarat,487,Narmada,30.4,
3_24_487_0,2011,Total,3,India,24,Gujarat,487,Narmada,34,
3_24_487_0,2011,Urban,3,India,24,Gujarat,487,Narmada,63.90000000000001,43.3
3_24_488_0,2011,Rural,3,India,24,Gujarat,488,Bharuch,51.40000000000001,
3_24_488_0,2011,Total,3,India,24,Gujarat,488,Bharuch,60.5,
3_24_488_0,2011,Urban,3,India,24,Gujarat,488,Bharuch,77.40000000000001,47.5
3_24_489_0,2011,Rural,3,India,24,Gujarat,489,The Dangs,18.4,
3_24_489_0,2011,Total,3,India,24,Gujarat,489,The Dangs,21.4,
3_24_489_0,2011,Urban,3,India,24,Gujarat,489,The Dangs,50.3,
3_24_490_0,2011,Rural,3,India,24,Gujarat,490,Navsari,54.8,
3_24_490_0,2011,Total,3,India,24,Gujarat,490,Navsari,61.5,
3_24_490_0,2011,Urban,3,India,24,Gujarat,490,Navsari,76.5,53.2
3_24_491_0,2011,Rural,3,India,24,Gujarat,491,Valsad,53.5,
3_24_491_0,2011,Total,3,India,24,Gujarat,491,Valsad,64.10000000000001,
3_24_491_0,2011,Urban,3,India,24,Gujarat,491,Valsad,79.60000000000001,75.60000000000001
3_24_492_0,2011,Rural,3,India,24,Gujarat,492,Surat,52.2,
3_24_492_0,2011,Total,3,India,24,Gujarat,492,Surat,73.5,
3_24_492_0,2011,Urban,3,India,24,Gujarat,492,Surat,79,50.7
3_24_493_0,2011,Rural,3,India,24,Gujarat,493,Tapi,38,
3_24_493_0,2011,Total,3,India,24,Gujarat,493,Tapi,41,
3_24_493_0,2011,Urban,3,India,24,Gujarat,493,Tapi,70.3,49
3_25_494_0,2011,Rural,3,India,25,Daman & Diu,494,Diu,76.3,
3_25_494_0,2011,Total,3,India,25,Daman & Diu,494,Diu,76.90000000000001,
3_25_494_0,2011,Urban,3,India,25,Daman & Diu,494,Diu,77.60000000000001,
3_25_495_0,2011,Rural,3,India,25,Daman & Diu,495,Daman,81.60000000000001,
3_25_495_0,2011,Total,3,India,25,Daman & Diu,495,Daman,83.40000000000001,
3_25_495_0,2011,Urban,3,India,25,Daman & Diu,495,Daman,83.7,
3_26_496_0,2011,Rural,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,38,
3_26_496_0,2011,Total,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,60.6,
3_26_496_0,2011,Urban,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,81.90000000000001,
3_27_497_0,2011,Rural,3,India,27,Maharashtra,497,Nandurbar,22.8,
3_27_497_0,2011,Total,3,India,27,Maharashtra,497,Nandurbar,29.7,
3_27_497_0,2011,Urban,3,India,27,Maharashtra,497,Nandurbar,67.60000000000001,50
3_27_498_0,2011,Rural,3,India,27,Maharashtra,498,Dhule,38.1,
3_27_498_0,2011,Total,3,India,27,Maharashtra,498,Dhule,47.3,
3_27_498_0,2011,Urban,3,India,27,Maharashtra,498,Dhule,72.5,56.7
