id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,icti_inf_man,icti_inf_ser
3_22_403_0,2011,Rural,3,India,22,Chhattisgarh,403,Raigarh,0,1.3
3_22_403_0,2011,Total,3,India,22,Chhattisgarh,403,Raigarh,.2,2
3_22_403_0,2011,Urban,3,India,22,Chhattisgarh,403,Raigarh,1,3.9
3_22_404_0,2011,Rural,3,India,22,Chhattisgarh,404,Korba,0,1.3
3_22_404_0,2011,Total,3,India,22,Chhattisgarh,404,Korba,0,1.5
3_22_404_0,2011,Urban,3,India,22,Chhattisgarh,404,Korba,0,1.6
3_22_405_0,2011,Rural,3,India,22,Chhattisgarh,405,Janjgir - Champa,0,1.2
3_22_405_0,2011,Total,3,India,22,Chhattisgarh,405,Janjgir - Champa,0,1.1
3_22_405_0,2011,Urban,3,India,22,Chhattisgarh,405,Janjgir - Champa,0,.7000000000000001
3_22_406_0,2011,Rural,3,India,22,Chhattisgarh,406,Bilaspur,0,.2
3_22_406_0,2011,Total,3,India,22,Chhattisgarh,406,Bilaspur,0,2
3_22_406_0,2011,Urban,3,India,22,Chhattisgarh,406,Bilaspur,0,2.9
3_22_407_0,2011,Rural,3,India,22,Chhattisgarh,407,Kabeerdham,0,0
3_22_407_0,2011,Total,3,India,22,Chhattisgarh,407,Kabeerdham,0,1
3_22_407_0,2011,Urban,3,India,22,Chhattisgarh,407,Kabeerdham,0,3.9
3_22_408_0,2011,Rural,3,India,22,Chhattisgarh,408,Rajnandgaon,0,0
3_22_408_0,2011,Total,3,India,22,Chhattisgarh,408,Rajnandgaon,.1,1.9
3_22_408_0,2011,Urban,3,India,22,Chhattisgarh,408,Rajnandgaon,.4,3.9
3_22_409_0,2011,Rural,3,India,22,Chhattisgarh,409,Durg,0,2.1
3_22_409_0,2011,Total,3,India,22,Chhattisgarh,409,Durg,0,5.9
3_22_409_0,2011,Urban,3,India,22,Chhattisgarh,409,Durg,0,9.200000000000001
3_22_410_0,2011,Rural,3,India,22,Chhattisgarh,410,Raipur,8.1,.2
3_22_410_0,2011,Total,3,India,22,Chhattisgarh,410,Raipur,5.5,2.6
3_22_410_0,2011,Urban,3,India,22,Chhattisgarh,410,Raipur,.4,5.4
3_22_411_0,2011,Rural,3,India,22,Chhattisgarh,411,Mahasamund,0,0
3_22_411_0,2011,Total,3,India,22,Chhattisgarh,411,Mahasamund,0,.1
3_22_411_0,2011,Urban,3,India,22,Chhattisgarh,411,Mahasamund,0,1.3
3_22_412_0,2011,Rural,3,India,22,Chhattisgarh,412,Dhamtari,0,0
3_22_412_0,2011,Total,3,India,22,Chhattisgarh,412,Dhamtari,0,1.2
3_22_412_0,2011,Urban,3,India,22,Chhattisgarh,412,Dhamtari,0,2.2
3_22_413_0,2011,Rural,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,0,0
3_22_413_0,2011,Total,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,0,.3
3_22_413_0,2011,Urban,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,0,5.300000000000001
3_22_414_0,2011,Rural,3,India,22,Chhattisgarh,414,Bastar,0,.3
3_22_414_0,2011,Total,3,India,22,Chhattisgarh,414,Bastar,0,.3
3_22_414_0,2011,Urban,3,India,22,Chhattisgarh,414,Bastar,0,.5
3_22_415_0,2011,Rural,3,India,22,Chhattisgarh,415,Narayanpur,0,0
3_22_415_0,2011,Total,3,India,22,Chhattisgarh,415,Narayanpur,0,0
3_22_415_0,2011,Urban,3,India,22,Chhattisgarh,415,Narayanpur,,
3_22_416_0,2011,Rural,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,0,0
3_22_416_0,2011,Total,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,0,.6000000000000001
3_22_416_0,2011,Urban,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,0,1.6
3_22_417_0,2011,Rural,3,India,22,Chhattisgarh,417,Bijapur,0,0
3_22_417_0,2011,Total,3,India,22,Chhattisgarh,417,Bijapur,0,0
3_22_417_0,2011,Urban,3,India,22,Chhattisgarh,417,Bijapur,,
3_23_418_0,2011,Rural,3,India,23,Madhya Pradesh,418,Sheopur,0,0
3_23_418_0,2011,Total,3,India,23,Madhya Pradesh,418,Sheopur,0,3.8
3_23_418_0,2011,Urban,3,India,23,Madhya Pradesh,418,Sheopur,0,5.800000000000001
3_23_419_0,2011,Rural,3,India,23,Madhya Pradesh,419,Morena,0,0
3_23_419_0,2011,Total,3,India,23,Madhya Pradesh,419,Morena,0,.2
3_23_419_0,2011,Urban,3,India,23,Madhya Pradesh,419,Morena,0,.3
3_23_420_0,2011,Rural,3,India,23,Madhya Pradesh,420,Bhind,0,0
3_23_420_0,2011,Total,3,India,23,Madhya Pradesh,420,Bhind,0,.6000000000000001
3_23_420_0,2011,Urban,3,India,23,Madhya Pradesh,420,Bhind,0,1.3
3_23_421_0,2011,Rural,3,India,23,Madhya Pradesh,421,Gwalior,0,0
3_23_421_0,2011,Total,3,India,23,Madhya Pradesh,421,Gwalior,0,.1
3_23_421_0,2011,Urban,3,India,23,Madhya Pradesh,421,Gwalior,0,.1
3_23_422_0,2011,Rural,3,India,23,Madhya Pradesh,422,Datia,0,0
3_23_422_0,2011,Total,3,India,23,Madhya Pradesh,422,Datia,0,.3
3_23_422_0,2011,Urban,3,India,23,Madhya Pradesh,422,Datia,0,.5
3_23_423_0,2011,Rural,3,India,23,Madhya Pradesh,423,Shivpuri,0,0
3_23_423_0,2011,Total,3,India,23,Madhya Pradesh,423,Shivpuri,0,.1
3_23_423_0,2011,Urban,3,India,23,Madhya Pradesh,423,Shivpuri,0,.3
3_23_424_0,2011,Rural,3,India,23,Madhya Pradesh,424,Tikamgarh,0,0
3_23_424_0,2011,Total,3,India,23,Madhya Pradesh,424,Tikamgarh,0,.3
3_23_424_0,2011,Urban,3,India,23,Madhya Pradesh,424,Tikamgarh,0,.6000000000000001
3_23_425_0,2011,Rural,3,India,23,Madhya Pradesh,425,Chhatarpur,0,0
3_23_425_0,2011,Total,3,India,23,Madhya Pradesh,425,Chhatarpur,0,.2
3_23_425_0,2011,Urban,3,India,23,Madhya Pradesh,425,Chhatarpur,0,.5
3_23_426_0,2011,Rural,3,India,23,Madhya Pradesh,426,Panna,0,0
3_23_426_0,2011,Total,3,India,23,Madhya Pradesh,426,Panna,0,.1
3_23_426_0,2011,Urban,3,India,23,Madhya Pradesh,426,Panna,0,.2
3_23_427_0,2011,Rural,3,India,23,Madhya Pradesh,427,Sagar,0,0
3_23_427_0,2011,Total,3,India,23,Madhya Pradesh,427,Sagar,0,.1
3_23_427_0,2011,Urban,3,India,23,Madhya Pradesh,427,Sagar,0,.3
3_23_428_0,2011,Rural,3,India,23,Madhya Pradesh,428,Damoh,0,0
3_23_428_0,2011,Total,3,India,23,Madhya Pradesh,428,Damoh,0,1.7
3_23_428_0,2011,Urban,3,India,23,Madhya Pradesh,428,Damoh,0,5.4
3_23_429_0,2011,Rural,3,India,23,Madhya Pradesh,429,Satna,0,0
3_23_429_0,2011,Total,3,India,23,Madhya Pradesh,429,Satna,0,.1
3_23_429_0,2011,Urban,3,India,23,Madhya Pradesh,429,Satna,0,.2
3_23_430_0,2011,Rural,3,India,23,Madhya Pradesh,430,Rewa,0,0
3_23_430_0,2011,Total,3,India,23,Madhya Pradesh,430,Rewa,0,.5
3_23_430_0,2011,Urban,3,India,23,Madhya Pradesh,430,Rewa,0,1.4
3_23_431_0,2011,Rural,3,India,23,Madhya Pradesh,431,Umaria,0,.5
3_23_431_0,2011,Total,3,India,23,Madhya Pradesh,431,Umaria,0,1.3
3_23_431_0,2011,Urban,3,India,23,Madhya Pradesh,431,Umaria,0,2
3_23_432_0,2011,Rural,3,India,23,Madhya Pradesh,432,Neemuch,0,0
3_23_432_0,2011,Total,3,India,23,Madhya Pradesh,432,Neemuch,0,.2
3_23_432_0,2011,Urban,3,India,23,Madhya Pradesh,432,Neemuch,0,.2
3_23_433_0,2011,Rural,3,India,23,Madhya Pradesh,433,Mandsaur,0,0
3_23_433_0,2011,Total,3,India,23,Madhya Pradesh,433,Mandsaur,0,.1
3_23_433_0,2011,Urban,3,India,23,Madhya Pradesh,433,Mandsaur,0,.2
3_23_434_0,2011,Rural,3,India,23,Madhya Pradesh,434,Ratlam,.5,.2
3_23_434_0,2011,Total,3,India,23,Madhya Pradesh,434,Ratlam,.2,1.3
3_23_434_0,2011,Urban,3,India,23,Madhya Pradesh,434,Ratlam,0,2.3
3_23_435_0,2011,Rural,3,India,23,Madhya Pradesh,435,Ujjain,0,6
3_23_435_0,2011,Total,3,India,23,Madhya Pradesh,435,Ujjain,0,3.1
3_23_435_0,2011,Urban,3,India,23,Madhya Pradesh,435,Ujjain,0,0
3_23_436_0,2011,Rural,3,India,23,Madhya Pradesh,436,Shajapur,0,.8
3_23_436_0,2011,Total,3,India,23,Madhya Pradesh,436,Shajapur,0,1.5
3_23_436_0,2011,Urban,3,India,23,Madhya Pradesh,436,Shajapur,0,2.3
3_23_437_0,2011,Rural,3,India,23,Madhya Pradesh,437,Dewas,0,0
3_23_437_0,2011,Total,3,India,23,Madhya Pradesh,437,Dewas,0,.9
3_23_437_0,2011,Urban,3,India,23,Madhya Pradesh,437,Dewas,0,1.6
3_23_438_0,2011,Rural,3,India,23,Madhya Pradesh,438,Dhar,0,.2
3_23_438_0,2011,Total,3,India,23,Madhya Pradesh,438,Dhar,0,3
3_23_438_0,2011,Urban,3,India,23,Madhya Pradesh,438,Dhar,0,6.2
3_23_439_0,2011,Rural,3,India,23,Madhya Pradesh,439,Indore,.4,.3
3_23_439_0,2011,Total,3,India,23,Madhya Pradesh,439,Indore,.7000000000000001,2.7
3_23_439_0,2011,Urban,3,India,23,Madhya Pradesh,439,Indore,.8,3.1
3_23_440_0,2011,Rural,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),0,.4
3_23_440_0,2011,Total,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),0,4.7
3_23_440_0,2011,Urban,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),0,10.3
3_23_441_0,2011,Rural,3,India,23,Madhya Pradesh,441,Barwani,0,.2
3_23_441_0,2011,Total,3,India,23,Madhya Pradesh,441,Barwani,0,1.2
3_23_441_0,2011,Urban,3,India,23,Madhya Pradesh,441,Barwani,0,3.4
3_23_442_0,2011,Rural,3,India,23,Madhya Pradesh,442,Rajgarh,0,0
3_23_442_0,2011,Total,3,India,23,Madhya Pradesh,442,Rajgarh,.4,0
3_23_442_0,2011,Urban,3,India,23,Madhya Pradesh,442,Rajgarh,.7000000000000001,0
3_23_443_0,2011,Rural,3,India,23,Madhya Pradesh,443,Vidisha,0,0
3_23_443_0,2011,Total,3,India,23,Madhya Pradesh,443,Vidisha,.6000000000000001,.7000000000000001
3_23_443_0,2011,Urban,3,India,23,Madhya Pradesh,443,Vidisha,1.6,2.2
3_23_444_0,2011,Rural,3,India,23,Madhya Pradesh,444,Bhopal,2,0
3_23_444_0,2011,Total,3,India,23,Madhya Pradesh,444,Bhopal,1.5,7.600000000000001
3_23_444_0,2011,Urban,3,India,23,Madhya Pradesh,444,Bhopal,1.5,7.9
3_23_445_0,2011,Rural,3,India,23,Madhya Pradesh,445,Sehore,0,.1
3_23_445_0,2011,Total,3,India,23,Madhya Pradesh,445,Sehore,0,.5
3_23_445_0,2011,Urban,3,India,23,Madhya Pradesh,445,Sehore,0,.9
3_23_446_0,2011,Rural,3,India,23,Madhya Pradesh,446,Raisen,0,.2
3_23_446_0,2011,Total,3,India,23,Madhya Pradesh,446,Raisen,0,.1
3_23_446_0,2011,Urban,3,India,23,Madhya Pradesh,446,Raisen,0,0
3_23_447_0,2011,Rural,3,India,23,Madhya Pradesh,447,Betul,0,0
3_23_447_0,2011,Total,3,India,23,Madhya Pradesh,447,Betul,0,1.8
3_23_447_0,2011,Urban,3,India,23,Madhya Pradesh,447,Betul,0,3.7
3_23_448_0,2011,Rural,3,India,23,Madhya Pradesh,448,Harda,0,0
3_23_448_0,2011,Total,3,India,23,Madhya Pradesh,448,Harda,.7000000000000001,3.4
3_23_448_0,2011,Urban,3,India,23,Madhya Pradesh,448,Harda,2.5,6.300000000000001
3_23_449_0,2011,Rural,3,India,23,Madhya Pradesh,449,Hoshangabad,0,0
3_23_449_0,2011,Total,3,India,23,Madhya Pradesh,449,Hoshangabad,0,1.5
3_23_449_0,2011,Urban,3,India,23,Madhya Pradesh,449,Hoshangabad,0,2.1
3_23_450_0,2011,Rural,3,India,23,Madhya Pradesh,450,Katni,0,.2
3_23_450_0,2011,Total,3,India,23,Madhya Pradesh,450,Katni,.2,.3
3_23_450_0,2011,Urban,3,India,23,Madhya Pradesh,450,Katni,1.7,.4
3_23_451_0,2011,Rural,3,India,23,Madhya Pradesh,451,Jabalpur,0,0
3_23_451_0,2011,Total,3,India,23,Madhya Pradesh,451,Jabalpur,.2,.6000000000000001
3_23_451_0,2011,Urban,3,India,23,Madhya Pradesh,451,Jabalpur,.4,.8
3_23_452_0,2011,Rural,3,India,23,Madhya Pradesh,452,Narsimhapur,0,0
3_23_452_0,2011,Total,3,India,23,Madhya Pradesh,452,Narsimhapur,0,.6000000000000001
3_23_452_0,2011,Urban,3,India,23,Madhya Pradesh,452,Narsimhapur,0,1.6
3_23_453_0,2011,Rural,3,India,23,Madhya Pradesh,453,Dindori,0,.3
3_23_453_0,2011,Total,3,India,23,Madhya Pradesh,453,Dindori,0,.3
3_23_453_0,2011,Urban,3,India,23,Madhya Pradesh,453,Dindori,0,0
3_23_454_0,2011,Rural,3,India,23,Madhya Pradesh,454,Mandla,0,0
3_23_454_0,2011,Total,3,India,23,Madhya Pradesh,454,Mandla,0,1.5
3_23_454_0,2011,Urban,3,India,23,Madhya Pradesh,454,Mandla,0,5.100000000000001
3_23_455_0,2011,Rural,3,India,23,Madhya Pradesh,455,Chhindwara,0,0
3_23_455_0,2011,Total,3,India,23,Madhya Pradesh,455,Chhindwara,0,.7000000000000001
3_23_455_0,2011,Urban,3,India,23,Madhya Pradesh,455,Chhindwara,0,1.2
3_23_456_0,2011,Rural,3,India,23,Madhya Pradesh,456,Seoni,0,0
3_23_456_0,2011,Total,3,India,23,Madhya Pradesh,456,Seoni,0,1.5
3_23_456_0,2011,Urban,3,India,23,Madhya Pradesh,456,Seoni,0,4.4
3_23_457_0,2011,Rural,3,India,23,Madhya Pradesh,457,Balaghat,0,1.1
3_23_457_0,2011,Total,3,India,23,Madhya Pradesh,457,Balaghat,0,2.1
3_23_457_0,2011,Urban,3,India,23,Madhya Pradesh,457,Balaghat,0,4.800000000000001
3_23_458_0,2011,Rural,3,India,23,Madhya Pradesh,458,Guna,0,0
3_23_458_0,2011,Total,3,India,23,Madhya Pradesh,458,Guna,0,.6000000000000001
3_23_458_0,2011,Urban,3,India,23,Madhya Pradesh,458,Guna,0,.8
3_23_459_0,2011,Rural,3,India,23,Madhya Pradesh,459,Ashoknagar,0,0
3_23_459_0,2011,Total,3,India,23,Madhya Pradesh,459,Ashoknagar,0,.3
3_23_459_0,2011,Urban,3,India,23,Madhya Pradesh,459,Ashoknagar,0,.8
3_23_460_0,2011,Rural,3,India,23,Madhya Pradesh,460,Shahdol,0,.2
3_23_460_0,2011,Total,3,India,23,Madhya Pradesh,460,Shahdol,0,1.1
3_23_460_0,2011,Urban,3,India,23,Madhya Pradesh,460,Shahdol,0,2.2
3_23_461_0,2011,Rural,3,India,23,Madhya Pradesh,461,Anuppur,0,0
3_23_461_0,2011,Total,3,India,23,Madhya Pradesh,461,Anuppur,0,2
3_23_461_0,2011,Urban,3,India,23,Madhya Pradesh,461,Anuppur,0,3.4
3_23_462_0,2011,Rural,3,India,23,Madhya Pradesh,462,Sidhi,0,0
3_23_462_0,2011,Total,3,India,23,Madhya Pradesh,462,Sidhi,.5,0
3_23_462_0,2011,Urban,3,India,23,Madhya Pradesh,462,Sidhi,2.7,0
3_23_463_0,2011,Rural,3,India,23,Madhya Pradesh,463,Singrauli,0,0
3_23_463_0,2011,Total,3,India,23,Madhya Pradesh,463,Singrauli,.5,0
3_23_463_0,2011,Urban,3,India,23,Madhya Pradesh,463,Singrauli,2.7,0
3_23_464_0,2011,Rural,3,India,23,Madhya Pradesh,464,Jhabua,0,0
3_23_464_0,2011,Total,3,India,23,Madhya Pradesh,464,Jhabua,0,.5
3_23_464_0,2011,Urban,3,India,23,Madhya Pradesh,464,Jhabua,0,1.4
3_23_465_0,2011,Rural,3,India,23,Madhya Pradesh,465,Alirajpur,0,0
3_23_465_0,2011,Total,3,India,23,Madhya Pradesh,465,Alirajpur,0,.5
3_23_465_0,2011,Urban,3,India,23,Madhya Pradesh,465,Alirajpur,0,1.4
3_23_466_0,2011,Rural,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),0,0
3_23_466_0,2011,Total,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),0,2.2
3_23_466_0,2011,Urban,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),0,4.800000000000001
3_23_467_0,2011,Rural,3,India,23,Madhya Pradesh,467,Burhanpur,0,.1
3_23_467_0,2011,Total,3,India,23,Madhya Pradesh,467,Burhanpur,0,.7000000000000001
3_23_467_0,2011,Urban,3,India,23,Madhya Pradesh,467,Burhanpur,0,1.4
3_24_468_0,2011,Rural,3,India,24,Gujarat,468,Kachchh,0,1.4
3_24_468_0,2011,Total,3,India,24,Gujarat,468,Kachchh,0,2
3_24_468_0,2011,Urban,3,India,24,Gujarat,468,Kachchh,0,2.7
3_24_469_0,2011,Rural,3,India,24,Gujarat,469,Banas Kantha,0,.1
3_24_469_0,2011,Total,3,India,24,Gujarat,469,Banas Kantha,0,.5
3_24_469_0,2011,Urban,3,India,24,Gujarat,469,Banas Kantha,0,1.1
3_24_470_0,2011,Rural,3,India,24,Gujarat,470,Patan,0,.1
3_24_470_0,2011,Total,3,India,24,Gujarat,470,Patan,0,.8
3_24_470_0,2011,Urban,3,India,24,Gujarat,470,Patan,0,1.7
3_24_471_0,2011,Rural,3,India,24,Gujarat,471,Mahesana,0,0
3_24_471_0,2011,Total,3,India,24,Gujarat,471,Mahesana,0,6.800000000000001
3_24_471_0,2011,Urban,3,India,24,Gujarat,471,Mahesana,0,15.5
3_24_472_0,2011,Rural,3,India,24,Gujarat,472,Sabar Kantha,0,0
3_24_472_0,2011,Total,3,India,24,Gujarat,472,Sabar Kantha,0,.1
3_24_472_0,2011,Urban,3,India,24,Gujarat,472,Sabar Kantha,0,.4
3_24_473_0,2011,Rural,3,India,24,Gujarat,473,Gandhinagar,0,.1
3_24_473_0,2011,Total,3,India,24,Gujarat,473,Gandhinagar,0,2.6
3_24_473_0,2011,Urban,3,India,24,Gujarat,473,Gandhinagar,0,4.9
3_24_474_0,2011,Rural,3,India,24,Gujarat,474,Ahmadabad,0,.1
3_24_474_0,2011,Total,3,India,24,Gujarat,474,Ahmadabad,1,3.2
3_24_474_0,2011,Urban,3,India,24,Gujarat,474,Ahmadabad,1,3.4
3_24_475_0,2011,Rural,3,India,24,Gujarat,475,Surendranagar,0,0
3_24_475_0,2011,Total,3,India,24,Gujarat,475,Surendranagar,0,.8
3_24_475_0,2011,Urban,3,India,24,Gujarat,475,Surendranagar,0,1.6
3_24_476_0,2011,Rural,3,India,24,Gujarat,476,Rajkot,1.2,0
3_24_476_0,2011,Total,3,India,24,Gujarat,476,Rajkot,.4,4.800000000000001
3_24_476_0,2011,Urban,3,India,24,Gujarat,476,Rajkot,.1,6.600000000000001
3_24_477_0,2011,Rural,3,India,24,Gujarat,477,Jamnagar,0,0
3_24_477_0,2011,Total,3,India,24,Gujarat,477,Jamnagar,0,.2
3_24_477_0,2011,Urban,3,India,24,Gujarat,477,Jamnagar,0,.2
3_24_478_0,2011,Rural,3,India,24,Gujarat,478,Porbandar,0,0
3_24_478_0,2011,Total,3,India,24,Gujarat,478,Porbandar,.3,0
3_24_478_0,2011,Urban,3,India,24,Gujarat,478,Porbandar,.4,0
3_24_479_0,2011,Rural,3,India,24,Gujarat,479,Junagadh,0,0
3_24_479_0,2011,Total,3,India,24,Gujarat,479,Junagadh,0,1.4
3_24_479_0,2011,Urban,3,India,24,Gujarat,479,Junagadh,0,2.6
3_24_480_0,2011,Rural,3,India,24,Gujarat,480,Amreli,0,.5
3_24_480_0,2011,Total,3,India,24,Gujarat,480,Amreli,0,.5
3_24_480_0,2011,Urban,3,India,24,Gujarat,480,Amreli,0,.4
3_24_481_0,2011,Rural,3,India,24,Gujarat,481,Bhavnagar,.4,.1
3_24_481_0,2011,Total,3,India,24,Gujarat,481,Bhavnagar,.5,.5
3_24_481_0,2011,Urban,3,India,24,Gujarat,481,Bhavnagar,.5,.7000000000000001
3_24_482_0,2011,Rural,3,India,24,Gujarat,482,Anand,0,0
3_24_482_0,2011,Total,3,India,24,Gujarat,482,Anand,.2,3
3_24_482_0,2011,Urban,3,India,24,Gujarat,482,Anand,.4,4.9
3_24_483_0,2011,Rural,3,India,24,Gujarat,483,Kheda,0,0
3_24_483_0,2011,Total,3,India,24,Gujarat,483,Kheda,0,.5
3_24_483_0,2011,Urban,3,India,24,Gujarat,483,Kheda,0,1.3
3_24_484_0,2011,Rural,3,India,24,Gujarat,484,Panch Mahals,0,0
3_24_484_0,2011,Total,3,India,24,Gujarat,484,Panch Mahals,0,.4
3_24_484_0,2011,Urban,3,India,24,Gujarat,484,Panch Mahals,0,.9
3_24_485_0,2011,Rural,3,India,24,Gujarat,485,Dohad,0,.5
3_24_485_0,2011,Total,3,India,24,Gujarat,485,Dohad,0,.8
3_24_485_0,2011,Urban,3,India,24,Gujarat,485,Dohad,0,2.1
3_24_486_0,2011,Rural,3,India,24,Gujarat,486,Vadodara,0,.3
3_24_486_0,2011,Total,3,India,24,Gujarat,486,Vadodara,2.6,10.8
3_24_486_0,2011,Urban,3,India,24,Gujarat,486,Vadodara,3.6,13.1
3_24_487_0,2011,Rural,3,India,24,Gujarat,487,Narmada,0,0
3_24_487_0,2011,Total,3,India,24,Gujarat,487,Narmada,0,0
3_24_487_0,2011,Urban,3,India,24,Gujarat,487,Narmada,0,0
3_24_488_0,2011,Rural,3,India,24,Gujarat,488,Bharuch,0,0
3_24_488_0,2011,Total,3,India,24,Gujarat,488,Bharuch,1.2,1.7
3_24_488_0,2011,Urban,3,India,24,Gujarat,488,Bharuch,4.5,2.9
3_24_489_0,2011,Rural,3,India,24,Gujarat,489,The Dangs,0,.6000000000000001
3_24_489_0,2011,Total,3,India,24,Gujarat,489,The Dangs,0,.6000000000000001
3_24_489_0,2011,Urban,3,India,24,Gujarat,489,The Dangs,,
3_24_490_0,2011,Rural,3,India,24,Gujarat,490,Navsari,.2,.1
3_24_490_0,2011,Total,3,India,24,Gujarat,490,Navsari,.1,1.5
3_24_490_0,2011,Urban,3,India,24,Gujarat,490,Navsari,0,2.3
3_24_491_0,2011,Rural,3,India,24,Gujarat,491,Valsad,0,16.7
3_24_491_0,2011,Total,3,India,24,Gujarat,491,Valsad,0,12
3_24_491_0,2011,Urban,3,India,24,Gujarat,491,Valsad,0,6
3_24_492_0,2011,Rural,3,India,24,Gujarat,492,Surat,0,.6000000000000001
3_24_492_0,2011,Total,3,India,24,Gujarat,492,Surat,.5,2.8
3_24_492_0,2011,Urban,3,India,24,Gujarat,492,Surat,.5,3
3_24_493_0,2011,Rural,3,India,24,Gujarat,493,Tapi,0,.6000000000000001
3_24_493_0,2011,Total,3,India,24,Gujarat,493,Tapi,.5,2.8
3_24_493_0,2011,Urban,3,India,24,Gujarat,493,Tapi,.5,3
3_25_494_0,2011,Rural,3,India,25,Daman & Diu,494,Diu,,
3_25_494_0,2011,Total,3,India,25,Daman & Diu,494,Diu,0,5.600000000000001
3_25_494_0,2011,Urban,3,India,25,Daman & Diu,494,Diu,0,5.600000000000001
3_25_495_0,2011,Rural,3,India,25,Daman & Diu,495,Daman,1.6,3.2
3_25_495_0,2011,Total,3,India,25,Daman & Diu,495,Daman,1.3,2.8
3_25_495_0,2011,Urban,3,India,25,Daman & Diu,495,Daman,0,0
3_26_496_0,2011,Rural,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,4.5,.4
3_26_496_0,2011,Total,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,2.8,1.1
3_26_496_0,2011,Urban,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,0,2.5
3_27_497_0,2011,Rural,3,India,27,Maharashtra,497,Nandurbar,0,0
3_27_497_0,2011,Total,3,India,27,Maharashtra,497,Nandurbar,0,.2
3_27_497_0,2011,Urban,3,India,27,Maharashtra,497,Nandurbar,0,.7000000000000001
3_27_498_0,2011,Rural,3,India,27,Maharashtra,498,Dhule,0,.6000000000000001
3_27_498_0,2011,Total,3,India,27,Maharashtra,498,Dhule,.1,1.4
3_27_498_0,2011,Urban,3,India,27,Maharashtra,498,Dhule,.3,3.8
3_27_499_0,2011,Rural,3,India,27,Maharashtra,499,Jalgaon,0,1.6
3_27_499_0,2011,Total,3,India,27,Maharashtra,499,Jalgaon,.7000000000000001,.9
3_27_499_0,2011,Urban,3,India,27,Maharashtra,499,Jalgaon,1.2,.6000000000000001
3_27_500_0,2011,Rural,3,India,27,Maharashtra,500,Buldana,0,0
3_27_500_0,2011,Total,3,India,27,Maharashtra,500,Buldana,.2,.9
3_27_500_0,2011,Urban,3,India,27,Maharashtra,500,Buldana,.5,2.7
3_27_501_0,2011,Rural,3,India,27,Maharashtra,501,Akola,0,0
3_27_501_0,2011,Total,3,India,27,Maharashtra,501,Akola,0,1
3_27_501_0,2011,Urban,3,India,27,Maharashtra,501,Akola,0,1.3
3_27_502_0,2011,Rural,3,India,27,Maharashtra,502,Washim,0,0
3_27_502_0,2011,Total,3,India,27,Maharashtra,502,Washim,0,.8
3_27_502_0,2011,Urban,3,India,27,Maharashtra,502,Washim,0,3.9
3_27_503_0,2011,Rural,3,India,27,Maharashtra,503,Amravati,0,1.5
3_27_503_0,2011,Total,3,India,27,Maharashtra,503,Amravati,0,2.3
3_27_503_0,2011,Urban,3,India,27,Maharashtra,503,Amravati,0,2.9
3_27_504_0,2011,Rural,3,India,27,Maharashtra,504,Wardha,0,1.5
3_27_504_0,2011,Total,3,India,27,Maharashtra,504,Wardha,0,1
3_27_504_0,2011,Urban,3,India,27,Maharashtra,504,Wardha,0,.2
3_27_505_0,2011,Rural,3,India,27,Maharashtra,505,Nagpur,.4,.4
3_27_505_0,2011,Total,3,India,27,Maharashtra,505,Nagpur,.5,2.7
3_27_505_0,2011,Urban,3,India,27,Maharashtra,505,Nagpur,.6000000000000001,3.1
3_27_506_0,2011,Rural,3,India,27,Maharashtra,506,Bhandara,.2,0
3_27_506_0,2011,Total,3,India,27,Maharashtra,506,Bhandara,.2,.4
3_27_506_0,2011,Urban,3,India,27,Maharashtra,506,Bhandara,0,1.4
3_27_507_0,2011,Rural,3,India,27,Maharashtra,507,Gondiya,0,.6000000000000001
3_27_507_0,2011,Total,3,India,27,Maharashtra,507,Gondiya,0,.7000000000000001
3_27_507_0,2011,Urban,3,India,27,Maharashtra,507,Gondiya,0,1.2
3_27_508_0,2011,Rural,3,India,27,Maharashtra,508,Gadchiroli,0,0
3_27_508_0,2011,Total,3,India,27,Maharashtra,508,Gadchiroli,0,.4
3_27_508_0,2011,Urban,3,India,27,Maharashtra,508,Gadchiroli,0,3
3_27_509_0,2011,Rural,3,India,27,Maharashtra,509,Chandrapur,0,0
3_27_509_0,2011,Total,3,India,27,Maharashtra,509,Chandrapur,0,0
3_27_509_0,2011,Urban,3,India,27,Maharashtra,509,Chandrapur,0,0
3_27_510_0,2011,Rural,3,India,27,Maharashtra,510,Yavatmal,0,0
